"importId";"inseeCode";"name";"nbInhCommune";"canton.code";"department.code";"region.code";"name_delivery";"name_standardized";"zip";"artmin"
"24257";"62016";"AIRON-SAINT-VAAST";"195";;"62";"32";"AIRON ST VAAST";"AIRON ST VAAST";"62180";
"24258";"62017";"AIX-EN-ERGNY";"180";;"62";"32";"AIX EN ERGNY";"AIX EN ERGNY";"62650";
"24259";"62018";"AIX-EN-ISSART";"260";;"62";"32";"AIX EN ISSART";"AIX EN ISSART";"62170";
"24260";"62019";"AIX-NOULETTE";"3877";;"62";"32";"AIX NOULETTE";"AIX NOULETTE";"62160";
"24261";"62020";"ALEMBON";"624";;"62";"32";"ALEMBON";"ALEMBON";"62850";
"24262";"62021";"ALETTE";"380";;"62";"32";"ALETTE";"ALETTE";"62650";
"24263";"62022";"ALINCTHUN";"334";;"62";"32";"ALINCTHUN";"ALINCTHUN";"62142";
"24264";"62023";"ALLOUAGNE";"3008";;"62";"32";"ALLOUAGNE";"ALLOUAGNE";"62157";
"24265";"62024";"ALQUINES";"908";;"62";"32";"ALQUINES";"ALQUINES";"62850";
"24266";"62025";"AMBLETEUSE";"1922";"6222";"62";"32";"AMBLETEUSE";"AMBLETEUSE";"62164";
"24267";"62026";"AMBRICOURT";"140";;"62";"32";"AMBRICOURT";"AMBRICOURT";"62310";
"24268";"62027";"AMBRINES";"245";"6207";"62";"32";"AMBRINES";"AMBRINES";"62127";
"24269";"62028";"AMES";"653";;"62";"32";"AMES";"AMES";"62190";
"24270";"62029";"AMETTES";"504";;"62";"32";"AMETTES";"AMETTES";"62260";
"24271";"62030";"AMPLIER";"318";;"62";"32";"AMPLIER";"AMPLIER";"62760";
"24272";"62031";"ANDRES";"1524";;"62";"32";"ANDRES";"ANDRES";"62340";
"24273";"62032";"ANGRES";"4067";;"62";"32";"ANGRES";"ANGRES";"62143";
"24274";"62033";"ANNAY";"4237";;"62";"32";"ANNAY";"ANNAY";"62880";
"24275";"62034";"ANNEQUIN";"2413";;"62";"32";"ANNEQUIN";"ANNEQUIN";"62149";
"24276";"62035";"ANNEZIN";"5830";;"62";"32";"ANNEZIN";"ANNEZIN";"62232";
"24277";"62036";"ANVIN";"792";;"62";"32";"ANVIN";"ANVIN";"62134";
"24278";"62037";"ANZIN-SAINT-AUBIN";"2734";;"62";"32";"ANZIN ST AUBIN";"ANZIN ST AUBIN";"62223";
"24279";"62038";"ARDRES";"4268";;"62";"32";"ARDRES";"ARDRES";"62610";
"24280";"62039";"ARLEUX-EN-GOHELLE";"826";;"62";"32";"ARLEUX EN GOHELLE";"ARLEUX EN GOHELLE";"62580";
"24281";"62040";"ARQUES";"9958";;"62";"32";"ARQUES";"ARQUES";"62510";
"24282";"62041";"ARRAS";"41239";;"62";"32";"ARRAS";"ARRAS";"62000";
"24283";"62042";"ATHIES";"996";;"62";"32";"ATHIES";"ATHIES";"62223";
"24284";"62043";"LES ATTAQUES";"1939";;"62";"32";"LES ATTAQUES";"LES ATTAQUES";"62730";
"24285";"62044";"ATTIN";"696";;"62";"32";"ATTIN";"ATTIN";"62170";
"24286";"62045";"AUBIGNY-EN-ARTOIS";"1367";;"62";"32";"AUBIGNY EN ARTOIS";"AUBIGNY EN ARTOIS";"62690";
"24287";"62046";"AUBIN-SAINT-VAAST";"735";;"62";"32";"AUBIN ST VAAST";"AUBIN ST VAAST";"62140";
"24288";"62047";"AUBROMETZ";"144";;"62";"32";"AUBROMETZ";"AUBROMETZ";"62390";
"24289";"62048";"AUCHEL";"10991";;"62";"32";"AUCHEL";"AUCHEL";"62260";
"24290";"62049";"AUCHY-AU-BOIS";"471";;"62";"32";"AUCHY AU BOIS";"AUCHY AU BOIS";"62190";
"24291";"62050";"AUCHY-LES-HESDIN";"1663";;"62";"32";"AUCHY LES HESDIN";"AUCHY LES HESDIN";"62770";
"24292";"62051";"AUCHY-LES-MINES";"4621";;"62";"32";"AUCHY LES MINES";"AUCHY LES MINES";"62138";
"24293";"62052";"AUDEMBERT";"397";;"62";"32";"AUDEMBERT";"AUDEMBERT";"62250";
"24294";"62053";"AUDINCTHUN";"641";;"62";"32";"AUDINCTHUN";"AUDINCTHUN";"62560";
"24295";"62054";"AUDINGHEN";"585";;"62";"32";"AUDINGHEN";"AUDINGHEN";"62179";
"24296";"62055";"AUDREHEM";"502";;"62";"32";"AUDREHEM";"AUDREHEM";"62890";
"24297";"62056";"AUDRESSELLES";"692";;"62";"32";"AUDRESSELLES";"AUDRESSELLES";"62164";
"24298";"62057";"AUDRUICQ";"5204";;"62";"32";"AUDRUICQ";"AUDRUICQ";"62370";
"24299";"62058";"AUMERVAL";"199";;"62";"32";"AUMERVAL";"AUMERVAL";"62550";
"24300";"62059";"AUTINGUES";"287";;"62";"32";"AUTINGUES";"AUTINGUES";"62610";
"24301";"62060";"AUXI-LE-CHATEAU";"2829";;"62";"32";"AUXI LE CHATEAU";"AUXI LE CHATEAU";"62390";
"24302";"62061";"AVERDOINGT";"279";;"62";"32";"AVERDOINGT";"AVERDOINGT";"62127";
"24303";"62062";"AVESNES";"42";;"62";"32";"AVESNES";"AVESNES";"62650";
"24304";"62063";"AVESNES-LE-COMTE";"2028";;"62";"32";"AVESNES LE COMTE";"AVESNES LE COMTE";"62810";
"24305";"62064";"AVESNES-LES-BAPAUME";"146";;"62";"32";"AVESNES LES BAPAUME";"AVESNES LES BAPAUME";"62450";
"24306";"62065";"AVION";"18168";;"62";"32";"AVION";"AVION";"62210";
"24307";"62066";"AVONDANCE";"44";;"62";"32";"AVONDANCE";"AVONDANCE";"62310";
"24308";"62067";"AVROULT";"568";"6225";"62";"32";"AVROULT";"AVROULT";"62560";
"24309";"62068";"AYETTE";"333";;"62";"32";"AYETTE";"AYETTE";"62116";
"24310";"62069";"AZINCOURT";"303";;"62";"32";"AZINCOURT";"AZINCOURT";"62310";
"24311";"62070";"BAILLEUL-AUX-CORNAILLES";"270";;"62";"32";"BAILLEUL AUX CORNAILLES";"BAILLEUL AUX CORNAILLES";"62127";
"24312";"62071";"BAILLEUL-LES-PERNES";"401";"6238";"62";"32";"BAILLEUL LES PERNES";"BAILLEUL LES PERNES";"62550";
"24313";"62072";"BAILLEULMONT";"258";;"62";"32";"BAILLEULMONT";"BAILLEULMONT";"62123";
"24314";"62073";"BAILLEUL-SIR-BERTHOULT";"1245";;"62";"32";"BAILLEUL SIR BERTHOULT";"BAILLEUL SIR BERTHOULT";"62580";
"24315";"62074";"BAILLEULVAL";"264";;"62";"32";"BAILLEULVAL";"BAILLEULVAL";"62123";
"24316";"62075";"BAINCTHUN";"1330";;"62";"32";"BAINCTHUN";"BAINCTHUN";"62360";
"24317";"62076";"BAINGHEN";"188";;"62";"32";"BAINGHEN";"BAINGHEN";"62850";
"24318";"62077";"BAJUS";"358";;"62";"32";"BAJUS";"BAJUS";"62150";
"24319";"62078";"BALINGHEM";"1169";;"62";"32";"BALINGHEM";"BALINGHEM";"62610";
"24320";"62079";"BANCOURT";"80";;"62";"32";"BANCOURT";"BANCOURT";"62450";
"24321";"62080";"BAPAUME";"4009";;"62";"32";"BAPAUME";"BAPAUME";"62450";
"24322";"62081";"BARALLE";"473";;"62";"32";"BARALLE";"BARALLE";"62860";
"24323";"62082";"BARASTRE";"276";;"62";"32";"BARASTRE";"BARASTRE";"62124";
"24324";"62083";"BARLIN";"7567";;"62";"32";"BARLIN";"BARLIN";"62620";
"24325";"62084";"BARLY";"221";;"62";"32";"BARLY";"BARLY";"62810";
"24326";"62085";"BASSEUX";"137";;"62";"32";"BASSEUX";"BASSEUX";"62123";
"24327";"62086";"BAVINCOURT";"382";;"62";"32";"BAVINCOURT";"BAVINCOURT";"62158";
"24328";"62087";"BAYENGHEM-LES-EPERLECQUES";"968";;"62";"32";"BAYENGHEM LES EPERLECQUES";"BAYENGHEM LES EPERLECQUES";"62910";
"24329";"62088";"BAYENGHEM-LES-SENINGHEM";"329";;"62";"32";"BAYENGHEM LES SENINGHEM";"BAYENGHEM LES SENINGHEM";"62380";
"24330";"62089";"BAZINGHEN";"419";;"62";"32";"BAZINGHEN";"BAZINGHEN";"62250";
"24331";"62090";"BEALENCOURT";"122";;"62";"32";"BEALENCOURT";"BEALENCOURT";"62770";
"24332";"62091";"BEAUDRICOURT";"98";;"62";"32";"BEAUDRICOURT";"BEAUDRICOURT";"62810";
"24333";"62092";"BEAUFORT-BLAVINCOURT";"429";;"62";"32";"BEAUFORT BLAVINCOURT";"BEAUFORT BLAVINCOURT";"62810";
"24334";"62093";"BEAULENCOURT";"238";"6209";"62";"32";"BEAULENCOURT";"BEAULENCOURT";"62450";
"24335";"62094";"BEAUMERIE-SAINT-MARTIN";"394";;"62";"32";"BEAUMERIE ST MARTIN";"BEAUMERIE ST MARTIN";"62170";
"24336";"62095";"BEAUMETZ-LES-AIRE";"236";;"62";"32";"BEAUMETZ LES AIRE";"BEAUMETZ LES AIRE";"62960";
"24337";"62096";"BEAUMETZ-LES-CAMBRAI";"610";;"62";"32";"BEAUMETZ LES CAMBRAI";"BEAUMETZ LES CAMBRAI";"62124";
"24338";"62097";"BEAUMETZ-LES-LOGES";"957";;"62";"32";"BEAUMETZ LES LOGES";"BEAUMETZ LES LOGES";"62123";
"24339";"62099";"BEAURAINS";"5259";;"62";"32";"BEAURAINS";"BEAURAINS";"62217";
"24340";"62100";"BEAURAINVILLE";"1980";;"62";"32";"BEAURAINVILLE";"BEAURAINVILLE";"62990";
"24341";"62101";"BEAUVOIS";"144";;"62";"32";"BEAUVOIS";"BEAUVOIS";"62130";
"24342";"62102";"BECOURT";"272";;"62";"32";"BECOURT";"BECOURT";"62240";
"24343";"62103";"BEHAGNIES";"115";;"62";"32";"BEHAGNIES";"BEHAGNIES";"62121";
"24344";"62104";"BELLEBRUNE";"353";;"62";"32";"BELLEBRUNE";"BELLEBRUNE";"62142";
"24345";"62105";"BELLE-ET-HOULLEFORT";"543";;"62";"32";"BELLE ET HOULLEFORT";"BELLE ET HOULLEFORT";"62142";
"24346";"62106";"BELLONNE";"231";;"62";"32";"BELLONNE";"BELLONNE";"62490";
"24347";"62107";"BENIFONTAINE";"358";;"62";"32";"BENIFONTAINE";"BENIFONTAINE";"62410";
"24348";"62108";"BERCK";"14725";;"62";"32";"BERCK";"BERCK";"62600";
"24349";"62109";"BERGUENEUSE";"212";;"62";"32";"BERGUENEUSE";"BERGUENEUSE";"62134";
"24350";"62111";"BERLENCOURT-LE-CAUROY";"298";;"62";"32";"BERLENCOURT LE CAUROY";"BERLENCOURT LE CAUROY";"62810";
"24351";"62112";"BERLES-AU-BOIS";"515";;"62";"32";"BERLES AU BOIS";"BERLES AU BOIS";"62123";
"24352";"62113";"BERLES-MONCHEL";"493";;"62";"32";"BERLES MONCHEL";"BERLES MONCHEL";"62690";
"24353";"62114";"BERMICOURT";"153";;"62";"32";"BERMICOURT";"BERMICOURT";"62130";
"24354";"62115";"BERNEVILLE";"482";;"62";"32";"BERNEVILLE";"BERNEVILLE";"62123";
"24355";"62116";"BERNIEULLES";"194";;"62";"32";"BERNIEULLES";"BERNIEULLES";"62170";
"24356";"62117";"BERTINCOURT";"914";;"62";"32";"BERTINCOURT";"BERTINCOURT";"62124";
"24357";"62118";"BETHONSART";"161";;"62";"32";"BETHONSART";"BETHONSART";"62690";
"24358";"62119";"BETHUNE";"25694";;"62";"32";"BETHUNE";"BETHUNE";"62400";
"24359";"62120";"BEUGIN";"454";;"62";"32";"BEUGIN";"BEUGIN";"62150";
"24360";"62121";"BEUGNATRE";"148";"6209";"62";"32";"BEUGNATRE";"BEUGNATRE";"62450";
"24361";"62122";"BEUGNY";"376";;"62";"32";"BEUGNY";"BEUGNY";"62124";
"24362";"62123";"BEUSSENT";"526";;"62";"32";"BEUSSENT";"BEUSSENT";"62170";
"24363";"62124";"BEUTIN";"476";;"62";"32";"BEUTIN";"BEUTIN";"62170";
"24364";"62125";"BEUVREQUEN";"385";;"62";"32";"BEUVREQUEN";"BEUVREQUEN";"62250";
"24365";"62126";"BEUVRY";"9097";;"62";"32";"BEUVRY";"BEUVRY";"62660";
"24366";"62127";"BEZINGHEM";"377";;"62";"32";"BEZINGHEM";"BEZINGHEM";"62650";
"24367";"62128";"BIACHE-SAINT-VAAST";"3985";;"62";"32";"BIACHE ST VAAST";"BIACHE ST VAAST";"62118";
"24368";"62129";"BIEFVILLERS-LES-BAPAUME";"100";;"62";"32";"BIEFVILLERS LES BAPAUME";"BIEFVILLERS LES BAPAUME";"62450";
"24369";"62130";"BIENVILLERS-AU-BOIS";"633";;"62";"32";"BIENVILLERS AU BOIS";"BIENVILLERS AU BOIS";"62111";
"24370";"62131";"BIHUCOURT";"357";;"62";"32";"BIHUCOURT";"BIHUCOURT";"62121";
"24371";"62132";"BILLY-BERCLAU";"4478";;"62";"32";"BILLY BERCLAU";"BILLY BERCLAU";"62138";
"24372";"62133";"BILLY-MONTIGNY";"8284";;"62";"32";"BILLY MONTIGNY";"BILLY MONTIGNY";"62420";
"24373";"62134";"BIMONT";"125";;"62";"32";"BIMONT";"BIMONT";"62650";
"24374";"62135";"BLAIRVILLE";"295";;"62";"32";"BLAIRVILLE";"BLAIRVILLE";"62173";
"24375";"62137";"BLANGERVAL-BLANGERMONT";"103";;"62";"32";"BLANGERVAL BLANGERMONT";"BLANGERVAL BLANGERMONT";"62270";
"24376";"62138";"BLANGY-SUR-TERNOISE";"757";;"62";"32";"BLANGY SUR TERNOISE";"BLANGY SUR TERNOISE";"62770";
"24377";"62139";"BLENDECQUES";"5205";;"62";"32";"BLENDECQUES";"BLENDECQUES";"62575";
"24378";"62140";"BLEQUIN";"480";;"62";"32";"BLEQUIN";"BLEQUIN";"62380";
"24379";"62141";"BLESSY";"859";;"62";"32";"BLESSY";"BLESSY";"62120";
"24380";"62142";"BLINGEL";"123";;"62";"32";"BLINGEL";"BLINGEL";"62770";
"24381";"62143";"BOFFLES";"48";;"62";"32";"BOFFLES";"BOFFLES";"62390";
"24382";"62144";"BOIRY-BECQUERELLE";"410";;"62";"32";"BOIRY BECQUERELLE";"BOIRY BECQUERELLE";"62128";
"24383";"62145";"BOIRY-NOTRE-DAME";"462";;"62";"32";"BOIRY NOTRE DAME";"BOIRY NOTRE DAME";"62156";
"24384";"62146";"BOIRY-SAINT-MARTIN";"284";;"62";"32";"BOIRY ST MARTIN";"BOIRY ST MARTIN";"62175";
"24385";"62147";"BOIRY-SAINTE-RICTRUDE";"402";;"62";"32";"BOIRY STE RICTRUDE";"BOIRY STE RICTRUDE";"62175";
"24386";"62148";"BOIS-BERNARD";"842";"6226";"62";"32";"BOIS BERNARD";"BOIS BERNARD";"62320";
"24387";"62149";"BOISDINGHEM";"242";;"62";"32";"BOISDINGHEM";"BOISDINGHEM";"62500";
"24388";"62150";"BOISJEAN";"505";;"62";"32";"BOISJEAN";"BOISJEAN";"62170";
"24389";"62151";"BOISLEUX-AU-MONT";"503";"6204";"62";"32";"BOISLEUX AU MONT";"BOISLEUX AU MONT";"62175";
"24390";"62152";"BOISLEUX-SAINT-MARC";"255";;"62";"32";"BOISLEUX ST MARC";"BOISLEUX ST MARC";"62175";
"24391";"62153";"BOMY";"606";;"62";"32";"BOMY";"BOMY";"62960";
"24392";"62154";"BONNIERES";"650";;"62";"32";"BONNIERES";"BONNIERES";"62270";
"24393";"62155";"BONNINGUES-LES-ARDRES";"690";;"62";"32";"BONNINGUES LES ARDRES";"BONNINGUES LES ARDRES";"62890";
"24394";"62156";"BONNINGUES-LES-CALAIS";"633";;"62";"32";"BONNINGUES LES CALAIS";"BONNINGUES LES CALAIS";"62340";
"24395";"62157";"BOUBERS-LES-HESMOND";"70";"6206";"62";"32";"BOUBERS LES HESMOND";"BOUBERS LES HESMOND";"62990";
"24396";"62158";"BOUBERS-SUR-CANCHE";"607";;"62";"32";"BOUBERS SUR CANCHE";"BOUBERS SUR CANCHE";"62270";
"24397";"62160";"BOULOGNE-SUR-MER";"42785";;"62";"32";"BOULOGNE SUR MER";"BOULOGNE SUR MER";"62200";
"24398";"62161";"BOUQUEHAULT";"711";;"62";"32";"BOUQUEHAULT";"BOUQUEHAULT";"62340";
"24399";"62162";"BOURECQ";"597";;"62";"32";"BOURECQ";"BOURECQ";"62190";
"24400";"62163";"BOURET-SUR-CANCHE";"244";;"62";"32";"BOURET SUR CANCHE";"BOURET SUR CANCHE";"62270";
"24401";"62164";"BOURLON";"1224";;"62";"32";"BOURLON";"BOURLON";"62860";
"24402";"62165";"BOURNONVILLE";"235";;"62";"32";"BOURNONVILLE";"BOURNONVILLE";"62240";
"24403";"62166";"BOURS";"591";;"62";"32";"BOURS";"BOURS";"62550";
"24404";"62167";"BOURSIN";"275";;"62";"32";"BOURSIN";"BOURSIN";"62132";
"24405";"62168";"BOURTHES";"808";;"62";"32";"BOURTHES";"BOURTHES";"62650";
"24406";"62169";"BOUVELINGHEM";"242";;"62";"32";"BOUVELINGHEM";"BOUVELINGHEM";"62380";
"24407";"62170";"BOUVIGNY-BOYEFFLES";"2447";;"62";"32";"BOUVIGNY BOYEFFLES";"BOUVIGNY BOYEFFLES";"62172";
"24408";"62171";"BOYAVAL";"134";;"62";"32";"BOYAVAL";"BOYAVAL";"62134";
"24409";"62172";"BOYELLES";"325";;"62";"32";"BOYELLES";"BOYELLES";"62128";
"24410";"62173";"BREBIERES";"4866";;"62";"32";"BREBIERES";"BREBIERES";"62117";
"24411";"62174";"BREMES";"1308";;"62";"32";"BREMES";"BREMES";"62610";
"24412";"62175";"BREVILLERS";"153";;"62";"32";"BREVILLERS";"BREVILLERS";"62140";
"24413";"62176";"BREXENT-ENOCQ";"685";;"62";"32";"BREXENT ENOCQ";"BREXENT ENOCQ";"62170";
"24414";"62177";"BRIMEUX";"832";;"62";"32";"BRIMEUX";"BRIMEUX";"62170";
"24415";"62178";"BRUAY-LA-BUISSIERE";"23035";;"62";"32";"BRUAY LA BUISSIERE";"BRUAY LA BUISSIERE";"62700";
"24416";"62179";"BRUNEMBERT";"398";;"62";"32";"BRUNEMBERT";"BRUNEMBERT";"62240";
"24417";"62180";"BRIAS";"319";;"62";"32";"BRIAS";"BRIAS";"62130";
"24418";"62181";"BUCQUOY";"1523";;"62";"32";"BUCQUOY";"BUCQUOY";"62116";
"24419";"62182";"BUIRE-AU-BOIS";"219";;"62";"32";"BUIRE AU BOIS";"BUIRE AU BOIS";"62390";
"24420";"62183";"BUIRE-LE-SEC";"799";;"62";"32";"BUIRE LE SEC";"BUIRE LE SEC";"62870";
"24421";"62184";"BUISSY";"249";;"62";"32";"BUISSY";"BUISSY";"62860";
"24422";"62185";"BULLECOURT";"248";;"62";"32";"BULLECOURT";"BULLECOURT";"62128";
"24423";"62186";"BULLY-LES-MINES";"12723";;"62";"32";"BULLY LES MINES";"BULLY LES MINES";"62160";
"24424";"62187";"BUNEVILLE";"176";;"62";"32";"BUNEVILLE";"BUNEVILLE";"62130";
"24425";"62188";"BURBURE";"3036";;"62";"32";"BURBURE";"BURBURE";"62151";
"24426";"62189";"BUS";"132";;"62";"32";"BUS";"BUS";"62124";
"24427";"62190";"BUSNES";"1253";;"62";"32";"BUSNES";"BUSNES";"62350";
"24428";"62191";"CAFFIERS";"729";;"62";"32";"CAFFIERS";"CAFFIERS";"62132";
"24429";"62192";"CAGNICOURT";"431";;"62";"32";"CAGNICOURT";"CAGNICOURT";"62182";
"24430";"62193";"CALAIS";"72589";;"62";"32";"CALAIS";"CALAIS";"62100";
"24431";"62194";"CALONNE-RICOUART";"5528";;"62";"32";"CALONNE RICOUART";"CALONNE RICOUART";"62470";
"24432";"62195";"CALONNE-SUR-LA-LYS";"1622";;"62";"32";"CALONNE SUR LA LYS";"CALONNE SUR LA LYS";"62350";
"24433";"62196";"LA CALOTTERIE";"650";;"62";"32";"LA CALOTTERIE";"LA CALOTTERIE";"62170";
"24434";"62197";"CAMBLAIN-CHATELAIN";"1763";;"62";"32";"CAMBLAIN CHATELAIN";"CAMBLAIN CHATELAIN";"62470";
"24435";"62198";"CAMBLIGNEUL";"328";;"62";"32";"CAMBLIGNEUL";"CAMBLIGNEUL";"62690";
"24436";"62199";"CAMBLAIN-L'ABBE";"625";;"62";"32";"CAMBLAIN L ABBE";"CAMBLAIN L ABBE";"62690";
"24437";"62200";"CAMBRIN";"977";;"62";"32";"CAMBRIN";"CAMBRIN";"62149";
"24438";"62201";"CAMIERS";"2686";;"62";"32";"CAMIERS";"CAMIERS";"62176";
"24439";"62202";"CAMPAGNE-LES-BOULONNAIS";"593";;"62";"32";"CAMPAGNE LES BOULONNAIS";"CAMPAGNE LES BOULONNAIS";"62650";
"24440";"62203";"CAMPAGNE-LES-GUINES";"451";;"62";"32";"CAMPAGNE LES GUINES";"CAMPAGNE LES GUINES";"62340";
"24441";"62204";"CAMPAGNE-LES-HESDIN";"1754";;"62";"32";"CAMPAGNE LES HESDIN";"CAMPAGNE LES HESDIN";"62870";
"24442";"62205";"CAMPAGNE-LES-WARDRECQUES";"1180";;"62";"32";"CAMPAGNE LES WARDRECQUES";"CAMPAGNE LES WARDRECQUES";"62120";
"24443";"62206";"CAMPIGNEULLES-LES-GRANDES";"325";;"62";"32";"CAMPIGNEULLES LES GRANDES";"CAMPIGNEULLES LES GRANDES";"62170";
"24444";"62207";"CAMPIGNEULLES-LES-PETITES";"578";;"62";"32";"CAMPIGNEULLES LES PETITES";"CAMPIGNEULLES LES PETITES";"62170";
"24445";"62208";"CANETTEMONT";"68";;"62";"32";"CANETTEMONT";"CANETTEMONT";"62270";
"24446";"62209";"CANLERS";"176";;"62";"32";"CANLERS";"CANLERS";"62310";
"24447";"62210";"CANTELEUX";"16";;"62";"32";"CANTELEUX";"CANTELEUX";"62270";
"24448";"62211";"CAPELLE-FERMONT";"200";;"62";"32";"CAPELLE FERMONT";"CAPELLE FERMONT";"62690";
"24449";"62212";"CAPELLE-LES-HESDIN";"450";;"62";"32";"CAPELLE LES HESDIN";"CAPELLE LES HESDIN";"62140";
"24450";"62213";"CARENCY";"712";;"62";"32";"CARENCY";"CARENCY";"62144";
"24451";"62214";"CARLY";"580";;"62";"32";"CARLY";"CARLY";"62830";
"24452";"62215";"CARVIN";"17198";;"62";"32";"CARVIN";"CARVIN";"62220";
"24453";"62216";"LA CAUCHIE";"203";;"62";"32";"LA CAUCHIE";"LA CAUCHIE";"62158";
"24454";"62217";"CAUCHY-A-LA-TOUR";"2935";;"62";"32";"CAUCHY A LA TOUR";"CAUCHY A LA TOUR";"62260";
"24455";"62218";"CAUCOURT";"337";;"62";"32";"CAUCOURT";"CAUCOURT";"62150";
"24456";"62219";"CAUMONT";"183";;"62";"32";"CAUMONT";"CAUMONT";"62140";
"24457";"62220";"CAVRON-SAINT-MARTIN";"492";;"62";"32";"CAVRON ST MARTIN";"CAVRON ST MARTIN";"62140";
"24458";"62221";"CHELERS";"279";;"62";"32";"CHELERS";"CHELERS";"62127";
"24459";"62222";"CHERIENNES";"147";;"62";"32";"CHERIENNES";"CHERIENNES";"62140";
"24460";"62223";"CHERISY";"304";;"62";"32";"CHERISY";"CHERISY";"62128";
"24461";"62224";"CHOCQUES";"2976";;"62";"32";"CHOCQUES";"CHOCQUES";"62920";
"24462";"62225";"CLAIRMARAIS";"627";;"62";"32";"CLAIRMARAIS";"CLAIRMARAIS";"62500";
"24463";"62227";"CLENLEU";"189";;"62";"32";"CLENLEU";"CLENLEU";"62650";
"24464";"62228";"CLERQUES";"285";;"62";"32";"CLERQUES";"CLERQUES";"62890";
"24465";"62229";"CLETY";"697";;"62";"32";"CLETY";"CLETY";"62380";
"24466";"62230";"COLEMBERT";"803";;"62";"32";"COLEMBERT";"COLEMBERT";"62142";
"24467";"62231";"COLLINE-BEAUMONT";"131";;"62";"32";"COLLINE BEAUMONT";"COLLINE BEAUMONT";"62180";
"24468";"62232";"LA COMTE";"830";;"62";"32";"LA COMTE";"LA COMTE";"62150";
"24469";"62233";"CONCHIL-LE-TEMPLE";"1101";;"62";"32";"CONCHIL LE TEMPLE";"CONCHIL LE TEMPLE";"62180";
"24470";"62234";"CONCHY-SUR-CANCHE";"192";;"62";"32";"CONCHY SUR CANCHE";"CONCHY SUR CANCHE";"62270";
"24471";"62235";"CONDETTE";"2574";;"62";"32";"CONDETTE";"CONDETTE";"62360";
"24472";"62236";"CONTES";"323";;"62";"32";"CONTES";"CONTES";"62990";
"24473";"62237";"CONTEVILLE-LES-BOULOGNE";"491";;"62";"32";"CONTEVILLE LES BOULOGNE";"CONTEVILLE LES BOULOGNE";"62126";
"24474";"62238";"CONTEVILLE-EN-TERNOIS";"88";;"62";"32";"CONTEVILLE EN TERNOIS";"CONTEVILLE EN TERNOIS";"62130";
"24475";"62239";"COQUELLES";"2311";;"62";"32";"COQUELLES";"COQUELLES";"62231";
"24476";"62240";"CORBEHEM";"2298";;"62";"32";"CORBEHEM";"CORBEHEM";"62112";
"24477";"62241";"CORMONT";"318";;"62";"32";"CORMONT";"CORMONT";"62630";
"24478";"62242";"COUIN";"100";;"62";"32";"COUIN";"COUIN";"62760";
"24479";"62243";"COULLEMONT";"105";;"62";"32";"COULLEMONT";"COULLEMONT";"62158";
"24480";"62244";"COULOGNE";"5534";;"62";"32";"COULOGNE";"COULOGNE";"62137";
"24481";"62245";"COULOMBY";"700";;"62";"32";"COULOMBY";"COULOMBY";"62380";
"24482";"62246";"COUPELLE-NEUVE";"188";;"62";"32";"COUPELLE NEUVE";"COUPELLE NEUVE";"62310";
"24483";"62247";"COUPELLE-VIEILLE";"598";;"62";"32";"COUPELLE VIEILLE";"COUPELLE VIEILLE";"62310";
"24484";"62248";"COURCELLES-LE-COMTE";"447";;"62";"32";"COURCELLES LE COMTE";"COURCELLES LE COMTE";"62121";
"24485";"62249";"COURCELLES-LES-LENS";"6439";;"62";"32";"COURCELLES LES LENS";"COURCELLES LES LENS";"62970";
"24486";"62250";"COURRIERES";"10530";;"62";"32";"COURRIERES";"COURRIERES";"62710";
"24487";"62251";"COURSET";"506";;"62";"32";"COURSET";"COURSET";"62240";
"24488";"62252";"LA COUTURE";"2712";;"62";"32";"LA COUTURE";"LA COUTURE";"62136";
"24489";"62253";"COUTURELLE";"99";"6207";"62";"32";"COUTURELLE";"COUTURELLE";"62158";
"24490";"62254";"COYECQUES";"580";;"62";"32";"COYECQUES";"COYECQUES";"62560";
"24491";"62255";"CREMAREST";"815";;"62";"32";"CREMAREST";"CREMAREST";"62240";
"24492";"62256";"CREPY";"150";;"62";"32";"CREPY";"CREPY";"62310";
"24493";"62257";"CREQUY";"478";;"62";"32";"CREQUY";"CREQUY";"62310";
"24494";"62258";"CROISETTE";"317";;"62";"32";"CROISETTE";"CROISETTE";"62130";
"24495";"62259";"CROISILLES";"1568";;"62";"32";"CROISILLES";"CROISILLES";"62128";
"24496";"62260";"CROIX-EN-TERNOIS";"318";;"62";"32";"CROIX EN TERNOIS";"CROIX EN TERNOIS";"62130";
"24497";"62261";"CUCQ";"5132";;"62";"32";"CUCQ";"CUCQ";"62780";
"24498";"62262";"CUINCHY";"1724";;"62";"32";"CUINCHY";"CUINCHY";"62149";
"24499";"62263";"DAINVILLE";"5825";;"62";"32";"DAINVILLE";"DAINVILLE";"62000";
"24500";"62264";"DANNES";"1316";;"62";"32";"DANNES";"DANNES";"62187";
"24501";"62265";"DELETTES";"1156";"6225";"62";"32";"DELETTES";"DELETTES";"62129";
"24502";"62266";"DENIER";"72";;"62";"32";"DENIER";"DENIER";"62810";
"24503";"62267";"DENNEBROEUCQ";"369";;"62";"32";"DENNEBROEUCQ";"DENNEBROEUCQ";"62560";
"24504";"62268";"DESVRES";"5142";;"62";"32";"DESVRES";"DESVRES";"62240";
"24505";"62269";"DIEVAL";"782";;"62";"32";"DIEVAL";"DIEVAL";"62460";
