"importId";"code";"department.code";"artmin";"name";"inhabitantsNbr "
"1411";"4117";"41";;"ROMORANTIN-LANTHENAY-NORD";"00000000"
"1412";"4118";"41";;"SAINT-AIGNAN";"00000000"
"1413";"4119";"41";;"SAINT-AMAND-LONGPRE";"00000000"
"1414";"4120";"41";;"SALBRIS";"00000000"
"1415";"4121";"41";;"SAVIGNY-SUR-BRAYE";"00000000"
"1416";"4122";"41";;"SELLES-SUR-CHER";"00000000"
"1417";"4123";"41";;"SELOMMES";"00000000"
"1418";"4124";"41";;"VENDOME  1ER CANTON";"00000000"
"1419";"4127";"41";;"BLOIS  5E  CANTON";"00000000"
"1420";"4128";"41";;"VENDOME  2E  CANTON";"00000000"
"1421";"4129";"41";;"ROMORANTIN-LANTHENAY-SUD";"00000000"
"1422";"4130";"41";;"VINEUIL";"00000000"
"1423";"4201";"42";;"BELMONT-DE-LA-LOIRE";"00000000"
"1424";"4202";"42";;"BOEN";"00000000"
"1425";"4203";"42";;"BOURG-ARGENTAL";"00000000"
"1426";"4204";"42";"(LE)";"CHAMBON-FEUGEROLLES";"00000000"
"1427";"4205";"42";;"CHARLIEU";"00000000"
"1428";"4206";"42";;"CHAZELLES-SUR-LYON";"00000000"
"1429";"4207";"42";;"FEURS";"00000000"
"1430";"4208";"42";;"FIRMINY";"00000000"
"1431";"4209";"42";;"MONTBRISON";"00000000"
"1432";"4210";"42";;"NERONDE";"00000000"
"1433";"4211";"42";;"NOIRETABLE";"00000000"
"1434";"4212";"42";"(LA)";"PACAUDIERE";"00000000"
"1435";"4213";"42";;"PELUSSIN";"00000000"
"1436";"4214";"42";;"PERREUX";"00000000"
"1437";"4215";"42";;"RIVE-DE-GIER";"00000000"
"1438";"4216";"42";;"ROANNE-NORD";"00000000"
"1439";"4217";"42";;"SAINT-BONNET-LE-CHATEAU";"00000000"
"1440";"4218";"42";;"SAINT-CHAMOND-SUD";"00000000"
"1441";"4220";"42";;"SAINT-ETIENNE-NORD-EST-2";"00000000"
"1442";"4221";"42";;"SAINT-ETIENNE-NORD-OUEST-1";"00000000"
"1443";"4222";"42";;"SAINT-ETIENNE-NORD-OUEST-2";"00000000"
"1444";"4223";"42";;"SAINT-GALMIER";"00000000"
"1445";"4224";"42";;"SAINT-GENEST-MALIFAUX";"00000000"
"1446";"4225";"42";;"SAINT-GEORGES-EN-COUZAN";"00000000"
"1447";"4226";"42";;"SAINT-GERMAIN-LAVAL";"00000000"
"1448";"4227";"42";;"SAINT-HAON-LE-CHATEL";"00000000"
"1449";"4228";"42";;"SAINT-HEAND";"00000000"
"1450";"4229";"42";;"SAINT-JEAN-SOLEYMIEUX";"00000000"
"1451";"4230";"42";;"SAINT-JUST-EN-CHEVALET";"00000000"
"1452";"4231";"42";;"SAINT-JUST-SAINT-RAMBERT";"00000000"
"1453";"4232";"42";;"SAINT-SYMPHORIEN-DE-LAY";"00000000"
"1454";"4233";"42";"(LA)";"GRAND-CROIX";"00000000"
"1455";"4234";"42";;"ROANNE-SUD";"00000000"
"1456";"4301";"43";;"ALLEGRE";"00000000"
"1457";"4302";"43";;"AUZON";"00000000"
"1458";"4303";"43";;"BAS-EN-BASSET";"00000000"
"1459";"4304";"43";;"BLESLE";"00000000"
"1460";"4305";"43";;"BRIOUDE-NORD";"00000000"
"1461";"4306";"43";;"CAYRES";"00000000"
"1462";"4307";"43";"(LA)";"CHAISE-DIEU";"00000000"
"1463";"4308";"43";;"CRAPONNE-SUR-ARZON";"00000000"
"1464";"4309";"43";;"FAY-SUR-LIGNON";"00000000"
"1465";"4310";"43";;"LANGEAC";"00000000"
"1466";"4311";"43";;"LAVOUTE-CHILHAC";"00000000"
"1467";"4312";"43";;"LOUDES";"00000000"
"1468";"4313";"43";"(LE)";"MONASTIER-SUR-GAZEILLE";"00000000"
"1469";"4314";"43";;"MONISTROL-SUR-LOIRE";"00000000"
"1470";"4315";"43";;"MONTFAUCON-EN-VELAY";"00000000"
"1471";"4316";"43";;"PAULHAGUET";"00000000"
"1472";"4317";"43";;"PINOLS";"00000000"
"1473";"4318";"43";;"PRADELLES";"00000000"
"1474";"4319";"43";"(LE)";"PUY-EN-VELAY-NORD";"00000000"
"1475";"4320";"43";"(LE)";"PUY-EN-VELAY-SUD-EST";"00000000"
"1476";"4321";"43";;"RETOURNAC";"00000000"
"1477";"4322";"43";;"SAINT-DIDIER-EN-VELAY";"00000000"
"1478";"4323";"43";;"SAINT-JULIEN-CHAPTEUIL";"00000000"
"1479";"4324";"43";;"SAINT-PAULIEN";"00000000"
"1480";"4325";"43";;"SAUGUES";"00000000"
"1481";"4326";"43";;"SOLIGNAC-SUR-LOIRE";"00000000"
"1482";"4327";"43";;"TENCE";"00000000"
"1483";"4328";"43";;"VOREY";"00000000"
"1484";"4329";"43";;"YSSINGEAUX";"00000000"
"1485";"4330";"43";;"AUREC-SUR-LOIRE";"00000000"
"1486";"4331";"43";"(LE)";"PUY-EN-VELAY-EST";"00000000"
"1487";"4332";"43";"(LE)";"PUY-EN-VELAY-OUEST";"00000000"
"1488";"4333";"43";"(LE)";"PUY-EN-VELAY-SUD-OUEST";"00000000"
"1489";"4334";"43";;"BRIOUDE-SUD";"00000000"
"1490";"4335";"43";;"SAINTE-SIGOLENE";"00000000"
"1491";"4401";"44";;"AIGREFEUILLE-SUR-MAINE";"00000000"
"1492";"4402";"44";;"ANCENIS";"00000000"
"1493";"4403";"44";;"BLAIN";"00000000"
"1494";"4404";"44";;"BOUAYE";"00000000"
"1495";"4405";"44";;"BOURGNEUF-EN-RETZ";"00000000"
"1496";"4406";"44";;"CARQUEFOU";"00000000"
"1497";"4407";"44";"(LA)";"CHAPELLE-SUR-ERDRE";"00000000"
"1498";"4408";"44";;"CHATEAUBRIANT";"00000000"
"1499";"4409";"44";;"CLISSON";"00000000"
"1500";"4410";"44";"(LE)";"CROISIC";"00000000"
"1501";"4411";"44";;"DERVAL";"00000000"
"1502";"4412";"44";;"GUEMENE-PENFAO";"00000000"
"1503";"4413";"44";;"GUERANDE";"00000000"
"1504";"4414";"44";;"HERBIGNAC";"00000000"
"1505";"4415";"44";;"LEGE";"00000000"
"1506";"4416";"44";;"LIGNE";"00000000"
"1507";"4417";"44";"(LE)";"LOROUX-BOTTEREAU";"00000000"
"1508";"4418";"44";;"MACHECOUL";"00000000"
"1509";"4419";"44";;"MOISDON-LA-RIVIERE";"00000000"
"1510";"4427";"44";;"NORT-SUR-ERDRE";"00000000"
"1511";"4428";"44";;"NOZAY";"00000000"
"1512";"4429";"44";;"PAIMBOEUF";"00000000"
"1513";"4430";"44";"(LE)";"PELLERIN";"00000000"
"1514";"4431";"44";;"PONTCHATEAU";"00000000"
"1515";"4432";"44";;"PORNIC";"00000000"
"1516";"4433";"44";;"RIAILLE";"00000000"
"1517";"4434";"44";;"ROUGE";"00000000"
"1518";"4435";"44";;"SAINT-ETIENNE-DE-MONTLUC";"00000000"
"1519";"4436";"44";;"SAINT-GILDAS-DES-BOIS";"00000000"
"1520";"4437";"44";;"SAINT-JULIEN-DE-VOUVANTES";"00000000"
"1521";"4438";"44";;"SAINT-MARS-LA-JAILLE";"00000000"
"1522";"4440";"44";;"SAINT-NICOLAS-DE-REDON";"00000000"
"1523";"4441";"44";;"SAINT-PERE-EN-RETZ";"00000000"
"1524";"4442";"44";;"SAINT-PHILBERT-DE-GRAND-LIEU";"00000000"
"1525";"4443";"44";;"SAVENAY";"00000000"
"1526";"4444";"44";;"VALLET";"00000000"
"1527";"4445";"44";;"VARADES";"00000000"
"1528";"4446";"44";;"VERTOU";"00000000"
"1529";"4447";"44";;"MONTOIR-DE-BRETAGNE";"00000000"
"1530";"4450";"44";;"NANTES 10E  CANTON";"00000000"
"1531";"4451";"44";;"REZE";"00000000"
"1532";"4454";"44";;"ORVAULT";"00000000"
"1533";"4455";"44";;"SAINT-HERBLAIN-OUEST-INDRE";"00000000"
"1534";"4457";"44";"(LA)";"BAULE-ESCOUBLAC";"00000000"
"1535";"4459";"44";;"VERTOU-VIGNOBLE";"00000000"
"1536";"4501";"45";;"ARTENAY";"00000000"
"1537";"4502";"45";;"BEAUGENCY";"00000000"
"1538";"4503";"45";;"BEAUNE-LA-ROLANDE";"00000000"
"1539";"4504";"45";;"BELLEGARDE";"00000000"
"1540";"4505";"45";;"BRIARE";"00000000"
"1541";"4506";"45";;"CHATEAUNEUF-SUR-LOIRE";"00000000"
"1542";"4507";"45";;"CHATEAU-RENARD";"00000000"
"1543";"4508";"45";;"CHATILLON-COLIGNY";"00000000"
"1544";"4509";"45";;"CHATILLON-SUR-LOIRE";"00000000"
"1545";"4510";"45";;"CLERY-SAINT-ANDRE";"00000000"
"1546";"4511";"45";;"COURTENAY";"00000000"
"1547";"4512";"45";;"FERRIERES-EN-GATINAIS";"00000000"
"1548";"4513";"45";"(LA)";"FERTE-SAINT-AUBIN";"00000000"
"1549";"4514";"45";;"GIEN";"00000000"
"1550";"4515";"45";;"JARGEAU";"00000000"
"1551";"4516";"45";;"LORRIS";"00000000"
"1552";"4517";"45";;"MALESHERBES";"00000000"
"1553";"4518";"45";;"MEUNG-SUR-LOIRE";"00000000"
"1554";"4519";"45";;"MONTARGIS";"00000000"
"1555";"4520";"45";;"NEUVILLE-AUX-BOIS";"00000000"
"1556";"4526";"45";;"OUTARVILLE";"00000000"
"1557";"4527";"45";;"OUZOUER-SUR-LOIRE";"00000000"
"1558";"4528";"45";;"PATAY";"00000000"
"1559";"4529";"45";;"PITHIVIERS";"00000000"
"1560";"4530";"45";;"PUISEAUX";"00000000"
"1561";"4531";"45";;"SULLY-SUR-LOIRE";"00000000"
"1562";"4532";"45";;"AMILLY";"00000000"
"1563";"4533";"45";;"CHALETTE-SUR-LOING";"00000000"
"1564";"4534";"45";;"FLEURY-LES-AUBRAIS";"00000000"
"1565";"4535";"45";;"OLIVET";"00000000"
"1566";"4536";"45";;"SAINT-JEAN-DE-BRAYE";"00000000"
"1567";"4537";"45";;"SAINT-JEAN-DE-LA-RUELLE";"00000000"
"1568";"4538";"45";;"CHECY";"00000000"
"1569";"4539";"45";;"INGRE";"00000000"
"1570";"4540";"45";;"SAINT-JEAN-LE-BLANC";"00000000"
"1571";"4601";"46";;"BRETENOUX";"00000000"
"1572";"4602";"46";;"CAHORS-NORD-EST";"00000000"
"1573";"4603";"46";;"CAHORS-SUD";"00000000"
"1574";"4604";"46";;"CAJARC";"00000000"
"1575";"4605";"46";;"CASTELNAU-MONTRATIER";"00000000"
"1576";"4606";"46";;"CATUS";"00000000"
"1577";"4607";"46";;"CAZALS";"00000000"
"1578";"4608";"46";;"FIGEAC-EST";"00000000"
"1579";"4609";"46";;"FIGEAC-OUEST";"00000000"
"1580";"4610";"46";;"GOURDON";"00000000"
"1581";"4611";"46";;"GRAMAT";"00000000"
"1582";"4612";"46";;"LABASTIDE-MURAT";"00000000"
"1583";"4613";"46";;"LACAPELLE-MARIVAL";"00000000"
"1584";"4614";"46";;"LALBENQUE";"00000000"
"1585";"4615";"46";;"LATRONQUIERE";"00000000"
"1586";"4616";"46";;"LAUZES";"00000000"
"1587";"4617";"46";;"LIMOGNE-EN-QUERCY";"00000000"
"1588";"4618";"46";;"LIVERNON";"00000000"
"1589";"4619";"46";;"LUZECH";"00000000"
"1590";"4620";"46";;"MARTEL";"00000000"
"1591";"4621";"46";;"MONTCUQ";"00000000"
"1592";"4622";"46";;"PAYRAC";"00000000"
"1593";"4623";"46";;"PUY-L'EVEQUE";"00000000"
"1594";"4624";"46";;"SAINT-CERE";"00000000"
"1595";"4625";"46";;"SAINT-GERMAIN-DU-BEL-AIR";"00000000"
"1596";"4626";"46";;"SAINT-GERY";"00000000"
"1597";"4627";"46";;"SALVIAC";"00000000"
"1598";"4628";"46";;"SOUILLAC";"00000000"
"1599";"4629";"46";;"VAYRAC";"00000000"
"1600";"4630";"46";;"SOUSCEYRAC";"00000000"
"1601";"4631";"46";;"CAHORS-NORD-OUEST";"00000000"
"1602";"4702";"47";;"AGEN-NORD-EST";"00000000"
"1603";"4703";"47";;"ASTAFFORT";"00000000"
"1604";"4704";"47";;"BEAUVILLE";"00000000"
"1605";"4705";"47";;"BOUGLON";"00000000"
"1606";"4706";"47";;"CANCON";"00000000"
"1607";"4707";"47";;"CASTELJALOUX";"00000000"
"1608";"4708";"47";;"CASTELMORON-SUR-LOT";"00000000"
"1609";"4709";"47";;"CASTILLONNES";"00000000"
"1610";"4710";"47";;"DAMAZAN";"00000000"
"1611";"4711";"47";;"DURAS";"00000000"
"1612";"4712";"47";;"FRANCESCAS";"00000000"
"1613";"4713";"47";;"FUMEL";"00000000"
"1614";"4714";"47";;"HOUEILLES";"00000000"
"1615";"4715";"47";;"LAPLUME";"00000000"
"1616";"4716";"47";;"LAROQUE-TIMBAUT";"00000000"
"1617";"4717";"47";;"LAUZUN";"00000000"
"1618";"4718";"47";;"LAVARDAC";"00000000"
"1619";"4719";"47";;"MARMANDE-EST";"00000000"
"1620";"4720";"47";"(LE)";"MAS-D'AGENAIS";"00000000"
"1621";"4721";"47";;"MEILHAN-SUR-GARONNE";"00000000"
"1622";"4722";"47";;"MEZIN";"00000000"
"1623";"4723";"47";;"MONCLAR";"00000000"
"1624";"4724";"47";;"MONFLANQUIN";"00000000"
"1625";"4725";"47";;"NERAC";"00000000"
"1626";"4726";"47";;"PENNE-D'AGENAIS";"00000000"
"1627";"4727";"47";;"PORT-SAINTE-MARIE";"00000000"
"1628";"4728";"47";;"PRAYSSAS";"00000000"
"1629";"4729";"47";;"PUYMIROL";"00000000"
"1630";"4730";"47";;"SAINTE-LIVRADE-SUR-LOT";"00000000"
"1631";"4731";"47";;"SEYCHES";"00000000"
"1632";"4732";"47";;"TONNEINS";"00000000"
"1633";"4733";"47";;"TOURNON-D'AGENAIS";"00000000"
"1634";"4734";"47";;"VILLENEUVE-SUR-LOT-NORD";"00000000"
"1635";"4735";"47";;"VILLEREAL";"00000000"
"1636";"4736";"47";;"AGEN-NORD";"00000000"
"1637";"4737";"47";;"AGEN-OUEST";"00000000"
"1638";"4738";"47";;"MARMANDE-OUEST";"00000000"
"1639";"4739";"47";;"VILLENEUVE-SUR-LOT-SUD";"00000000"
"1640";"4740";"47";;"AGEN-SUD-EST";"00000000"
"1641";"4801";"48";;"AUMONT-AUBRAC";"00000000"
"1642";"4802";"48";;"BARRE-DES-CEVENNES";"00000000"
"1643";"4803";"48";"(LE)";"BLEYMARD";"00000000"
"1644";"4804";"48";"(LA)";"CANOURGUE";"00000000"
"1645";"4805";"48";;"CHANAC";"00000000"
"1646";"4806";"48";;"CHATEAUNEUF-DE-RANDON";"00000000"
"1647";"4807";"48";;"FLORAC";"00000000"
"1648";"4808";"48";;"FOURNELS";"00000000"
"1649";"4809";"48";;"GRANDRIEU";"00000000"
"1650";"4810";"48";;"LANGOGNE";"00000000"
"1651";"4811";"48";"(LE)";"MALZIEU-VILLE";"00000000"
"1652";"4812";"48";;"MARVEJOLS";"00000000"
"1653";"4813";"48";"(LE)";"MASSEGROS";"00000000"
"1654";"4814";"48";;"MENDE-NORD";"00000000"
"1655";"4815";"48";;"MEYRUEIS";"00000000"
"1656";"4816";"48";;"NASBINALS";"00000000"
"1657";"4817";"48";"(LE)";"PONT-DE-MONTVERT";"00000000"
"1658";"4818";"48";;"SAINT-ALBAN-SUR-LIMAGNOLE";"00000000"
"1659";"4819";"48";;"SAINT-AMANS";"00000000"
"1660";"4820";"48";;"SAINT-CHELY-D'APCHER";"00000000"
"1661";"4821";"48";;"SAINTE-ENIMIE";"00000000"
"1662";"4822";"48";;"SAINT-GERMAIN-DE-CALBERTE";"00000000"
"1663";"4823";"48";;"SAINT-GERMAIN-DU-TEIL";"00000000"
"1664";"4824";"48";;"VILLEFORT";"00000000"
"1665";"4825";"48";;"MENDE-SUD";"00000000"
"1666";"4901";"49";;"ANGERS-NORD-EST";"00032729"
"1667";"4902";"49";;"ANGERS-EST";"00028768"
"1668";"4904";"49";;"BAUGE";"00011232"
"1669";"4905";"49";;"BEAUFORT-EN-VALLEE";"00018153"
"1670";"4906";"49";;"BEAUPREAU";"00026877"
"1671";"4907";"49";;"CANDE";"00007331"
"1672";"4908";"49";;"CHALONNES-SUR-LOIRE";"00011678"
"1673";"4909";"49";;"CHAMPTOCEAUX";"00014440"
"1674";"4910";"49";;"CHATEAUNEUF-SUR-SARTHE";"00012075"
"1675";"4911";"49";;"CHEMILLE";"00015986"
"1676";"4912";"49";;"CHOLET  2E  CANTON";"00026356"
"1677";"4913";"49";;"DOUE-LA-FONTAINE";"00014186"
"1678";"4914";"49";;"DURTAL";"00010140"
"1679";"4915";"49";;"GENNES";"00007329"
"1680";"4916";"49";"(LE)";"LION-D'ANGERS";"00012183"
"1681";"4917";"49";;"LONGUE-JUMELLES";"00013384"
"1682";"4918";"49";"(LE)";"LOUROUX-BECONNAIS";"00009920"
"1683";"4919";"49";;"MONTFAUCON-MONTIGNE";"00024848"
"1684";"4920";"49";;"MONTREUIL-BELLAY";"00012784"
"1685";"4921";"49";;"MONTREVAULT";"00014980"
"1686";"4922";"49";;"NOYANT";"00006100"
"1687";"4923";"49";"(LES)";"PONTS-DE-CE";"00038816"
"1688";"4924";"49";;"POUANCE";"00010245"
"1689";"4925";"49";;"SAINT-FLORENT-LE-VIEIL";"00017233"
"1690";"4926";"49";;"SAINT-GEORGES-SUR-LOIRE";"00016345"
"1691";"4927";"49";;"ALLONNES";"00011742"
"1692";"4928";"49";;"SAUMUR-NORD";"00010935"
"1693";"4929";"49";;"SAUMUR-SUD";"00030980"
"1694";"4930";"49";;"SEGRE";"00016610"
"1695";"4931";"49";;"SEICHES-SUR-LE-LOIR";"00011758"
"1696";"4932";"49";;"THOUARCE";"00019475"
"1697";"4933";"49";;"TIERCE";"00014471"
"1698";"4934";"49";;"VIHIERS";"00014726"
"1699";"4935";"49";;"CHOLET  1ER CANTON";"00025475"
"1700";"4936";"49";;"ANGERS-TRELAZE";"00030388"
"1701";"4938";"49";;"ANGERS-OUEST";"00034833"
"1702";"4939";"49";;"ANGERS-NORD";"00026081"
"1703";"4940";"49";;"CHOLET  3E  CANTON";"00028284"
"1704";"4941";"49";;"ANGERS-NORD-OUEST";"00020010"
"1705";"5001";"50";;"AVRANCHES";"00000000"
"1706";"5002";"50";;"BARENTON";"00000000"
"1707";"5003";"50";;"BARNEVILLE-CARTERET";"00000000"
"1708";"5004";"50";;"BEAUMONT-HAGUE";"00000000"
"1709";"5005";"50";;"BRECEY";"00000000"
"1710";"5006";"50";;"BREHAL";"00000000"
"1711";"5007";"50";;"BRICQUEBEC";"00000000"
"1712";"5008";"50";;"CANISY";"00000000"
"1713";"5009";"50";;"CARENTAN";"00000000"
"1714";"5010";"50";;"CERISY-LA-SALLE";"00000000"
"1715";"5012";"50";;"COUTANCES";"00000000"
"1716";"5013";"50";;"DUCEY";"00000000"
"1717";"5014";"50";;"GAVRAY";"00000000"
"1718";"5015";"50";;"GRANVILLE";"00000000"
"1719";"5016";"50";"(LA)";"HAYE-DU-PUITS";"00000000"
"1720";"5017";"50";"(LA)";"HAYE-PESNEL";"00000000"
"1721";"5018";"50";;"ISIGNY-LE-BUAT";"00000000"
"1722";"5019";"50";;"JUVIGNY-LE-TERTRE";"00000000"
"1723";"5020";"50";;"LESSAY";"00000000"
"1724";"5021";"50";;"MARIGNY";"00000000"
"1725";"5022";"50";;"MONTEBOURG";"00000000"
"1726";"5023";"50";;"MONTMARTIN-SUR-MER";"00000000"
"1727";"5024";"50";;"MORTAIN";"00000000"
"1728";"5025";"50";;"CHERBOURG-OCTEVILLE-SUD-OUEST";"00000000"
"1729";"5026";"50";;"PERCY";"00000000"
"1730";"5027";"50";;"PERIERS";"00000000"
"1731";"5028";"50";"(LES)";"PIEUX";"00000000"
"1732";"5029";"50";;"PONTORSON";"00000000"
"1733";"5030";"50";;"QUETTEHOU";"00000000"
"1734";"5031";"50";;"SAINT-CLAIR-SUR-L'ELLE";"00000000"
"1735";"5032";"50";;"SAINT-HILAIRE-DU-HARCOUET";"00000000"
"1736";"5033";"50";;"SAINT-JAMES";"00000000"
"1737";"5034";"50";;"SAINT-JEAN-DE-DAYE";"00000000"
"1738";"5035";"50";;"SAINT-LO-EST";"00000000"
"1739";"5036";"50";;"SAINT-MALO-DE-LA-LANDE";"00000000"
"1740";"5037";"50";;"SAINTE-MERE-EGLISE";"00000000"
"1741";"5038";"50";;"SAINT-PIERRE-EGLISE";"00000000"
"1742";"5039";"50";;"SAINT-POIS";"00000000"
"1743";"5040";"50";;"SAINT-SAUVEUR-LENDELIN";"00000000"
"1744";"5041";"50";;"SAINT-SAUVEUR-LE-VICOMTE";"00000000"
"1745";"5042";"50";;"SARTILLY";"00000000"
"1746";"5043";"50";;"SOURDEVAL";"00000000"
"1747";"5044";"50";"(LE)";"TEILLEUL";"00000000"
"1748";"5045";"50";;"TESSY-SUR-VIRE";"00000000"
"1749";"5046";"50";;"TORIGNI-SUR-VIRE";"00000000"
"1750";"5047";"50";;"VALOGNES";"00000000"
"1751";"5048";"50";;"VILLEDIEU-LES-POELES";"00000000"
"1752";"5050";"50";;"EQUEURDREVILLE-HAINNEVILLE";"00000000"
"1753";"5051";"50";;"TOURLAVILLE";"00000000"
"1754";"5052";"50";;"SAINT-LO-OUEST";"00000000"
"1755";"5101";"51";;"ANGLURE";"00000000"
"1756";"5102";"51";;"AVIZE";"00000000"
"1757";"5103";"51";;"AY";"00000000"
"1758";"5104";"51";;"BEINE-NAUROY";"00000000"
"1759";"5105";"51";;"BOURGOGNE";"00000000"
"1760";"5107";"51";;"CHATILLON-SUR-MARNE";"00000000"
"1761";"5108";"51";;"GIVRY-EN-ARGONNE";"00000000"
"1762";"5109";"51";;"DORMANS";"00000000"
"1763";"5110";"51";;"ECURY-SUR-COOLE";"00000000"
"1764";"5112";"51";;"ESTERNAY";"00000000"
"1765";"5113";"51";;"FERE-CHAMPENOISE";"00000000"
"1766";"5114";"51";;"FISMES";"00000000"
"1767";"5115";"51";;"HEILTZ-LE-MAURUPT";"00000000"
"1768";"5116";"51";;"MARSON";"00000000"
"1769";"5117";"51";;"MONTMIRAIL";"00000000"
"1770";"5118";"51";;"MONTMORT-LUCY";"00000000"
"1771";"5119";"51";;"REIMS  1ER CANTON";"00000000"
"1772";"5122";"51";;"REIMS  4E  CANTON";"00000000"
"1773";"5123";"51";;"SAINTE-MENEHOULD";"00000000"
"1774";"5124";"51";;"SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON";"00000000"
"1775";"5125";"51";;"SEZANNE";"00000000"
"1776";"5126";"51";;"SOMPUIS";"00000000"
"1777";"5127";"51";;"SUIPPES";"00000000"
"1778";"5128";"51";;"THIEBLEMONT-FAREMONT";"00000000"
"1779";"5129";"51";;"VERTUS";"00000000"
"1780";"5130";"51";;"VERZY";"00000000"
"1781";"5131";"51";;"VILLE-EN-TARDENOIS";"00000000"
"1782";"5132";"51";;"VILLE-SUR-TOURBE";"00000000"
"1783";"5133";"51";;"VITRY-LE-FRANCOIS-EST";"00000000"
"1784";"5134";"51";;"VITRY-LE-FRANCOIS-OUEST";"00000000"
"1785";"5135";"51";;"CHALONS-EN-CHAMPAGNE  2E  CANTON";"00000000"
"1786";"5136";"51";;"CHALONS-EN-CHAMPAGNE  3E  CANTON";"00000000"
"1787";"5137";"51";;"EPERNAY  2E  CANTON";"00000000"
"1788";"5138";"51";;"REIMS  5E  CANTON";"00000000"
"1789";"5140";"51";;"REIMS  7E  CANTON";"00000000"
"1790";"5141";"51";;"REIMS  8E  CANTON";"00000000"
"1791";"5143";"51";;"CHALONS-EN-CHAMPAGNE  4E  CANTON";"00000000"
"1792";"5201";"52";;"ANDELOT-BLANCHEVILLE";"00000000"
"1793";"5202";"52";;"ARC-EN-BARROIS";"00000000"
"1794";"5203";"52";;"AUBERIVE";"00000000"
"1795";"5204";"52";;"BOURBONNE-LES-BAINS";"00000000"
"1796";"5205";"52";;"BOURMONT";"00000000"
"1797";"5206";"52";;"CHATEAUVILLAIN";"00000000"
"1798";"5207";"52";;"CHAUMONT-NORD";"00000000"
"1799";"5208";"52";;"CHEVILLON";"00000000"
"1800";"5209";"52";;"CLEFMONT";"00000000"
"1801";"5210";"52";;"DOULAINCOURT-SAUCOURT";"00000000"
"1802";"5211";"52";;"DOULEVANT-LE-CHATEAU";"00000000"
"1803";"5212";"52";;"FAYL-BILLOT";"00000000"
"1804";"5213";"52";;"JOINVILLE";"00000000"
"1805";"5214";"52";;"JUZENNECOURT";"00000000"
"1806";"5215";"52";;"LAFERTE-SUR-AMANCE";"00000000"
"1807";"5216";"52";;"LANGRES";"00000000"
"1808";"5217";"52";;"LONGEAU-PERCEY";"00000000"
"1809";"5218";"52";;"MONTIER-EN-DER";"00000000"
"1810";"5219";"52";;"VAL-DE-MEUSE";"00000000"
"1811";"5220";"52";;"NEUILLY-L'EVEQUE";"00000000"
"1812";"5221";"52";;"NOGENT";"00000000"
"1813";"5222";"52";;"POISSONS";"00000000"
"1814";"5223";"52";;"PRAUTHOY";"00000000"
"1815";"5224";"52";;"SAINT-BLIN";"00000000"
"1816";"5226";"52";;"TERRE-NATALE";"00000000"
"1817";"5227";"52";;"VIGNORY";"00000000"
"1818";"5228";"52";;"WASSY";"00000000"
"1819";"5229";"52";;"CHAUMONT-SUD";"00000000"
"1820";"5230";"52";;"SAINT-DIZIER-NORD-EST";"00000000"
"1821";"5231";"52";;"SAINT-DIZIER-OUEST";"00000000"
"1822";"5232";"52";;"SAINT-DIZIER-SUD-EST";"00000000"
"1823";"5301";"53";;"AMBRIERES-LES-VALLEES";"00000000"
"1824";"5302";"53";;"ARGENTRE";"00000000"
"1825";"5303";"53";;"BAIS";"00000000"
"1826";"5304";"53";;"BIERNE";"00000000"
"1827";"5305";"53";;"CHAILLAND";"00000000"
"1828";"5306";"53";;"CHATEAU-GONTIER-OUEST";"00000000"
"1829";"5307";"53";;"COSSE-LE-VIVIEN";"00000000"
"1830";"5308";"53";;"COUPTRAIN";"00000000"
"1831";"5309";"53";;"CRAON";"00000000"
"1832";"5310";"53";;"ERNEE";"00000000"
"1833";"5311";"53";;"EVRON";"00000000"
"1834";"5312";"53";;"GORRON";"00000000"
"1835";"5313";"53";;"GREZ-EN-BOUERE";"00000000"
"1836";"5314";"53";"(LE)";"HORPS";"00000000"
"1837";"5315";"53";;"LANDIVY";"00000000"
"1838";"5316";"53";;"LASSAY-LES-CHATEAUX";"00000000"
"1839";"5317";"53";;"LAVAL-NORD-EST";"00000000"
"1840";"5319";"53";;"LOIRON";"00000000"
"1841";"5320";"53";;"MAYENNE-EST";"00000000"
"1842";"5321";"53";;"MAYENNE-OUEST";"00000000"
"1843";"5322";"53";;"MESLAY-DU-MAINE";"00000000"
"1844";"5323";"53";;"MONTSURS";"00000000"
"1845";"5324";"53";;"PRE-EN-PAIL";"00000000"
"1846";"5325";"53";;"SAINT-AIGNAN-SUR-ROE";"00000000"
"1847";"5326";"53";;"SAINTE-SUZANNE";"00000000"
"1848";"5327";"53";;"VILLAINES-LA-JUHEL";"00000000"
"1849";"5328";"53";;"LAVAL-EST";"00000000"
"1850";"5331";"53";;"CHATEAU-GONTIER-EST";"00000000"
"1851";"5332";"53";;"SAINT-BERTHEVIN";"00000000"
"1852";"5401";"54";;"ARRACOURT";"00000000"
"1853";"5402";"54";;"AUDUN-LE-ROMAN";"00000000"
"1854";"5403";"54";;"BACCARAT";"00000000"
"1855";"5404";"54";;"BADONVILLER";"00000000"
"1856";"5405";"54";;"BAYON";"00000000"
"1857";"5406";"54";;"BLAMONT";"00000000"
"1858";"5407";"54";;"BRIEY";"00000000"
"1859";"5408";"54";;"CHAMBLEY-BUSSIERES";"00000000"
