"code";"wording";"supplementaryUnit";"parentCode"
"8415 81 00";"Machines et appareils pour le conditionnement de l'air comprenant un ventilateur à moteur et des dispositifs propres à modifier la température et l'humidité, y compris ceux dans lesquels le degré hygrométrique n'est pas réglable séparément > autres > avec dispositif de réfrigération et soupape d'inversion du cycle thermique (pompes à chaleur réversibles)";"-";"8415"
"8415 82 00";"Machines et appareils pour le conditionnement de l'air comprenant un ventilateur à moteur et des dispositifs propres à modifier la température et l'humidité, y compris ceux dans lesquels le degré hygrométrique n'est pas réglable séparément > autres > autres, avec dispositif de réfrigération";"-";"8415"
"8415 83 00";"Machines et appareils pour le conditionnement de l'air comprenant un ventilateur à moteur et des dispositifs propres à modifier la température et l'humidité, y compris ceux dans lesquels le degré hygrométrique n'est pas réglable séparément > autres > sans dispositif de réfrigération";"-";"8415"
"8415 90 00";"Machines et appareils pour le conditionnement de l'air comprenant un ventilateur à moteur et des dispositifs propres à modifier la température et l'humidité, y compris ceux dans lesquels le degré hygrométrique n'est pas réglable séparément > Parties";"-";"8415"
"8416";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires";"";"84"
"8416 10";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > Brûleurs à combustibles liquides";"";"8416"
"8416 10 10";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > Brûleurs à combustibles liquides > avec dispositif de contrôle automatique monté";"p/st";"8416 10"
"8416 10 90";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > Brûleurs à combustibles liquides > autres";"p/st";"8416 10"
"8416 20";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > autres brûleurs, y compris les brûleurs mixtes";"";"8416"
"8416 20 10";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > autres brûleurs, y compris les brûleurs mixtes > exclusivement à gaz, monobloc, avec ventilateur incorporé et dispositif de contrôle";"p/st";"8416 20"
"8416 20 20";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > autres brûleurs, y compris les brûleurs mixtes > autres > Brûleurs mixtes";"p/st";"8416 20"
"8416 20 80";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > autres brûleurs, y compris les brûleurs mixtes > autres > autres";"-";"8416 20"
"8416 30 00";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > Foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires";"-";"8416"
"8416 90 00";"Brûleurs pour l'alimentation des foyers, à combustibles liquides, à combustibles solides pulvérisés ou à gaz; foyers automatiques, y compris leurs avant-foyers, leurs grilles mécaniques, leurs dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires > Parties";"-";"8416"
"8417";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques";"";"84"
"8417 10 00";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > Fours pour le grillage, la fusion ou autres traitements thermiques des minerais ou des métaux";"-";"8417"
"8417 20";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > Fours de boulangerie, de pâtisserie ou de biscuiterie";"";"8417"
"8417 20 10";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > Fours de boulangerie, de pâtisserie ou de biscuiterie > Fours à tunnel";"-";"8417 20"
"8417 20 90";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > Fours de boulangerie, de pâtisserie ou de biscuiterie > autres";"-";"8417 20"
"8417 80";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > autres";"";"8417"
"8417 80 30";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > autres > Fours pour la cuisson des produits céramiques";"p/st";"8417 80"
"8417 80 50";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > autres > Fours pour la cuisson du ciment, du verre ou des produits chimiques";"p/st";"8417 80"
"8417 80 70";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > autres > autres";"-";"8417 80"
"8417 90 00";"Fours industriels ou de laboratoires, y compris les incinérateurs, non électriques > Parties";"-";"8417"
"8418";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415";"";"84"
"8418 10";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Combinaisons de réfrigérateurs et de congélateurs-conservateurs munis de portes extérieures séparées";"";"8418"
"8418 10 20";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Combinaisons de réfrigérateurs et de congélateurs-conservateurs munis de portes extérieures séparées > d'une capacité excédant 340 l";"p/st";"8418 10"
"8418 10 80";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Combinaisons de réfrigérateurs et de congélateurs-conservateurs munis de portes extérieures séparées > autres";"p/st";"8418 10"
"8418 21";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Réfrigérateurs de type ménager > à compression";"";"8418"
"8418 21 10";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Réfrigérateurs de type ménager > à compression > d'une capacité excédant 340 l";"p/st";"8418 21"
"8418 21 51";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Réfrigérateurs de type ménager > à compression > autres > Modèle table";"p/st";"8418 21"
"8418 21 59";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Réfrigérateurs de type ménager > à compression > autres > à encastrer";"p/st";"8418 21"
"8418 21 91";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Réfrigérateurs de type ménager > à compression > autres > autres, d'une capacité > n'excédant pas 250 l";"p/st";"8418 21"
"8418 21 99";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Réfrigérateurs de type ménager > à compression > autres > autres, d'une capacité > excédant 250 l mais n'excédant pas 340 l";"p/st";"8418 21"
"8418 29 00";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Réfrigérateurs de type ménager > autres";"p/st";"8418"
"8418 30";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Meubles congélateurs-conservateurs du type coffre, d'une capacité n'excédant pas 800 l";"";"8418"
"8418 30 20";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Meubles congélateurs-conservateurs du type coffre, d'une capacité n'excédant pas 800 l > d'une capacité n'excédant pas 400 l";"p/st";"8418 30"
"8418 30 80";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Meubles congélateurs-conservateurs du type coffre, d'une capacité n'excédant pas 800 l > d'une capacité excédant 400 l mais n'excédant pas 800 l";"p/st";"8418 30"
"8418 40";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Meubles congélateurs-conservateurs du type armoire, d'une capacité n'excédant pas 900 l";"";"8418"
"8418 40 20";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Meubles congélateurs-conservateurs du type armoire, d'une capacité n'excédant pas 900 l > d'une capacité n'excédant pas 250 l";"p/st";"8418 40"
"8418 40 80";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Meubles congélateurs-conservateurs du type armoire, d'une capacité n'excédant pas 900 l > d'une capacité excédant 250 l mais n'excédant pas 900 l";"p/st";"8418 40"
"8418 50";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > autres meubles (coffres, armoires, vitrines, comptoirs et similaires) pour la conservation et l'exposition de produits, incorporant un équipement pour la production du froid";"";"8418"
"8418 50 11";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > autres meubles (coffres, armoires, vitrines, comptoirs et similaires) pour la conservation et l'exposition de produits, incorporant un équipement pour la production du froid > Meubles-vitrines et meubles-comptoirs frigorifiques (avec groupe frigorifique ou évaporateur incorporé) > pour produits congelés";"p/st";"8418 50"
"8418 50 19";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > autres meubles (coffres, armoires, vitrines, comptoirs et similaires) pour la conservation et l'exposition de produits, incorporant un équipement pour la production du froid > Meubles-vitrines et meubles-comptoirs frigorifiques (avec groupe frigorifique ou évaporateur incorporé) > autres";"p/st";"8418 50"
"8418 50 90";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > autres meubles (coffres, armoires, vitrines, comptoirs et similaires) pour la conservation et l'exposition de produits, incorporant un équipement pour la production du froid > autres meubles frigorifiques";"p/st";"8418 50"
"8418 61 00";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > autres matériel, machines et appareils pour la production du froid; pompes à chaleur > Pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415";"-";"8418"
"8418 69 00";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > autres matériel, machines et appareils pour la production du froid; pompes à chaleur > autres";"-";"8418"
"8418 91 00";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Parties > Meubles conçus pour recevoir un équipement pour la production du froid";"-";"8418"
"8418 99";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Parties > autres";"";"8418"
"8418 99 10";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Parties > autres > Évaporateurs et condenseurs, autres que pour appareils de type ménager";"-";"8418 99"
"8418 99 90";"Réfrigérateurs, congélateurs-conservateurs et autres matériel, machines et appareils pour la production du froid, à équipement électrique ou autre; pompes à chaleur autres que les machines et appareils pour le conditionnement de l'air du no 8415 > Parties > autres > autres";"-";"8418 99"
"8419";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation";"";"84"
"8419 11 00";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Chauffe-eau non électriques, à chauffage instantané ou à accumulation > à chauffage instantané, à gaz";"-";"8419"
"8419 19 00";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Chauffe-eau non électriques, à chauffage instantané ou à accumulation > autres";"-";"8419"
"8419 20 00";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Stérilisateurs médico-chirurgicaux ou de laboratoires";"-";"8419"
"8419 31 00";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Séchoirs > pour produits agricoles";"-";"8419"
"8419 32 00";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Séchoirs > pour le bois, les pâtes à papier, papiers ou cartons";"-";"8419"
"8419 39 00";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Séchoirs > autres";"-";"8419"
"8419 40 00";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Appareils de distillation ou de rectification";"-";"8419"
"8419 50";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Échangeurs de chaleur";"";"8419"
"8419 50 20";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Échangeurs de chaleur > Échangeurs de chaleur fabriqués à partir de fluoropolymères dont le diamètre interne des tubes d'entrée et de sortie n'excède pas 3 cm";"-";"8419 50"
"8419 50 80";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Échangeurs de chaleur > autres";"-";"8419 50"
"8419 60 00";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Appareils et dispositifs pour la liquéfaction de l'air ou d'autres gaz";"-";"8419"
"8419 81";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > autres appareils et dispositifs > pour la préparation de boissons chaudes ou la cuisson ou le chauffage des aliments";"";"8419"
"8419 81 20";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > autres appareils et dispositifs > pour la préparation de boissons chaudes ou la cuisson ou le chauffage des aliments > Percolateurs et autres appareils pour la préparation du café et autres boissons chaudes";"-";"8419 81"
"8419 81 80";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > autres appareils et dispositifs > pour la préparation de boissons chaudes ou la cuisson ou le chauffage des aliments > autres";"-";"8419 81"
"8419 89";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > autres appareils et dispositifs > autres";"";"8419"
"8419 89 10";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > autres appareils et dispositifs > autres > Appareils et dispositifs de refroidissement par retour d'eau, dans lesquels l'échange thermique ne s'effectue pas à travers une paroi";"-";"8419 89"
"8419 89 30";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > autres appareils et dispositifs > autres > Appareils et dispositifs de métallisation sous vide";"-";"8419 89"
"8419 89 98";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > autres appareils et dispositifs > autres > autres";"-";"8419 89"
"8419 90";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Parties";"";"8419"
"8419 90 15";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Parties > de stérilisateurs de la sous-position 84192000";"-";"8419 90"
"8419 90 85";"Appareils, dispositifs ou équipements de laboratoire, même chauffés électriquement (à l'exclusion des fours et autres appareils du no 8514), pour le traitement de matières par des opérations impliquant un changement de température telles que le chauffage, la cuisson, la torréfaction, la distillation, la rectification, la stérilisation, la pasteurisation, l'étuvage, le séchage, l'évaporation, la vaporisation, la condensation ou le refroidissement, autres que les appareils domestiques; chauffe-eau non électriques, à chauffage instantané ou à accumulation > Parties > autres";"-";"8419 90"
"8420";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines";"";"84"
"8420 10";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Calandres et laminoirs";"";"8420"
"8420 10 10";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Calandres et laminoirs > des types utilisés dans l'industrie textile";"-";"8420 10"
"8420 10 30";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Calandres et laminoirs > des types utilisés dans l'industrie du papier";"-";"8420 10"
"8420 10 81";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Calandres et laminoirs > autres > Laminoirs à rouleaux utilisés exclusivement ou principalement pour la fabrication de substrats pour circuits imprimés ou de circuits imprimés";"-";"8420 10"
"8420 10 89";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Calandres et laminoirs > autres > autres";"-";"8420 10"
"8420 91";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Parties > Cylindres";"";"8420"
"8420 91 10";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Parties > Cylindres > en fonte";"-";"8420 91"
"8420 91 80";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Parties > Cylindres > autres";"-";"8420 91"
"8420 99 00";"Calandres et laminoirs, autres que pour les métaux ou le verre, et cylindres pour ces machines > Parties > autres";"-";"8420"
"8421";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz";"";"84"
"8421 11 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Centrifugeuses, y compris les essoreuses centrifuges > Écrémeuses";"-";"8421"
"8421 12 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Centrifugeuses, y compris les essoreuses centrifuges > Essoreuses à linge";"p/st";"8421"
"8421 19";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Centrifugeuses, y compris les essoreuses centrifuges > autres";"";"8421"
"8421 19 20";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Centrifugeuses, y compris les essoreuses centrifuges > autres > Centrifugeuses du type utilisé dans les laboratoires";"-";"8421 19"
"8421 19 70";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Centrifugeuses, y compris les essoreuses centrifuges > autres > autres";"-";"8421 19"
"8421 21 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des liquides > pour la filtration ou l'épuration des eaux";"-";"8421"
