"importId";"code";"parent_code";"name";"accountType.technicalTypeSelect";"reconcileOk";"company.importId";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"commonPosition";"serviceType_code";"defaultTax.code";"statusSelect";"manageCutOffPeriod";"isRegulatoryAccount";"isRetrievedOnPaymentSession";"vatSystemSelect"
752;645100;645;"Contributions to URSSAF";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
753;645200;645;"Contributions to mutual";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
754;645300;645;"Contributions to pension funds";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
755;645400;645;"Contributions to ASSEDIC";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
756;645800;645;"Contributions to other social agencies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
757;646;64;"Personal social security contributions of the operator";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
758;647000;64;"Other social charges";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
759;647100;647000;"Direct benefits";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
760;647200;647000;"Payments to councils and school";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
761;647300;647000;"Payments to health committees and safety";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
762;647400;647000;"Payments to other social works";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
763;647500;647000;"Occupational medicine";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
764;648000;64;"Other personnel expenses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
765;65;"CL6";"Other current operating expenses";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
766;651000;65;"Fees for concessions, patents, licenses, trademarks, processes, software, similar rights and assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
767;651100;651000;"Patent Fees for concessions, licenses, trademarks, processes, software";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
768;651600;651000;"Copyright and reproduction";"charge";;1;;;"true";"true";2;"DAUT";"N_D";1;"true";"false";"false";2
769;651800;651000;"Other similar rights and assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
770;653000;65;"Attendance";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
771;654000;65;"Losses on bad debts";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
772;654100;654000;"Receivables for the year";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
773;654400;654000;"Prior years'claims";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
774;655000;65;"Assessed on income from joint ventures";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
775;655100;655000;"Share of profit transferred (Accounting Manager)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
776;655500;655000;"Share of loss incurred (accounts of shareholders who are not managers)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
777;658000;65;"Various routine administrative expenses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
778;66;"CL6";"Financial charges";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
779;661000;66;"Interest expense";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
780;661100;661000;"Interest on loans and debts";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
781;661160;661100;"Interest on loans and similar debts";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
782;661170;661100;"Interest on debt related to investments";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
783;661500;661000;"Interest on current accounts and deposits payable";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
784;661600;661000;"Bank interest and financing activities (discount, ...)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
785;661700;661000;"Interests of secured bonds";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
786;661800;661000;"Interests of other debts";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
787;661810;661800;"Interests in trade payables";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";2
788;661880;661800;"Interests of various debt";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
789;664000;66;"Credit losses associated with investments";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
790;665000;66;"Discounts granted";"charge";;1;;;"true";;2;"NDAS";;1;"true";"false";"false";0
791;666000;66;"Exchange losses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
792;667000;66;"Net losses on sale of marketable securities";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
793;668000;66;"Other financial charges";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
794;67;"CL6";"Extraordinary expenses";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
795;671000;67;"Extraordinary expenses on management operations";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
796;671100;671000;"Penalties on markets (and forfeits paid on purchase and sale)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
797;671200;671000;"Penalties, fines and criminal tax";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
798;671300;671000;"Donations,gifts";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
799;671400;671000;"Receivables become uncollectible in the year";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
800;671500;671000;"Subsidies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
801;671700;671000;"Reminders of taxes (other than taxes on profits)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
802;671800;671000;"Other extraordinary charges on transaction management";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
803;672000;67;"Prior period expenses (in-year only)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
804;675000;67;"Carrying values of assets transferred";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
805;675100;675000;"Intangible assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
806;675200;675000;"Tangible assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
807;675600;675000;"Financial assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
808;675800;675000;"Other assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
809;678000;67;"Other extraordinary charges";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
810;678100;678000;"Malis from indexation clauses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
811;678200;678000;"Lots";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
812;678300;678000;"Malis from the repurchase by the Company of shares and bonds issued by itself";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
813;678800;678000;"Various exceptional charges";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
814;68;"CL6";"Depreciation, amortization and provisions";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
815;681000;68;"expense";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
816;681100;681000;"Amortisation of intangible and tangible";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
817;681110;681100;"Intangible assets";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
818;681120;681100;"Tangible assets";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
819;681200;681000;"Amortisation of operating expenses to be apportioned";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
820;681500;681000;"Provisions for risks and expenses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
821;681600;681000;"Allowances for impairment of intangible and tangible";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
822;681610;681600;"Intangible assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
823;681620;681600;"Tangible assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
824;681700;681000;"Provisions for impairment of assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
825;681730;681700;"Stocks and work in progress";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
826;681740;681700;"Claims";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
827;686000;68;"Amortisation, depreciation and provisions - financial charges";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
828;686100;686000;"Amortisation of premium on redemption of bonds";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
829;686500;686000;"Provisions for risks and expenses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
830;686600;686000;"Depreciation and impairment of financial items";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
831;686620;686600;"Financial assets";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
832;686650;686600;"Marketable securities";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
833;686800;686000;"Other allocations";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
834;687000;68;"Amortisation, depreciation and provisions - Extraordinary expenses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
835;687100;687000;"Depreciation of fixed assets outstanding";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
836;687200;687000;"Regulated provisions (capital)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
837;687250;687200;"Depreciation allowances";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
838;687300;687000;"Regulated provisions (stocks)";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
839;687400;687000;"Depreciation and other regulatory provisions";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
840;687500;687000;"Depreciation and exceptional items";"charge";;1;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
841;687600;687000;"Depreciation and impairment losses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
842;69;"CL6";"Employee participation - income taxes and related";"view";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
843;691000;69;"Employee profit participation";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
844;695000;69;"Income taxes";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
845;695100;695000;"Taxes due in France";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
846;695200;695000;"Additional contribution to profits tax";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
847;695400;695000;"Taxes due to foreign";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
848;696000;69;"Additional tax on companies related to distributions";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
849;697000;69;"Fixed annual tax of companies";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
850;698000;69;"Tax consolidation";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
851;698100;698000;"Tax consolidation - Expenses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
852;698900;698000;"Tax consolidation - Products";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
853;699000;69;"Products, carry back losses";"charge";;1;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
854;70;"CL7";"Produced sale - Services - Merchandise";"view";;1;;;"true";"true";0;"NDAS";"N_C";1;"true";"true";"false";0
855;701000;70;"Sales of finished products";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
856;701200;701000;"Finished goods (or group) B";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
857;702000;70;"Sales of intermediate products";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
858;703000;70;"Sales of residual products";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
859;704000;70;"Works";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
860;704100;704000;"Class work (or activity) A";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
861;704200;704000;"Class work (or activity) B";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
862;705000;70;"Studies";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
863;706000;70;"Services";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
864;707000;70;"Merchandise Sales";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
865;707100;707000;"Goods (or group) A";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
866;707200;707000;"Goods (or group) B";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
867;707210;707200;"Sales of textile product";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
868;707300;707000;"Goods for export";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
869;708000;70;"Revenue from auxiliary activities";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
870;708100;708000;"Income from services operated in the interests of staff";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
871;708200;708000;"Commission and brokerage";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
872;708300;708000;"Various rentals";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
873;708400;708000;"Provision of staff charged";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
874;708500;708000;"Transportation and incidental costs charged";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
875;708600;708000;"Bonus on occasions of returnable packaging";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
876;708700;708000;"Bonuses and premiums obtained from customers on sale";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
877;708800;708000;"Other products activities (sale of supplies ...)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
878;709000;70;"Discounts, rebates and discounts granted by the company";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
879;709100;709000;"- On sale of finished products";"income";;1;;;"true";"true";2;"NDAS";"N_C";1;"true";"false";"false";1
880;709200;709000;"- On sale of intermediate products";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
881;709400;709000;"- Work on";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
882;709500;709000;"- Studies on";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
883;709600;709000;"- On services";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
884;709700;709000;"- On sale of goods";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
885;709800;709000;"- Revenue from ancillary activities on";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
886;71;"CL7";"Stored production (or stocking)";"view";;1;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
887;713000;71;"Changes in inventories (in-progress, products)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
888;713300;713000;"Change in stocks of goods production";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
889;713310;713300;"Products in";"income";;1;;;"true";"true";0;"NDAS";"N_C";1;"true";"false";"false";0
890;713350;713300;"Work in progress";"income";;1;;;"true";"true";0;"NDAS";"N_C";1;"true";"false";"false";0
891;713400;713000;"Change in stocks of service production";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
892;713410;713400;"Ongoing Studies";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
893;713450;713400;"Services being";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
894;713500;713000;"Change in product inventories";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
895;713510;713500;"Intermediates";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
896;713550;713500;"Finished Products";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
897;713580;713500;"Residual products";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
898;72;"CL7";"Capitalised production";"view";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"true";"false";0
899;721000;72;"Intangible assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
900;722000;72;"Tangible assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
901;74;"CL7";"Operating subsidies";"view";;1;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
902;75;"CL7";"Other products of daily management";"view";;1;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
903;751000;75;"Fees for concessions, patents, licenses, trademarks, processes, software, similar rights and assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
904;751100;751000;"Fees for concessions, patents, licenses, trademarks, processes, software";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
905;751600;751000;"Copyright and reproduction";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
906;751800;751000;"Other similar rights and assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
907;752000;75;"Revenue from property not used for professional activities";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
908;753000;75;"Fees and remuneration of directors, managers...";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
909;754000;75;"Levies collected from cooperatives (from surplus)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
910;755000;75;"Assessments of results from joint ventures";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
911;755100;755000;"Share of loss transferred (Accounting Manager)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
912;755500;755000;"Share of profits allocated (accounting for non-managing)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
913;758000;75;"Miscellaneous current management";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
914;76;"CL7";"Financial Products";"view";;1;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
915;761000;76;"Income from investments";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
916;761100;761000;"Income on equity";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
917;761600;761000;"Income from other forms of participation";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
918;761700;761000;"Income from debt to equity investments";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
919;762000;76;"Income from other investments";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
920;762100;762000;"Fixed income securities";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
921;762600;762000;"Income from loans";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
922;762700;762000;"Revenue from long term receivables";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
923;763000;76;"Revenues from other receivables";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
924;763100;763000;"Revenue from trade debtors";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
925;763800;763000;"Revenue from miscellaneous claims";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
926;764000;76;"Income from securities investment";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
927;765000;76;"Discounts obtained";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
928;766000;76;"Foreign exchange gains";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
929;767000;76;"Net gains on sale of marketable securities";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
930;768000;76;"Other financial";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
931;77;"CL7";"Exceptional items";"view";;1;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
932;771000;77;"Extraordinary income on management operations";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
933;771100;771000;"Forfeits and penalties levied on purchase and sale";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
934;771300;771000;"Donations received";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
935;771400;771000;"Bad debt written off";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
936;771500;771000;"Matching grants";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
937;771700;771000;"Tax relief other than taxes on profits";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
938;771800;771000;"Other extraordinary income on management operations";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
939;772000;77;"Products in previous years (during the year only)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
940;775000;77;"Proceeds from sale of assets";"income";;1;;;"true";;1;"NDAS";;1;"true";"false";"false";0
941;775100;775000;"Intangible assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
942;775200;775000;"Tangible assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
943;775600;775000;"Financial assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
944;775800;775000;"Other assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
945;777000;77;"Share of investment grants transferred to income statement";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
946;778000;77;"Other extraordinary income";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
947;778100;778000;"Bonuses from indexation clauses";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
948;778200;778000;"Lots";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
949;778300;778000;"Bonuses from the repurchase by the Company of shares and bonds issued by itself";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
950;778800;778000;"Exceptional income";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
951;78;"CL7";"Reversals of depreciation, amortization and provisions";"view";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"true";"false";0
952;781000;78;"Reversals of depreciation, amortization and provisions (to be included in revenue)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
953;781100;781000;"Reversal of amortization of intangible and tangible";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
954;781110;781100;"Intangible assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
955;781120;781100;"Tangible assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
956;781500;781000;"Reversals of operating provisions";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
957;781600;781000;"Reversals of impairment of tangible and intangible";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
958;781610;781600;"Intangible assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
959;781620;781600;"Tangible assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
960;781700;781000;"Reversals of impairment of assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
961;781730;781700;"Stocks and work in progress";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
962;781740;781700;"Claims";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
963;786000;78;"Reversals of impairment losses and provisions (to be included in financial income)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
964;786500;786000;"Financial Provision reversals";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
965;786600;786000;"Reversals of impairment losses on financial items";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
966;786620;786600;"Financial assets";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
967;786650;786600;"Marketable securities";"income";;1;;;"true";"true";0;"NDAS";"N_C";1;"true";"false";"false";0
968;787000;78;"Reversals of impairment losses and provisions (the register in extraordinary income)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
969;787200;787000;"Reversal of regulated provisions (capital)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
970;787250;787200;"Depreciation allowances";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
971;787260;787200;"Special revaluation reserve";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
972;787270;787200;"Capital gains reinvested";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
973;787300;787000;"Reversals of provisions regulated (stocks)";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
974;787400;787000;"Reversal of other provisions regulated";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
975;787500;787000;"Reversals of provisions for exceptional";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
976;787600;787000;"Reversals of impairment losses for";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
977;79;"CL7";"Expense transfers";"view";;1;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
978;791000;79;"Transfers of operating expenses";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
979;796000;79;"Transfers of financial charges";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
980;797000;79;"Transfers exceptional costs";"income";;1;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
981;80;"CL8";"Commitments";"view";;1;;;;;2;"NDAS";;1;"false";"true";"false";0
