"code";"parent_code";"name";"accountType.importId";"isRegulatoryAccount";"commonPosition";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"defaultTaxSet";"vatSystemSelect";"isRetrievedOnPaymentSession";"serviceType.code";"manageCutOffPeriod";"hasAutomaticApplicationAccountingDate";"analyticDistributionAuthorized";"analyticDistributionRequiredOnInvoiceLines";"analyticDistributionRequiredOnMoveLines";"analyticDistributionTemplate.importId";"statusSelect"
6581;658;"Pénalités sur marchés et dédits";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65811000;6581;"Pénalités sur marchés";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65812000;6581;"Dédits";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65820000;658;"Rappels d'impôts (autres qu'impôts sur les résultats)";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6583;658;"Pénalités et amendes fiscales ou pénales";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65831000;6583;"Pénalités et amendes fiscales ou pénales";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65833000;6583;"Pénalités et amendes pénales";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65850000;658;"Créances devenues irrécouvrables";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6586;658;"Dons, libéralités et lots";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65861000;6586;"Dons";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65862000;6586;"Libéralités";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65863000;6586;"Lots";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65880000;658;"Autres charges non courantes des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
659;65;"Dotations non courantes";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
6591;659;"Dotations aux amortissements exceptionnels des immobilisations";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65911000;6591;"Dotations aux amortissements exceptionnels de l'immobilisation en non valeurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65912000;6591;"Dotations aux amortissements exceptionnels des immobilisations incorporelles";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65913000;6591;"Dotations aux amortissements exceptionnels des immobilisations corporelles";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6594;659;"Dotations non courantes aux provisions réglementées";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65941000;6594;"Dotations non courantes aux amortissements dérogatoires";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65942000;6594;"Dotations non courantes pour plus-values en instance d'imposition";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65944000;6594;"Dotations non courantes pour investissements";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65945000;6594;"Dotations non courantes pour reconstitution de gisements";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65946000;6594;"Dotations non courantes pour acquisition et construction de logement";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6595;659;"Dotations non courantes aux provisions pour risques et charges";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65955000;6595;"Dotations non courantes aux provisions pour risques et charges durables";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65957000;6595;"Dotations non courantes aux provisions pour risques et charges momentanés";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
6596;659;"Dotations non courantes aux provisions pour dépréciation";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
65962000;6596;"Dotations non courantes aux provisions pour dépréciation de l'actif immobilisé";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65963000;6596;"Dotations non courantes aux provisions pour dépréciation de l'actif circulant";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
65980000;659;"Dotations non courantes des exercices antérieurs";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
67;6;"IMPOTS SUR LES RESULTATS";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
670;67;"Impôts sur les résulatats";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
67010000;6;"Impôts sur les bénéfices";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
67050000;6;"Imposition minimale annuelle des sociétés";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
67080000;6;"Rappels et dégrèvements des impôts sur les résultats";"MAR_PCG7";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7;0;"COMPTES DE PRODUITS";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71;7;"PRODUITS D’EXPLOITATION";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
711;71;"Ventes de marchandises";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71110000;711;"Ventes de marchandises au Maroc";"MAR_PCG9";0;0;0;;0;1;0;"N_C";1;0;;0;;;;;;1
71130000;711;"Ventes de marchandises à l'étranger";"MAR_PCG9";0;0;0;;0;1;0;"N_C";1;0;;0;;;;;;1
71180000;711;"Ventes de marchandises des exercices antérieurs";"MAR_PCG9";0;0;0;;0;1;0;"N_C";1;0;;0;;;;;;1
71190000;711;"Rabais, remises et ristournes accordés par l'entreprise";"MAR_PCG9";0;0;0;;0;1;0;"N_C";1;0;;0;;;;;;1
712;71;"Ventes de biens et services produits";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
7121;712;"Ventes de biens produits au Maroc";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71211000;7121;"Ventes de produits finis";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71212000;7121;"Ventes de produits intermédiaires";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71217000;7121;"Ventes de produits résiduels";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7122;712;"Ventes de biens produits à l’étranger";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71221000;7122;"Ventes de produits finis";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71222000;7122;"Ventes de produits intermédiaires";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7124;712;"Ventes de services produits au Maroc";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71241000;7124;"Travaux";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71242000;7124;"Etudes";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71243000;7124;"Prestations de services";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7125;712;"Ventes de services produits à l'étranger";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71251000;7125;"Travaux";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71252000;7125;"Etudes";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71253000;7125;"Prestations de services";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71260000;712;"Redevances pour brevets, marques, droits et valeurs similaires";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7127;712;"Ventes de produits accessoires";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71271000;7127;"Locations diverses reçues";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71272000;7127;"Commissions et courtages reçus";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71273000;7127;"Produits de services exploités dans l'intérêt du personnel";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71275000;7127;"Bonis sur reprises d'emballages consignés";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71276000;7127;"Ports et frais accessoires";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71278000;7127;"Autres ventes de produits accessoires";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71280000;712;"Ventes de biens set services produits des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7129;712;"Rabais, remises et ristournes accordés par l’entreprise";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71291000;7129;"Rabais, remises et ristournes accordés sur ventes au Maroc des biens produits";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71292000;7129;"Rabais, remises et ristournes accordés sur ventes à l'étranger des biens produits";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71294000;7129;"Rabais, remises et ristournes accordés sur ventes au Maroc des services produits";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71295000;7129;"Rabais, remises et ristournes accordés sur ventes à l'étranger des services produits";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71298000;7129;"Rabais, remises et ristournes accordés sur ventes des biens et services produits des exercices antérieurs ";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
713;71;"Variation des stocks de produits";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
7131;713;"Variation des stocks de produits en cours";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71311000;7131;"Variations des stocks de biens produits en cours";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71312000;7131;"Variations des stocks de produits intermédiaires en cours ";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71317000;7131;"Variations des stocks de produits résiduels en cours";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7132;713;"Variation des stocks de biens produits";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71321000;7132;"Variations des stocks de produits finis";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71322000;7132;"Variations des stocks de produits intermédiaires ";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71327000;7132;"Variations des stocks de produits résiduels";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7134;713;"Variation des stocks de services en cours";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71341000;7134;"Variations des stocks de travaux";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71342000;7134;"Variations des stocks d'études en cours";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71343000;7134;"Variations des stocks de prestations en cours";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
714;71;"Immobilisations produites par l’entreprise pour elle même";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71410000;714;"Immobilisations en non-valeurs produites";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71420000;714;"Immobilisations incorporelles produites";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71430000;714;"Immobilisations corporelles produites";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71480000;714;"Immobilisations produites des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
716;71;"Subventions d’exploitation";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71610000;716;"Subventions d'exploitation reçues de l'exercice";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71680000;716;"Subventions d'exploitation reçues des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
718;71;"Autres produits d’exploitation";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71810000;718;"Jetons de présence reçus";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71820000;718;"Revenus des immeubles non affectées à l'exploitation";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71850000;718;"Profits sur opérations faites en commun";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71860000;718;"Transferts de profits sur opérations faites en commun";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71880000;718;"Autres produits d'exploitation des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
719;71;"Reprise d’exploitation, transferts de charges";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71910000;719;"Reprises sur amortissements de l'immobilisation en non-valeur";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71920000;719;"Reprises sur amortissements des immobilisations incorporelles";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71930000;719;"Reprises sur amortissements des immobilisations corporelles";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71940000;719;"Reprises sur provisions pour dépréciation des immobilisations";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71950000;719;"Reprises sur provisions pour risques et charges";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71960000;719;"Reprises sur provisions pour dépréciation de l'actif circulant";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7197;719;"Transferts des charges d’exploitation";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71971000;7197;"Transfert de charges d'exploitation - achats de marchandises";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71972000;7197;"Transfert de charges d'exploitation - achats consommés de matières et fournitures";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71973000;7197;"Transfert de charges d'exploitation - autres charges externes";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71975000;7197;"Transfert de charges d'exploitation - impôts et taxes";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71976000;7197;"Transfert de charges d'exploitation - charges de personnel";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71978000;7197;"Transfert de charges d'exploitation - autres charges d'exploitation";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7198;719;"Reprises sur amortissements et provisions des exercices antérieurs";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
71981000;7198;"Reprises sur amortissements des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
71984000;7198;"Reprises sur Provisions des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73;7;"PRODUITS FINANCIERS";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
732;73;"Produits des titres de participation et des autres titres immobilisés";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
73210000;732;"Revenus des titres de participation";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73250000;732;"Revenus des titres immobilisés";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73280000;732;"Produits des titres de participation et des autres titres immobilisés des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
733;73;"Gains de change";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
73310000;733;"Gains de change propres à l'exercice";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73380000;733;"Gains de change des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
738;73;"Intérêts et autres produits financiers";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
7381;738;"Intérêts et produits assimilés";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
73811000;7381;"Intérêts des prêts";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73813000;7381;"Revenus des autres créances financières";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73830000;738;"Revenus des créances rattachées à des participations";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73840000;738;"Revenus des titres et valeurs de placement";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73850000;738;"Produits nets sur cessions de titres et valeurs de placement";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73860000;738;"Escomptes obtenus";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73880000;738;"Intérêts et autres produits financiers des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
739;73;"Reprises financières, transferts de charges";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
73910000;739;"Reprises sur amortissement des primes de remboursement des obligations";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73920000;739;"Reprises sur provisions pour dépréciation des immobilisations financières";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73930000;739;"Reprises sur provisions pour risques et charges financières";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73940000;739;"Reprises sur provisions pour dépréciation des titres et valeurs de placement";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73960000;739;"Reprises sur provisions pour dépréciation des comptes de trésorerie";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7397;739;"Transfert de charges financières";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
73971000;7397;"Transferts - charges d'intérêts";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73973000;7397;"Transferts - pertes de change";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73978000;7397;"Transferts - autres charges financières";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
73980000;739;"Reprises sur dotations financières des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75;7;"PRODUITS NON COURANTS";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
751;75;"Produits des cessions d’immobilisations";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75120000;751;"Produits des cessions des immobilisations incorporelles";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75130000;751;"Produits des cessions des immobilisations corporelles";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75140000;751;"Produits des cessions des immobilisations financières (droits de propriété)";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75180000;751;"Produits des cessions des immobilisations des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
756;75;"Subventions d’équilibre";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75610000;756;"Subventions d'équilibre reçues de l'exercice";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75680000;756;"Subventions d'équilibre reçues des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
757;75;"Reprise sur subventions d’investissements";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75770000;757;"Reprises sur subventions d'investissement de l'exercice";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75780000;757;"Reprises sur subventions d'investissement des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
758;75;"Autres produits non courants";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
7581;758;"Pénalités et dédits reçus";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75811000;7581;"Pénalités reçus sur marché";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75812000;7581;"Dédits reçus";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75820000;758;"Dégrèvements d'impôts (autres qu'impôts sur résultat)";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75850000;758;"Rentrées sur créances soldées";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7586;758;"Dons, libéralités et lots reçus";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75861000;7586;"Dons";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75862000;7586;"Libéralités";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75863000;7586;"Lots";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75880000;758;"Autres produits non courants des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7591;759;"Reprises non courantes sur amortissements exceptionnels des immobilisations";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75911000;7591;"Reprises non courantes sur amortissements exceptionnelles des immobilisations en non-valeurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75912000;7591;"Reprises non courantes sur amortissements exceptionnelles des immobilisations incorporelles";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75913000;7591;"Reprises non courantes sur amortissements exceptionnelles des immobilisations corporelles";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7594;759;"Reprises non courantes sur provisions réglementées";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75941000;7594;"Reprises sur amortissements dérogatoires";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75942000;7594;"Reprises sur plus values en instance d'imposition";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75944000;7594;"Reprises sur provisions pour investissements";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75945000;7594;"Reprises sur provisions pour reconstitution de gisements";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75946000;7594;"Reprises sur provisions pour acquisition et construction de logements";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7595;759;"Reprises non courantes sur provisions pour risques et charges";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75955000;7595;"Reprises non courantes sur provisions pour risques et charges durables";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75957000;7595;"Reprises non courantes sur provisions pour risques et charges momentanés";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
7596;759;"Reprises non courantes sur provisions pour dépréciation";"MAR_PCG0";1;0;0;;0;0;0;;0;0;;0;;;;;;1
75962000;7596;"Reprises non courantes sur provisions pour dépréciation de l'actif immobilisé";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75963000;7596;"Reprises non courantes sur provisions pour dépréciation de l'actif circulant";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75970000;759;"Transfert de charges non courantes";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
75980000;759;"Reprises non courantes des exercices antérieurs";"MAR_PCG9";0;0;0;;0;0;0;;0;0;;0;;;;;;1
