"importId";"code";"hidden";"rule";"typeSelect";"reportTypeColumn_importId";"reportType_importId";"groupsWithoutColumn";"detailBySelect";"percentageBaseColumn";"styleSelect";"balanceBeforePeriod";"computePreviousYear";"negateValue";"analyticAccountCode";"processInstanceId";"accountCode";"stylePriority";"accountSet_importId";"analyticAccountSet_importId";"percentageTotalLine";"resultSelect";"accountTypeSet_importId";"label";"priority";"computeOtherPeriod";"sequence";"ruleTypeSelect";"notComputedIfIntersect"
"MAR_PCG10350";"amoprovprec";"true";;"1";"31";;;"0";;"0";"false";"true";"false";;;"28%;29%;39%";"0";;;;"4";;"Amortissement et provisions précédent";"0";"false";"4";"2";"false"
"MAR_PCG10583";"entretetrepar";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Entretien et réparations";"0";"false";"17";"2";"false"
"MAR_PCG10584";"primesdass";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Primes d'assurances";"0";"false";"18";"2";"false"
"MAR_PCG10237";"EXERCICE";"false";;"1";"32";;;"0";;"0";"false";"false";"false";;;"11%;13%;14%;15%;17%;44%;45%;47%;55%";"0";;;;"4";;"EXERCICE";"0";"false";"0";"2";"false"
"MAR_PCG10353";"TOTAUXDEEXERCICE4";"false";"Propresaexrcice1prec + Concernantexercicesprecedents2prec";"1";"33";;;"0";;"1";"false";"true";"false";;;"711%;712%;713%;714%;716%;718%;719%;611%;612%;614%;616%;617%;618%;619%;732%;733%;738%;739%;631%;633%;638%;639%;751%;756%;757%;758%;759%;651%;656%;658%;659%;670%";"0";;;;"4";;"TOTAUX DE L'EXERCICE 4";"0";"false";"3";"2";"false"
"MAR_PCG10357";"achatsrevdemarch";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"611%";"0";;;;"1";;"Achats revendus de marchandises";"0";"false";"1";"2";"false"
"MAR_PCG10364";"achatsconsomdematfor";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"612%";"0";;;;"1";;"Achats consommés de matières et fournitures";"0";"false";"8";"2";"false"
"MAR_PCG10365";"autreschargext";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"614%";"0";;;;"1";;"Autres charges externes";"0";"false";"9";"2";"false"
"MAR_PCG10359";"prodex345";"false";"ventedebiensserprod + variationstockdeprod + immoprodparesepemm";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"PRODUCTION DE L'EXERCICE (3+4+5)";"0";"false";"3";"3";"false"
"MAR_PCG10363";"consomdeexerc67";"false";"achatsconsomdematfor + autreschargext";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"CONSOMMATION DE L'EXERCICE (6+7)";"0";"false";"7";"3";"false"
"MAR_PCG10366";"valeurajoute";"false";"margebrsurventsenetat + prodex345 - consomdeexerc67";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"VALEUR AJOUTEE ( I+II+III )";"0";"false";"10";"3";"false"
"MAR_PCG10367";"subvdexp";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"716%";"0";;;;"1";;"Subventions d'exploitation";"0";"false";"11";"2";"false"
"MAR_PCG10368";"impotettaxes";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"616%";"0";;;;"1";;"Impôts et taxes";"0";"false";"12";"2";"false"
"MAR_PCG10369";"chargesdeperso";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"617%";"0";;;;"1";;"Charges de personnel";"0";"false";"13";"2";"false"
"MAR_PCG10372";"autreproddexp";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"718%";"0";;;;"1";;"Autres produits d'exploitation";"0";"false";"16";"2";"false"
"MAR_PCG10373";"autrechargdexp";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"618%";"0";;;;"1";;"Autres charges d'exploitation";"0";"false";"17";"2";"false"
"MAR_PCG10374";"reprisedexptrensdecharg";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"719%";"0";;;;"1";;"Reprises d'exploitation: transfert de charges";"0";"false";"18";"2";"false"
"MAR_PCG10375";"dotationdexp";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"619%";"0";;;;"1";;"Dotations d'exploitation";"0";"false";"19";"2";"false"
"MAR_PCG10376";"resultatdexploitation";"false";"exedentbrutdexpEBE + insuffbrutedexp + autreproddexp - autrechargdexp + reprisedexptrensdecharg - dotationdexp";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT D'EXPLOITATION ( + ou - )";"0";"false";"20";"3";"false"
"MAR_PCG10377";"TOTALIV";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"732%;733%;738%;739%";"0";;;;"1";;"TOTAL IV";"0";"false";"21";"2";"false"
"MAR_PCG10378";"TOTALV";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"631%;633%;638%;639%";"0";;;;"1";;"TOTAL V";"0";"false";"22";"2";"false"
"MAR_PCG10379";"resultatfinancplusoumoins";"false";"TOTALIV - TOTALV";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT FINANCIER ( + ou - )";"0";"false";"23";"3";"false"
"MAR_PCG10381";"TOTALI";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"711%;712%;713%;714%;716%;718%;719%";"0";;;;"1";;"TOTAL I";"0";"false";"24";"2";"false"
"MAR_PCG10382";"TOTALII";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"611%;612%;614%;616%;617%;618%;619%";"0";;;;"1";;"TOTAL II";"0";"false";"25";"2";"false"
"MAR_PCG10400";"AUTOFINANCEMENT";"false";"CAPACITEAUTOFINANCEMENTCAF - Distributionsdebenefices";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"AUTOFINANCEMENT";"0";"false";"45";"3";"false"
"MAR_PCG10380";"resultatcourantplusmoins";"false";"TOTALI - TOTALII + TOTALIV - TOTALV";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT COURANT ( + ou - )";"0";"false";"26";"3";"false"
"MAR_PCG10384";"TOTALVIII";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"751%;756%;757%;758%;759%";"0";;;;"1";;"TOTAL VIII";"0";"false";"27";"2";"false"
"MAR_PCG10385";"TOTALIX";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"651%;656%;658%;659%";"0";;;;"1";;"TOTAL IX";"0";"false";"28";"2";"false"
"MAR_PCG10383";"RESULTATNONCOURANTplusoumoins";"false";"TOTALVIII - TOTALIX";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT NON COURANT ( + ou - )";"0";"false";"29";"3";"false"
"MAR_PCG10387";"RESULTATNETDELEXERCICEplusoumoins";"false";"resultatcourantplusmoins + RESULTATNONCOURANTplusoumoins - impotsurresulatats";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"RESULTAT NET DE L'EXERCICE ( + ou - )";"0";"false";"31";"3";"false"
"MAR_PCG10389";"benefice";"false";"RESULTATNETDELEXERCICEplusoumoins > 0 ? RESULTATNETDELEXERCICEplusoumoins : 0.00";"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Benefice    +";"0";"false";"32";"3";"false"
"MAR_PCG10391";"Dotationsdexploitation1";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Dotations d'exploitation (1)";"0";"false";"35";"2";"false"
"MAR_PCG10392";"Dotationsfinancieres1";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Dotations financières (1)";"0";"false";"36";"2";"false"
"MAR_PCG10393";"Dotationsnoncourantes1";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Dotations non courantes (1)";"0";"false";"37";"2";"false"
"MAR_PCG10394";"Reprisesdexploitation2";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Reprises d'exploitation (2)";"0";"false";"38";"2";"false"
"MAR_PCG10395";"Reprisesfinancieres2";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Reprises financières (2)";"0";"false";"39";"2";"false"
"MAR_PCG10396";"Reprisesnoncourantes23";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Reprises non courantes (2) (3)";"0";"false";"40";"2";"false"
"MAR_PCG10397";"Produitscessionimmobilisations";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Produits des cession des immobilisations";"0";"false";"41";"2";"false"
"MAR_PCG10398";"Valeursnettesimmobilisationscdes";"true";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Valeurs nettes des immobilisations cédées";"0";"false";"42";"2";"false"
"MAR_PCG10386";"impotsurresulatats";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;"670;6701%;6702%;6703%;6704%;6705%;6706%;6707%;6709%";"0";;;;"1";;"Impôts sur les résultats";"0";"false";"30";"2";"false"
"MAR_PCG10401";"Distributionsdebenefices";"false";;"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Distributions de benefices";"0";"false";"44";"2";"false"
"MAR_PCG10399";"CAPACITEAUTOFINANCEMENTCAF";"false";"RESULTATNETDELEXERCICEplusoumoins + Dotationsdexploitation1 + Dotationsfinancieres1 + Dotationsnoncourantes1 - Reprisesdexploitation2 - Reprisesfinancieres2 - Reprisesnoncourantes23 - Produitscessionimmobilisations + Valeursnettesimmobilisationscdes";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"CAPACITE D'AUTOFINANCEMENT  ( C.A.F )";"0";"false";"43";"3";"false"
"MAR_PCG10371";"insuffbrutedexp";"false";"(valeurajoute + subvdexp - impotettaxes - chargesdeperso < 0) ? (valeurajoute + subvdexp - impotettaxes - chargesdeperso) : 0.00";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"INSUFFISANCE BRUT D'EXPLOITATION ( I.B.E )";"0";"false";"15";"3";"false"
"MAR_PCG10585";"rempersextalentrep";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Rémunérations du personnel extérieur à l'entreprise";"0";"false";"19";"2";"false"
"MAR_PCG10586";"remdintermhonor";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Rémunérations d'intermédiaires et honoraires";"0";"false";"20";"2";"false"
"MAR_PCG10587";"redbrevmarquesdroits";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Redevances pour brevets; marques; droits ...";"0";"false";"21";"2";"false"
"MAR_PCG10588";"transports";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Transports";"0";"false";"22";"2";"false"
"MAR_PCG10589";"deplacmissrecep";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Déplacements; missions et réceptions";"0";"false";"23";"2";"false"
"MAR_PCG10390";"perte";"false";"RESULTATNETDELEXERCICEplusoumoins < 0 ? RESULTATNETDELEXERCICEplusoumoins : 0.00";"1";;"MAR_PCG10034";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Perte           -";"0";"false";"33";"3";"false"
"MAR_PCG10590";"restepostautchargext";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste des autres charges externes";"0";"false";"24";"2";"false"
"MAR_PCG10591";"total3";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"25";"2";"false"
"MAR_PCG10329";"autreprodnoncour";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"758%";"0";;;;"1";;"Autres produits non courants";"0";"false";"37";"2";"false"
"MAR_PCG10330";"reprisesnoncourtransdecharg";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"759%";"0";;;;"1";;"Reprises non courantes ;transferts de charges";"0";"false";"38";"2";"false"
"MAR_PCG10333";"valnettesdammortdesimmoced";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"651%";"0";;;;"1";;"Valeurs nettes d'amortissement des immobilisations cedées";"0";"false";"41";"2";"false"
"MAR_PCG10334";"subventionsaccord";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"656%";"0";;;;"1";;"Subventions accordées";"0";"false";"42";"2";"false"
"MAR_PCG10335";"autrechargesnoncour";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"658%";"0";;;;"1";;"Autres charges non courantes";"0";"false";"43";"2";"false"
"MAR_PCG10336";"dotationnoncourauxamoretprov";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"659%";"0";;;;"1";;"Dotations non courantes aux amorts et prov.";"0";"false";"44";"2";"false"
"MAR_PCG10340";"IMPOTSURLESRESULTATS";"false";;"1";;"MAR_PCG10033";;"0";;"1";"false";"false";"false";;;"670;6701%;6702%;6703%;6704%;6705%;6706%;6707%;6709%";"0";;;;"1";;"IMPOT SUR LES RESULTATS";"0";"false";"48";"2";"false"
"MAR_PCG10295";"variationdestockdeprod1";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"713%";"0";;;;"1";;"Variation de stocks de produits (±) (1)";"0";"false";"4";"2";"false"
"MAR_PCG10296";"immobprodpentrep";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"714%";"0";;;;"1";;"Immobilis. Prod. P. l'entrep. Pour elle-même";"0";"false";"5";"2";"false"
"MAR_PCG10297";"subventionsdexp";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"716%";"0";;;;"1";;"Subventions d'exploitation";"0";"false";"6";"2";"false"
"MAR_PCG10298";"autreproddexp";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"718%";"0";;;;"1";;"Autres produits d'exploitation";"0";"false";"7";"2";"false"
"MAR_PCG10299";"reprisedexptranscharg";"false";;"1";;"MAR_PCG10033";;"0";;"0";"false";"false";"false";;;"719%";"0";;;;"1";;"Reprises d'exploitation; transfert de charges";"0";"false";"8";"2";"false"
"MAR_PCG10370";"exedentbrutdexpEBE";"false";"(valeurajoute + subvdexp - impotettaxes - chargesdeperso > 0) ?( valeurajoute + subvdexp - impotettaxes - chargesdeperso) : 0.00";"1";;"MAR_PCG10034";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"EXCEDENT BRUT D'EXPLOITATION ( E.B.E )";"0";"false";"14";"3";"false"
"MAR_PCG10564";"EXERCICE";"false";;"1";"39";;;"0";;"0";"false";"false";"false";;;;"0";;;;"4";;"EXERCICE";"0";"false";"0";"2";"false"
"MAR_PCG10565";"EXERCICEPRECEDENT";"false";;"1";"39";;;"0";;"0";"false";"true";"false";;;;"0";;;;"4";;"EXERCICE PRECEDENT";"0";"false";"1";"2";"false"
"MAR_PCG10592";"Chargesd personnel";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Charges de personnel";"0";"false";"26";"1";"false"
"MAR_PCG10593";"Rmunratidupersonnel";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Rémunération du personnel";"0";"false";"27";"2";"false"
"MAR_PCG10594";"Chargesociales";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Charges sociales";"0";"false";"28";"2";"false"
"MAR_PCG10595";"restedupostchargperson";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste des charges de personnel";"0";"false";"29";"2";"false"
"MAR_PCG10596";"total4";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"30";"2";"false"
"MAR_PCG10597";"autrechargdexploita";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Autres charges d'exploitation";"0";"false";"31";"1";"false"
"MAR_PCG10598";"jetonsdepres";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Jetons de présence";"0";"false";"32";"2";"false"
"MAR_PCG10599";"pertessurcrenirrec";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Pertes sur créances irrécouvrables";"0";"false";"33";"2";"false"
"MAR_PCG10600";"restedupostautchardexp";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste des autres charges d'exploitation";"0";"false";"34";"2";"false"
"MAR_PCG10601";"total5";"false";;"1";;"MAR_PCG10039";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"35";"2";"false"
"MAR_PCG10602";"CHARGESFINANCIERES";"false";;"1";;"MAR_PCG10039";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"CHARGES FINANCIERES";"0";"false";"36";"1";"false"
"MAR_PCG10603";"autreschargfinanc";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Autres charges financières";"0";"false";"37";"2";"false"
"MAR_PCG10604";"chargnettescesstitrvaldeplac";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Charges nettes sur cessions de titres et valeurs de placement";"0";"false";"38";"2";"false"
"MAR_PCG10605";"restpostautrechargfinanc";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste des autres charges financières";"0";"false";"39";"2";"false"
"MAR_PCG10606";"total6";"false";;"1";;"MAR_PCG10039";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"40";"1";"false"
"MAR_PCG10607";"CHARGESNONCOURANTES";"false";;"1";;"MAR_PCG10039";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"CHARGES NON COURANTES";"0";"false";"41";"1";"false"
"MAR_PCG10608";"autreschargnoncourantes";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Autres  charges non courantes";"0";"false";"42";"1";"false"
"MAR_PCG10609";"penalsurmarchdebit";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Pénalités sur marchés et débits";"0";"false";"43";"2";"false"
"MAR_PCG10610";"rappdimpots";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Rappels d'impôts (autres qu'impôts sur les résultats)";"0";"false";"44";"2";"false"
"MAR_PCG10611";"penalitesamendfiscoupenales";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Pénalités et amendes fiscales ou pénales";"0";"false";"45";"2";"false"
"MAR_PCG10612";"creancesdevenirreco";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Créances devenues irrécouvrables";"0";"false";"46";"2";"false"
"MAR_PCG10613";"resteduposdesautrecharnoncourantes";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste des autres charges non courantes";"0";"false";"47";"2";"false"
"MAR_PCG10614";"total7";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"48";"2";"false"
"MAR_PCG10615";"PRODUITSDEXPLOITATION";"false";;"1";;"MAR_PCG10039";;"0";;"1";"false";"false";"false";;;;"0";;;;"1";;"PRODUITS D'EXPLOITATION";"0";"false";"49";"1";"false"
"MAR_PCG10616";"ventdemarch";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"Ventes de marchandises";"0";"false";"50";"2";"false"
"MAR_PCG10617";"ventdemarchaumaroc";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Ventes de marchandises au Maroc";"0";"false";"51";"2";"false"
"MAR_PCG10618";"ventesdemarchaetranger";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Ventes de marchandises à l'étranger";"0";"false";"52";"2";"false"
"MAR_PCG10619";"restdupostventdemarch";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"* Reste du poste des ventes de marchandises";"0";"false";"53";"2";"false"
"MAR_PCG10620";"total8";"false";;"1";;"MAR_PCG10039";;"0";;"0";"false";"false";"false";;;;"0";;;;"1";;"T o t a l";"0";"false";"54";"2";"false"
