"code";"wording";"supplementaryUnit";"parentCode"
"8421 31 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Filtres d'entrée d'air pour moteurs à allumage par étincelles ou par compression";"-";"8421"
"8421 32 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Convertisseurs catalytiques et filtres à particules, même combinés, pour l’épuration ou la filtration des gaz d’échappement des moteurs à allumage par étincelles ou par compression";"-";"8421"
"8421 39 15";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres > Appareils pour la filtration ou l’épuration des gaz, à enveloppe en acier inoxydable, dont le diamètre interne des tubes d’entrée et de sortie est <= 1,3 cm";"-";"8421 39"
"8421 39 25";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres > Appareils pour la filtration ou l’épuration de l’air (à l’exclusion des filtres d’entrée d’air pour moteurs à allumage par étincelles ou par compression et des appareils à enveloppe en acier inoxydable, dont le diamètre interne des tubes d’entrée et de sortie est <= 1,3 cm)";"-";"8421 39"
"8421 39 35";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres > Appareils pour la filtration ou l’épuration des gaz, autres que l’air, par procédé catalytique (à l’exclusion des appareils à enveloppe en acier inoxydable, dont le diamètre interne des tubes d’entrée et de sortie est ≤ 1,3 cm, et des convertisseurs catalytiques pour gaz d’échappement des moteurs à allumage par étincelles ou par compression)";"-";"8421 39"
"8421 39 85";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres > Appareils pour la filtration ou l’épuration des gaz, autres que l’air (à l’exclusion des appareils pour la séparation isotopique, de ceux par procédé catalytique et de ceux à enveloppe en acier inoxydable, dont le diamètre interne des tubes d’entrée et de sortie est ≤ 1,3 cm, ainsi que des filtres à particules pour gaz d’échappement des moteurs à allumage par étincelles ou par compression)";"-";"8421 39"
"8421 91 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Parties de centrifugeuses, y.c. d'essoreuses centrifuges, n.d.a.";"-";"8421"
"8421 99 10";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Parties > autres > Parties des appareils relevant des sous-positions 84212920 ou 84213915, n.d.a.";"-";"8421 99"
"8421 99 90";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Parties > autres > Parties des appareils pour la filtration ou l’épuration des liquides ou des gaz, n.d.a.";"-";"8421 99"
"8422 11 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines à laver la vaisselle, de type ménager";"p/st";"8422"
"8422 19 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines à laver la vaisselle (autres que de type ménager)";"p/st";"8422"
"8422 20 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines et appareils à nettoyer ou à sécher les bouteilles ou autres récipients (à l'excl. des machines à laver la vaisselle)";"-";"8422"
"8422 30 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; appareils à gazéifier les boissons";"-";"8422"
"8422 40 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines et appareils à empaqueter ou à emballer les marchandises, y.c. les machines et appareils à emballer sous film thermorétractable (à l'excl. des machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants et des machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues)";"-";"8422"
"8422 90 10";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Parties > Parties de machines à laver la vaisselle, n.d.a.";"-";"8422 90"
"8422 90 90";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Parties > Parties de machines à empaqueter ou emballer les marchandises et autres machines et appareils du n° 8422, n.d.a. (à l'excl. des parties pour machines à laver la vaisselle)";"-";"8422 90"
"8423 10 10";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > Pèse-personnes, y compris les pèse-bébés; balances de ménage > Balances de ménage (à l'excl. des pèse-personnes et pèse-bébés)";"p/st";"8423 10"
"8423 10 90";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > Pèse-personnes, y compris les pèse-bébés; balances de ménage > Pèse-personnes, y.c. les pèse-bébés";"p/st";"8423 10"
"8423 20 10";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > Bascules à pesage continu sur transporteurs > Bascules à pesage continu sur transporteurs, à pesage électronique";"p/st";"8423 20"
"8423 20 90";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > Bascules à pesage continu sur transporteurs > Bascules à pesage continu sur transporteurs, autres qu’à pesage électronique";"p/st";"8423 20"
"8423 30 10";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > Bascules à pesées constantes et balances et bascules ensacheuses ou doseuses > Bascules à pesées constantes et balances et bascules ensacheuses ou doseuses, à pesage électronique";"p/st";"8423 30"
"8423 30 90";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > Bascules à pesées constantes et balances et bascules ensacheuses ou doseuses > Bascules à pesées constantes et balances et bascules ensacheuses ou doseuses, autres qu’à pesage électronique";"p/st";"8423 30"
"8423 81 21";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > d'une portée n'excédant pas 30 kg > Instruments de contrôle par référence à un poids prédéterminé, à fonctionnement automatique, y compris les trieuses pondérales, d’une portée <= 30 kg, à pesage électronique";"p/st";"8423 81"
"8423 81 23";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > d'une portée n'excédant pas 30 kg > Appareils et instruments pour le pesage et l’étiquetage des produits préemballés, d’une portée <= 30 kg, à pesage électronique";"p/st";"8423 81"
"8423 81 25";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > d'une portée n'excédant pas 30 kg > Balances de magasin à pesage électronique, d’une portée <= 30 kg, à pesage électronique (à l’exclusion des appareils et instruments pour le pesage et l’étiquetage des produits préemballés)";"p/st";"8423 81"
"8423 81 29";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > d'une portée n'excédant pas 30 kg > Appareils et instruments de pesage, d’une portée <= 30 kg, à pesage électronique, n.d.a.";"p/st";"8423 81"
"8423 81 80";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > d'une portée n'excédant pas 30 kg > Appareils et instruments de pesage, d’une portée <= 30 kg, autres qu’à pesage électronique, n.d.a.";"p/st";"8423 81"
"8423 82 20";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > d'une portée excédant 30 kg mais n'excédant pas 5000 kg > Appareils et instruments de pesage, d’une portée > 30 kg mais <= 5 000 kg, à pesage électronique (à l’exclusion de ceux pour le pesage de véhicules automobiles, des pèse-personnes, bascules à pesage continu sur transporteurs, bascules à pesées constantes et balances et bascules ensacheuses ou doseuses)";"p/st";"8423 82"
"8423 82 81";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > d'une portée excédant 30 kg mais n'excédant pas 5000 kg > Instruments de contrôle par référence à un poids prédéterminé, à fonctionnement automatique, y compris les trieuses pondérales, d’une portée > 30 kg mais <= 5 000 kg, autres qu’à pesage électronique";"p/st";"8423 82"
"8423 82 89";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > d'une portée excédant 30 kg mais n'excédant pas 5000 kg > Appareils et instruments de pesage, d’une portée > 30 kg mais <= 5 000 kg, n.d.a.";"p/st";"8423 82"
"8423 89 20";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > autres > Appareils et instruments de pesage, d’une portée > 5 000 kg, à pesage électronique";"p/st";"8423 89"
"8423 89 80";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > autres appareils et instruments de pesage > autres > Appareils et instruments de pesage, d’une portée > 5 000 kg, autres qu’à pesage électronique";"p/st";"8423 89"
"8423 90 10";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > Poids pour toutes balances; parties d'appareils ou instruments de pesage > Parties des appareils et instruments de pesage relevant des sous-positions 84232010, 84233010, 84238121, 84238123, 84238125, 84238129, 84238220 ou 84238920, n.d.a.";"-";"8423 90"
"8423 90 90";"Appareils et instruments de pesage, y compris les bascules et balances à vérifier les pièces usinées, mais à l'exclusion des balances sensibles à un poids de 5 cg ou moins; poids pour toutes balances > Poids pour toutes balances; parties d'appareils ou instruments de pesage > Poids pour balances de tous genres; parties des appareils et instruments de pesage, n.d.a.";"-";"8423 90"
"8424 10 00";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Extincteurs mécaniques, même chargés";"-";"8424"
"8424 20 00";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Pistolets aérographes et appareils simil. (à l'excl. des machines et appareils électriques pour la projection à chaud de métaux ou de carbures métalliques frittés [n° 8515] ainsi que des machines et appareils à jet de sable, vapeur, etc.)";"-";"8424"
"8424 30 01";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Appareils de nettoyage à eau, à moteur incorporé (appareils de nettoyage à haute pression), équipés d'un dispositif de chauffage";"p/st";"8424 30"
"8424 30 08";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Appareils de nettoyage à eau, à moteur incorporé (appareils de nettoyage à haute pression), sans dispositif de chauffage";"p/st";"8424 30"
"8424 30 10";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Machines et appareils à jet de sable et appareils à jet simil., à air comprimé";"-";"8424 30"
"8424 30 90";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Machines et appareils à jet de sable, à jet de vapeur et appareils à jet simil. (à l'excl. des appareils à air comprimé et des appareils de nettoyage à eau à moteur incorporé [appareils de nettoyage à haute pression], ainsi que des machines et appareils pour le nettoyage de contenants spéciaux)";"-";"8424 30"
"8424 41 00";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Pulvérisateurs pour l’agriculture ou l’horticulture, portables";"p/st";"8424"
"8424 49 10";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Pulvérisateurs pour l’agriculture ou l’horticulture > autres > Pulvérisateurs et poudreuses, pour l’agriculture ou l’horticulture, conçus pour être portés ou tirés par tracteur";"p/st";"8424 49"
"8424 49 90";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Pulvérisateurs pour l’agriculture ou l’horticulture > autres > Pulvérisateurs pour l’agriculture ou l’horticulture (à l’exclusion des pulvérisateurs portables et de ceux conçus pour être portés ou tirés par tracteur)";"p/st";"8424 49"
"8424 82 10";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > autres appareils > pour l'agriculture ou l'horticulture > Appareils d’arrosage, même à main, pour l’agriculture ou l’horticulture";"-";"8424 82"
"8424 82 90";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > autres appareils > pour l'agriculture ou l'horticulture > Appareils mécaniques, même à main, à projeter, disperser ou pulvériser des matières liquides ou en poudre, pour l’agriculture ou l’horticulture (à l’exclusion des pulvérisateurs et des appareils d’arrosage)";"-";"8424 82"
"8424 89 40";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > autres appareils > autres > Appareils mécaniques à projeter, disperser ou pulvériser des matières liquides ou en poudre, des types utilisés exclusivement ou principalement pour la fabrication de circuits imprimés ou d’assemblages de circuits imprimés";"-";"8424 89"
"8424 89 70";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > autres appareils > autres > Appareils mécaniques, même à main, à projeter, disperser ou pulvériser des matières liquides ou en poudre, n.d.a.";"-";"8424 89"
"8424 90 20";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Parties > Parties des appareils mécaniques à projeter, disperser ou pulvériser des matières liquides ou en poudre, des types utilisés exclusivement ou principalement pour la fabrication de circuits imprimés ou d’assemblages de circuits imprimés";"-";"8424 90"
"8424 90 80";"Appareils mécaniques (même à main) à projeter, disperser ou pulvériser des matières liquides ou en poudre; extincteurs, même chargés; pistolets aérographes et appareils similaires; machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires > Parties > Parties des extincteurs, pistolets aérographes et appareils similaires, des machines et appareils à jet de sable, à jet de vapeur et appareils à jet similaires ainsi que des machines et appareils à projeter, disperser ou pulvériser des matières liquides ou en poudre, n.d.a.";"-";"8424 90"
"8425 11 00";"Palans; treuils et cabestans; crics et vérins > Palans à moteur électrique";"p/st";"8425"
"8425 19 00";"Palans; treuils et cabestans; crics et vérins > Palans autres qu'à moteur électrique";"p/st";"8425"
"8425 31 00";"Palans; treuils et cabestans; crics et vérins > Treuils et cabestans, à moteur électrique";"p/st";"8425"
"8425 39 00";"Palans; treuils et cabestans; crics et vérins > Treuils et cabestans, autres qu'à moteur électrique";"p/st";"8425"
"8425 41 00";"Palans; treuils et cabestans; crics et vérins > Élévateurs fixes des types utilisés dans les garages pour voitures";"p/st";"8425"
"8425 42 00";"Palans; treuils et cabestans; crics et vérins > Crics et vérins, hydrauliques (sauf élévateurs fixes des types utilisés dans les garages pour voitures)";"p/st";"8425"
"8425 49 00";"Palans; treuils et cabestans; crics et vérins > Crics et vérins, non hydrauliques";"p/st";"8425"
"8426 11 00";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > Ponts roulants et poutres roulantes sur supports fixes";"-";"8426"
"8426 12 00";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > Portiques mobiles sur pneumatiques et chariots-cavaliers";"-";"8426"
"8426 19 00";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > Ponts roulants, grues portiques, portiques de déchargement et ponts-grues (à l'excl. des ponts roulants et poutres roulantes sur supports fixes, portiques mobiles sur pneumatiques, chariots-cavaliers et grues sur portiques)";"-";"8426"
"8426 20 00";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > Grues à tour";"-";"8426"
"8426 30 00";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > Grues sur portiques";"-";"8426"
"8426 41 00";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > Bigues et chariots-grues et autres machines et appareils autopropulsés, sur pneumatiques (à l'excl. des grues automotrices, portiques mobiles se déplaçant sur pneumatiques et sauf chariots-cavaliers)";"-";"8426"
"8426 49 00";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > Bigues et chariots-grues et appareils autopropulsés (autres que sur pneumatiques et sauf chariots-cavaliers)";"-";"8426"
"8426 91 10";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > autres machines et appareils > conçus pour être montés sur un véhicule routier > Grues hydrauliques conçues pour être montées sur un véhicule routier, pour le chargement ou le déchargement du véhicule";"p/st";"8426 91"
"8426 91 90";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > autres machines et appareils > conçus pour être montés sur un véhicule routier > Grues conçues pour être montées sur un véhicule routier (à l'excl. des grues hydrauliques pour le chargement ou le déchargement du véhicule)";"-";"8426 91"
"8426 99 00";"Bigues; grues et blondins; ponts roulants, portiques de déchargement ou de manutention, ponts-grues, chariots-cavaliers et chariots-grues > Bigues; grues à câbles et blondins et autres grues (sauf ponts roulants, grues portiques, grues sur portiques, portiques de déchargement, ponts-grues, chariots-cavaliers, grues à tour, chariot-grues, grues autopropulsées et grues conçues pour être montées sur un véhicule routier)";"-";"8426"
"8427 10 10";"Chariots-gerbeurs; autres chariots de manutention munis d'un dispositif de levage > Chariots autopropulsés à moteur électrique > Chariots de manutention autopropulsés à moteur électrique, avec dispositif de levage élevant à une hauteur >= 1 m";"p/st";"8427 10"
"8427 10 90";"Chariots-gerbeurs; autres chariots de manutention munis d'un dispositif de levage > Chariots autopropulsés à moteur électrique > Chariots de manutention autopropulsés à moteur électrique, avec dispositif de levage élevant à une hauteur < 1 m";"p/st";"8427 10"
"8427 20 11";"Chariots-gerbeurs; autres chariots de manutention munis d'un dispositif de levage > autres chariots autopropulsés > Chariots-gerbeurs tous terrains, autopropulsés, élevant à une hauteur >= 1 m";"p/st";"8427 20"
"8427 20 19";"Chariots-gerbeurs; autres chariots de manutention munis d'un dispositif de levage > autres chariots autopropulsés > Chariots de manutention autopropulsés, avec dispositif de levage élevant à une hauteur >= 1 m (autres qu'à moteur électrique et sauf chariots-gerbeurs autopropulsés tous terrains)";"p/st";"8427 20"
"8427 20 90";"Chariots-gerbeurs; autres chariots de manutention munis d'un dispositif de levage > autres chariots autopropulsés > Chariots de manutention autopropulsés, avec dispositif de levage élevant à une hauteur < 1 m (autres qu'à moteur électrique)";"p/st";"8427 20"
"8427 90 00";"Chariots-gerbeurs; autres chariots de manutention munis d'un dispositif de levage > Chariots de manutention munis d'un dispositif de levage mais non autopropulsés";"p/st";"8427"
"8428 10 20";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Ascenseurs et monte-charge > Ascenseurs et monte-charge, électriques";"-";"8428 10"
"8428 10 80";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Ascenseurs et monte-charge > Ascenseurs et monte-charge, non électriques";"-";"8428 10"
"8428 20 20";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Appareils élévateurs ou transporteurs, pneumatiques > Appareils élévateurs ou transporteurs, pneumatiques, pour produits en vrac";"-";"8428 20"
"8428 20 80";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Appareils élévateurs ou transporteurs, pneumatiques > Appareils élévateurs ou transporteurs, pneumatiques (autres que pour produits en vrac)";"-";"8428 20"
"8428 31 00";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Appareils élévateurs, transporteurs ou convoyeurs pour marchandises, à action continue, spécialement conçus pour mines au fond ou autres travaux souterrains (à l'excl. des appareils élévateurs ou transporteurs pneumatiques)";"-";"8428"
"8428 32 00";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Appareils élévateurs, transporteurs ou convoyeurs pour marchandises, à action continue, à benne (autres que conçus pour mines au fond ou autres travaux souterrains)";"-";"8428"
"8428 33 00";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Appareils élévateurs, transporteurs ou convoyeurs pour marchandises, à action continue, à bande ou à courroie (autres que conçus pour mines au fond et autres travaux souterrains)";"-";"8428"
"8428 39 20";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > autres appareils élévateurs, transporteurs ou convoyeurs, à action continue, pour marchandises > autres > Transporteurs ou convoyeurs à rouleaux ou à galets, pour marchandises";"-";"8428 39"
"8428 39 90";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > autres appareils élévateurs, transporteurs ou convoyeurs, à action continue, pour marchandises > autres > Appareils élévateurs, transporteurs ou convoyeurs, à action continue, pour marchandises (à l'excl. des appareils spécialement conçus pour mines au fond ou pour d'autres travaux souterrains, des appareils à benne, à bande ou à courroie, des appareils à rouleaux ou à galets, des appareils pneumatiques et des passeurs automatiques de circuits pour le transport, la manutention et le stockage de matériels pour dispositifs à semi-conducteur)";"-";"8428 39"
"8428 40 00";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Escaliers mécaniques et trottoirs roulants";"-";"8428"
"8428 60 00";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Téléphériques (y.c. les télésièges et remonte-pentes); mécanismes de traction pour funiculaires";"-";"8428"
"8428 70 00";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > Robots industriels";"-";"8428"
"8428 90 71";"Autres machines et appareils de levage, de chargement, de déchargement ou de manutention (ascenseurs, escaliers mécaniques, transporteurs, téléphériques, par exemple) > autres machines et appareils > Chargeurs conçus pour être portés par tracteurs agricoles";"-";"8428 90"
