"importId";"inseeCode";"department.code";"canton.code";"artmin";"name";"zip";"nbInhCommune"
"27686";"67186";"67";"6735";;"HEGENEY";"67360";"381"
"27687";"67187";"67";"6712";;"HEIDOLSHEIM";"67390";"471"
"27688";"67188";"67";"6714";;"HEILIGENBERG";"67190";"663"
"27689";"67189";"67";"6701";;"HEILIGENSTEIN";"67140";"1001"
"27690";"67190";"67";"6713";;"HENGWILLER";"67440";"178"
"27691";"67191";"67";"6720";;"HERBITZHEIM";"67260";"1947"
"27692";"67192";"67";"6702";;"HERBSHEIM";"67230";"852"
"27693";"67194";"67";"6703";;"HERRLISHEIM";"67850";"4751"
"27694";"67195";"67";"6712";;"HESSENHEIM";"67390";"582"
"27695";"67196";"67";"6712";;"HILSENHEIM";"67600";"2652"
"27696";"67197";"67";"6707";;"HINDISHEIM";"67150";"1412"
"27697";"67198";"67";"6717";;"HINSBOURG";"67290";"121"
"27698";"67199";"67";"6720";;"HINSINGEN";"67260";"82"
"27699";"67200";"67";"6707";;"HIPSHEIM";"67150";"813"
"27700";"67201";"67";"6706";;"HIRSCHLAND";"67320";"344"
"27701";"67202";"67";"6710";;"HOCHFELDEN";"67270";"3322"
"27702";"67203";"67";"6709";;"HOCHSTETT";"67170";"326"
"27703";"67204";"67";"6744";;"HOENHEIM";"67800";"10591"
"27704";"67205";"67";"6705";;"HOERDT";"67720";"4495"
"27705";"67206";"67";"6726";;"HOFFEN";"67250";"1202"
"27706";"67207";"67";"6710";;"HOHATZENHEIM";"67170";"209"
"27707";"67208";"67";"6713";;"HOHENGOEFT";"67310";"527"
"27708";"67209";"67";"6710";;"HOHFRANKENHEIM";"67270";"259"
"27709";"67210";"67";"6701";"(LE)";"HOHWALD";"67140";"506"
"27710";"67212";"67";"6708";;"HOLTZHEIM";"67810";"3077"
"27711";"67213";"67";"6726";;"HUNSPACH";"67250";"693"
"27712";"67214";"67";"6731";;"HURTIGHEIM";"67117";"508"
"27713";"67215";"67";"6709";;"HUTTENDORF";"67270";"417"
"27714";"67216";"67";"6702";;"HUTTENHEIM";"67230";"2500"
"27715";"67217";"67";"6707";;"ICHTRATZHEIM";"67640";"308"
"27716";"67218";"67";"6742";;"ILLKIRCH-GRAFFENSTADEN";"67400";"27519"
"27717";"67220";"67";"6710";;"INGENHEIM";"67270";"361"
"27718";"67221";"67";"6726";;"INGOLSHEIM";"67250";"292"
"27719";"67222";"67";"6704";;"INGWILLER";"67340";"4191"
"27720";"67223";"67";"6716";;"INNENHEIM";"67880";"1117"
"27721";"67225";"67";"6710";;"ISSENHAUSEN";"67330";"117"
"27722";"67226";"67";"6743";;"ITTENHEIM";"67117";"2102"
"27723";"67227";"67";"6701";;"ITTERSWILLER";"67140";"281"
"27724";"67228";"67";"6731";;"NEUGARTHEIM-ITTLENHEIM";"67370";"797"
"27725";"67229";"67";"6713";;"JETTERSWILLER";"67440";"197"
"27726";"67230";"67";"6709";;"KALTENHOUSE";"67240";"2249"
"27727";"67231";"67";"6703";;"KAUFFENHEIM";"67480";"223"
"27728";"67232";"67";"6726";;"KEFFENACH";"67250";"214"
"27729";"67233";"67";"6702";;"KERTZFELD";"67230";"1330"
"27730";"67234";"67";"6720";;"KESKASTEL";"67260";"1602"
"27731";"67235";"67";"6725";;"KESSELDORF";"67930";"435"
"27732";"67236";"67";"6731";;"KIENHEIM";"67270";"614"
"27733";"67237";"67";"6705";;"KILSTETT";"67840";"2375"
"27734";"67238";"67";"6715";;"KINDWILLER";"67350";"590"
"27735";"67239";"67";"6724";;"KINTZHEIM";"67600";"1567"
"27736";"67240";"67";"6733";;"KIRCHHEIM";"67520";"620"
"27737";"67241";"67";"6706";;"KIRRBERG";"67320";"178"
"27738";"67242";"67";"6704";;"KIRRWILLER";"67330";"525"
"27739";"67244";"67";"6713";;"KLEINGOEFT";"67440";"145"
"27740";"67245";"67";"6713";;"KNOERSHEIM";"67310";"207"
"27741";"67246";"67";"6702";;"KOGENHEIM";"67230";"1101"
"27742";"67247";"67";"6708";;"KOLBSHEIM";"67120";"826"
"27743";"67248";"67";"6716";;"KRAUTERGERSHEIM";"67880";"1666"
"27744";"67249";"67";"6705";;"KRAUTWILLER";"67170";"191"
"27745";"67250";"67";"6705";;"KRIEGSHEIM";"67170";"756"
"27746";"67252";"67";"6705";;"KURTZENHOUSE";"67240";"985"
"27747";"67253";"67";"6731";;"KUTTOLSHEIM";"67520";"670"
"27748";"67254";"67";"6726";;"KUTZENHAUSEN";"67250";"937"
"27749";"67255";"67";"6732";;"LALAYE";"67220";"444"
"27750";"67256";"67";"6743";;"LAMPERTHEIM";"67450";"3041"
"27751";"67257";"67";"6735";;"LAMPERTSLOCH";"67250";"710"
"27752";"67258";"67";"6713";;"LANDERSHEIM";"67700";"195"
"27753";"67259";"67";"6735";;"LANGENSOULTZBACH";"67360";"958"
"27754";"67260";"67";"6735";;"LAUBACH";"67580";"305"
"27755";"67261";"67";"6711";;"LAUTERBOURG";"67630";"2317"
"27756";"67263";"67";"6734";;"LEMBACH";"67510";"1773"
"27757";"67264";"67";"6703";;"LEUTENHEIM";"67480";"863"
"27758";"67265";"67";"6717";;"LICHTENBERG";"67340";"571"
"27759";"67266";"67";"6707";;"LIMERSHEIM";"67150";"651"
"27760";"67267";"67";"6742";;"LINGOLSHEIM";"67380";"16895"
"27761";"67268";"67";"6708";;"LIPSHEIM";"67640";"2538"
"27762";"67269";"67";"6721";;"LITTENHEIM";"67490";"288"
"27763";"67270";"67";"6710";;"LIXHAUSEN";"67270";"338"
"27764";"67271";"67";"6726";;"LOBSANN";"67250";"622"
"27765";"67272";"67";"6713";;"LOCHWILLER";"67440";"435"
"27766";"67273";"67";"6717";;"LOHR";"67290";"507"
"27767";"67274";"67";"6720";;"LORENTZEN";"67430";"204"
"27768";"67275";"67";"6721";;"LUPSTEIN";"67490";"813"
"27769";"67276";"67";"6714";;"LUTZELHOUSE";"67130";"1856"
"27770";"67277";"67";"6712";;"MACKENHEIM";"67390";"730"
"27771";"67278";"67";"6706";;"MACKWILLER";"67430";"606"
"27772";"67279";"67";"6721";;"MAENNOLSHEIM";"67700";"220"
"27773";"67280";"67";"6732";;"MAISONSGOUTTE";"67220";"851"
"27774";"67281";"67";"6712";;"MARCKOLSHEIM";"67390";"4303"
"27775";"67282";"67";"6733";;"MARLENHEIM";"67520";"3704"
"27776";"67283";"67";"6713";;"MARMOUTIER";"67440";"2927"
"27777";"67285";"67";"6702";;"MATZENHEIM";"67150";"1613"
"27778";"67286";"67";"6716";;"MEISTRATZHEIM";"67210";"1414"
"27779";"67287";"67";"6710";;"MELSHEIM";"67270";"595"
"27780";"67288";"67";"6726";;"MEMMELSHOFFEN";"67250";"325"
"27781";"67289";"67";"6704";;"MENCHHOFFEN";"67340";"577"
"27782";"67290";"67";"6726";;"MERKWILLER-PECHELBRONN";"67250";"955"
"27783";"67291";"67";"6715";;"MERTZWILLER";"67580";"3583"
"27784";"67292";"67";"6715";;"MIETESHEIM";"67580";"674"
"27785";"67293";"67";"6710";;"MINVERSHEIM";"67270";"643"
"27786";"67295";"67";"6701";;"MITTELBERGHEIM";"67140";"675"
"27787";"67296";"67";"6743";;"MITTELHAUSBERGEN";"67206";"1732"
"27788";"67297";"67";"6710";;"MITTELHAUSEN";"67170";"550"
"27789";"67298";"67";"6705";;"MITTELSCHAEFFOLSHEIM";"67170";"524"
"27790";"67299";"67";"6718";;"MOLLKIRCH";"67190";"976"
"27791";"67300";"67";"6714";;"MOLSHEIM";"67120";"9466"
"27792";"67301";"67";"6705";;"MOMMENHEIM";"67670";"1820"
"27793";"67302";"67";"6721";;"MONSWILLER";"67700";"2190"
"27794";"67303";"67";"6735";;"MORSBRONN-LES-BAINS";"67360";"664"
"27795";"67304";"67";"6709";;"MORSCHWILLER";"67350";"578"
"27796";"67305";"67";"6725";;"MOTHERN";"67470";"2074"
"27797";"67306";"67";"6714";;"MUHLBACH-SUR-BRUCHE";"67130";"721"
"27798";"67307";"67";"6704";;"MULHAUSEN";"67350";"455"
"27799";"67308";"67";"6725";;"MUNCHHAUSEN";"67470";"760"
"27800";"67309";"67";"6743";;"MUNDOLSHEIM";"67450";"5125"
"27801";"67310";"67";"6712";;"MUSSIG";"67600";"1191"
"27802";"67311";"67";"6712";;"MUTTERSHOLTZ";"67600";"1950"
"27803";"67312";"67";"6710";;"MUTZENHOUSE";"67270";"421"
"27804";"67313";"67";"6714";;"MUTZIG";"67190";"5826"
"27805";"67314";"67";"6723";;"NATZWILLER";"67130";"614"
"27806";"67315";"67";"6711";;"NEEWILLER-PRES-LAUTERBOURG";"67630";"688"
"27807";"67317";"67";"6732";;"NEUBOIS";"67220";"674"
"27808";"67319";"67";"6703";;"NEUHAEUSEL";"67480";"359"
"27809";"67320";"67";"6732";;"NEUVE-EGLISE";"67220";"641"
"27810";"67321";"67";"6723";;"NEUVILLER-LA-ROCHE";"67130";"414"
"27811";"67322";"67";"6704";;"NEUWILLER-LES-SAVERNE";"67330";"1189"
"27812";"67324";"67";"6715";;"NIEDERBRONN-LES-BAINS";"67110";"4460"
"27813";"67325";"67";"6714";;"NIEDERHASLACH";"67280";"1429"
"27814";"67326";"67";"6743";;"NIEDERHAUSBERGEN";"67207";"1344"
"27815";"67327";"67";"6711";;"NIEDERLAUTERBACH";"67630";"972"
"27816";"67328";"67";"6704";;"NIEDERMODERN";"67350";"823"
"27817";"67329";"67";"6716";;"NIEDERNAI";"67210";"1268"
"27818";"67330";"67";"6725";;"NIEDERROEDERN";"67470";"908"
"27819";"67331";"67";"6709";;"NIEDERSCHAEFFOLSHEIM";"67500";"1270"
"27820";"67333";"67";"6704";;"NIEDERSOULTZBACH";"67330";"259"
"27821";"67334";"67";"6734";;"NIEDERSTEINBACH";"67510";"156"
"27822";"67335";"67";"6733";;"NORDHEIM";"67520";"805"
"27823";"67336";"67";"6707";;"NORDHOUSE";"67150";"1675"
"27824";"67337";"67";"6701";;"NOTHALTEN";"67680";"474"
"27825";"67338";"67";"6707";;"OBENHEIM";"67230";"1411"
"27826";"67339";"67";"6726";;"BETSCHDORF";"67660";"4128"
"27827";"67340";"67";"6715";;"OBERBRONN";"67110";"1565"
"27828";"67341";"67";"6735";;"OBERDORF-SPACHBACH";"67360";"357"
"27829";"67342";"67";"6714";;"OBERHASLACH";"67280";"1809"
"27830";"67343";"67";"6743";;"OBERHAUSBERGEN";"67205";"5007"
"27831";"67344";"67";"6734";;"OBERHOFFEN-LES-WISSEMBOURG";"67160";"332"
"27832";"67345";"67";"6703";;"OBERHOFFEN-SUR-MODER";"67240";"3299"
"27833";"67346";"67";"6725";;"OBERLAUTERBACH";"67160";"561"
"27834";"67347";"67";"6704";;"OBERMODERN-ZUTZENDORF";"67330";"1659"
"27835";"67348";"67";"6716";;"OBERNAI";"67210";"11321"
"27836";"67349";"67";"6726";;"OBERROEDERN";"67250";"529"
"27837";"67350";"67";"6743";;"OBERSCHAEFFOLSHEIM";"67203";"2151"
"27838";"67351";"67";"6734";;"SEEBACH";"67160";"1811"
"27839";"67352";"67";"6704";;"OBERSOULTZBACH";"67330";"419"
"27840";"67353";"67";"6734";;"OBERSTEINBACH";"67510";"235"
"27841";"67354";"67";"6733";;"ODRATZHEIM";"67520";"460"
"27842";"67355";"67";"6720";;"OERMINGEN";"67970";"1246"
"27843";"67356";"67";"6703";;"OFFENDORF";"67850";"2170"
"27844";"67358";"67";"6715";;"OFFWILLER";"67340";"834"
"27845";"67359";"67";"6709";;"OHLUNGEN";"67590";"1361"
"27846";"67360";"67";"6712";;"OHNENHEIM";"67390";"890"
"27847";"67361";"67";"6705";;"OLWISHEIM";"67170";"529"
"27848";"67362";"67";"6724";;"ORSCHWILLER";"67600";"604"
"27849";"67363";"67";"6731";;"OSTHOFFEN";"67990";"822"
"27850";"67364";"67";"6707";;"OSTHOUSE";"67150";"977"
"27851";"67365";"67";"6742";;"OSTWALD";"67540";"11048"
"27852";"67366";"67";"6721";;"OTTERSTHAL";"67700";"737"
"27853";"67367";"67";"6713";;"OTTERSWILLER";"67700";"1399"
"27854";"67368";"67";"6718";;"OTTROTT";"67530";"1689"
"27855";"67369";"67";"6706";;"OTTWILLER";"67320";"231"
"27856";"67370";"67";"6717";;"PETERSBACH";"67290";"686"
"27857";"67371";"67";"6717";"(LA)";"PETITE-PIERRE";"67290";"624"
"27858";"67372";"67";"6704";;"PFAFFENHOFFEN";"67350";"2789"
"27859";"67373";"67";"6717";;"PFALZWEYER";"67320";"322"
"27860";"67374";"67";"6731";;"PFETTISHEIM";"67370";"792"
"27861";"67375";"67";"6731";;"PFULGRIESHEIM";"67370";"1302"
"27862";"67377";"67";"6719";;"PLAINE";"67420";"996"
"27863";"67378";"67";"6708";;"PLOBSHEIM";"67115";"3937"
"27864";"67379";"67";"6735";;"PREUSCHDORF";"67250";"970"
"27865";"67380";"67";"6721";;"PRINTZHEIM";"67490";"222"
"27866";"67381";"67";"6717";;"PUBERG";"67290";"346"
"27867";"67382";"67";"6731";;"QUATZENHEIM";"67117";"835"
"27868";"67383";"67";"6713";;"RANGEN";"67310";"187"
"27869";"67384";"67";"6719";;"RANRUPT";"67420";"357"
"27870";"67385";"67";"6720";;"RATZWILLER";"67430";"255"
"27871";"67386";"67";"6706";;"RAUWILLER";"67320";"225"
"27872";"67387";"67";"6701";;"REICHSFELD";"67140";"308"
"27873";"67388";"67";"6715";;"REICHSHOFFEN";"67110";"5624"
"27874";"67389";"67";"6743";;"REICHSTETT";"67116";"4454"
"27875";"67391";"67";"6713";;"REINHARDSMUNSTER";"67440";"479"
"27876";"67392";"67";"6717";;"REIPERTSWILLER";"67340";"948"
"27877";"67394";"67";"6726";;"RETSCHWILLER";"67250";"277"
"27878";"67395";"67";"6713";;"REUTENBOURG";"67440";"383"
"27879";"67396";"67";"6706";;"REXINGEN";"67320";"196"
"27880";"67397";"67";"6702";;"RHINAU";"67860";"2722"
"27881";"67398";"67";"6712";;"RICHTOLSHEIM";"67390";"351"
"27882";"67400";"67";"6734";;"RIEDSELTZ";"67160";"1144"
"27883";"67401";"67";"6720";;"RIMSDORF";"67260";"287"
"27884";"67402";"67";"6710";;"RINGELDORF";"67350";"81"
"27885";"67403";"67";"6710";;"RINGENDORF";"67350";"437"
"27886";"67404";"67";"6726";;"RITTERSHOFFEN";"67690";"920"
"27887";"67405";"67";"6703";;"ROESCHWOOG";"67480";"2186"
"27888";"67406";"67";"6731";;"ROHR";"67270";"287"
"27889";"67407";"67";"6703";;"ROHRWILLER";"67410";"1678"
"27890";"67408";"67";"6733";;"ROMANSWILLER";"67310";"1395"
"27891";"67409";"67";"6703";;"ROPPENHEIM";"67480";"953"
"27892";"67410";"67";"6718";;"ROSENWILLER";"67560";"688"
"27893";"67411";"67";"6718";;"ROSHEIM";"67560";"4871"
"27894";"67412";"67";"6702";;"ROSSFELD";"67230";"821"
"27895";"67413";"67";"6717";;"ROSTEIG";"67290";"580"
"27896";"67414";"67";"6723";;"ROTHAU";"67570";"1608"
"27897";"67415";"67";"6715";;"ROTHBACH";"67340";"494"
"27898";"67416";"67";"6734";;"ROTT";"67160";"475"
"27899";"67417";"67";"6705";;"ROTTELSHEIM";"67170";"332"
"27900";"67418";"67";"6703";;"ROUNTZENHEIM";"67480";"1055"
"27901";"67420";"67";"6723";;"RUSS";"67130";"1254"
"27902";"67421";"67";"6719";;"SAALES";"67420";"893"
"27903";"67422";"67";"6712";;"SAASENHEIM";"67390";"618"
"27904";"67423";"67";"6710";;"SAESSOLSHEIM";"67270";"517"
"27905";"67424";"67";"6719";;"SAINT-BLAISE-LA-ROCHE";"67420";"220"
"27906";"67425";"67";"6721";;"SAINT-JEAN-SAVERNE";"67700";"625"
"27907";"67426";"67";"6732";;"SAINT-MARTIN";"67220";"357"
"27908";"67427";"67";"6732";;"SAINT-MAURICE";"67220";"387"
"27909";"67428";"67";"6718";;"SAINT-NABOR";"67530";"489"
"27910";"67429";"67";"6701";;"SAINT-PIERRE";"67140";"598"
"27911";"67430";"67";"6732";;"SAINT-PIERRE-BOIS";"67220";"745"
"27912";"67431";"67";"6713";;"SALENTHAL";"67440";"220"
"27913";"67432";"67";"6711";;"SALMBACH";"67160";"601"
"27914";"67433";"67";"6702";;"SAND";"67230";"1160"
"27915";"67434";"67";"6720";;"SARRE-UNION";"67260";"3212"
"27916";"67435";"67";"6720";;"SARREWERDEN";"67260";"962"
"27917";"67436";"67";"6719";;"SAULXURES";"67420";"543"
"27918";"67437";"67";"6721";;"SAVERNE";"67700";"12296"
"27919";"67438";"67";"6707";;"SCHAEFFERSHEIM";"67150";"827"
"27920";"67439";"67";"6710";;"SCHAFFHOUSE-SUR-ZORN";"67270";"399"
"27921";"67440";"67";"6725";;"SCHAFFHOUSE-PRES-SELTZ";"67470";"564"
"27922";"67441";"67";"6704";;"SCHALKENDORF";"67350";"315"
"27923";"67442";"67";"6733";;"SCHARRACHBERGHEIM-IRMSTETT";"67310";"1284"
"27924";"67443";"67";"6711";;"SCHEIBENHARD";"67630";"857"
"27925";"67444";"67";"6710";;"SCHERLENHEIM";"67270";"124"
"27926";"67445";"67";"6724";;"SCHERWILLER";"67750";"3128"
"27927";"67446";"67";"6704";;"SCHILLERSDORF";"67340";"449"
"27928";"67447";"67";"6722";;"SCHILTIGHEIM";"67300";"31438"
"27929";"67448";"67";"6723";;"SCHIRMECK";"67130";"2519"
"27930";"67449";"67";"6703";;"SCHIRRHEIN";"67240";"2203"
"27931";"67450";"67";"6703";;"SCHIRRHOFFEN";"67240";"707"
"27932";"67451";"67";"6734";;"SCHLEITHAL";"67160";"1494"
"27933";"67452";"67";"6731";;"SCHNERSHEIM";"67370";"1328"
"27934";"67453";"67";"6712";;"SCHOENAU";"67390";"587"
"27935";"67454";"67";"6717";;"SCHOENBOURG";"67320";"456"
"27936";"67455";"67";"6726";;"SCHOENENBOURG";"67250";"682"
"27937";"67456";"67";"6720";;"SCHOPPERTEN";"67260";"412"
"27938";"67458";"67";"6709";;"SCHWEIGHOUSE-SUR-MODER";"67590";"5027"
"27939";"67459";"67";"6713";;"SCHWENHEIM";"67440";"672"
"27940";"67460";"67";"6710";;"SCHWINDRATZHEIM";"67270";"1609"
"27941";"67461";"67";"6712";;"SCHWOBSHEIM";"67390";"291"
"27942";"67462";"67";"6724";;"SELESTAT";"67600";"19677"
"27943";"67463";"67";"6725";;"SELTZ";"67470";"3263"
"27944";"67464";"67";"6702";;"SERMERSHEIM";"67230";"805"
"27945";"67465";"67";"6703";;"SESSENHEIM";"67770";"2108"
"27946";"67466";"67";"6725";;"SIEGEN";"67160";"531"
"27947";"67467";"67";"6706";;"SIEWILLER";"67320";"423"
"27948";"67468";"67";"6720";;"SILTZHEIM";"67260";"654"
"27949";"67469";"67";"6713";;"SINGRIST";"67440";"361"
"27950";"67470";"67";"6723";;"SOLBACH";"67130";"110"
"27951";"67471";"67";"6743";;"SOUFFELWEYERSHEIM";"67460";"7381"
"27952";"67472";"67";"6703";;"SOUFFLENHEIM";"67620";"4913"
"27953";"67473";"67";"6714";;"SOULTZ-LES-BAINS";"67120";"937"
"27954";"67474";"67";"6726";;"SOULTZ-SOUS-FORETS";"67250";"2948"
"27955";"67475";"67";"6717";;"SPARSBACH";"67340";"261"
"27956";"67476";"67";"6703";;"STATTMATTEN";"67770";"679"
"27957";"67477";"67";"6732";;"STEIGE";"67220";"587"
"27958";"67478";"67";"6721";;"STEINBOURG";"67790";"2022"
"27959";"67479";"67";"6734";;"STEINSELTZ";"67160";"627"
"27960";"67480";"67";"6714";;"STILL";"67190";"1709"
"27961";"67481";"67";"6701";;"STOTZHEIM";"67140";"1088"
"27962";"67482";"67";"6799";;"STRASBOURG";"67000";"276136"
"27963";"67483";"67";"6717";;"STRUTH";"67290";"240"
"27964";"67484";"67";"6726";;"STUNDWILLER";"67250";"498"
"27965";"67485";"67";"6731";;"STUTZHEIM-OFFENHEIM";"67370";"1494"
"27966";"67486";"67";"6712";;"SUNDHOUSE";"67920";"1541"
"27967";"67487";"67";"6726";;"SURBOURG";"67250";"1662"
"27968";"67488";"67";"6706";;"THAL-DRULINGEN";"67320";"180"
"27969";"67489";"67";"6713";;"THAL-MARMOUTIER";"67440";"763"
"27970";"67490";"67";"6732";;"THANVILLE";"67220";"610"
"27971";"67491";"67";"6717";;"TIEFFENBACH";"67290";"298"
"27972";"67492";"67";"6733";;"TRAENHEIM";"67310";"699"
"27973";"67493";"67";"6732";;"TRIEMBACH-AU-VAL";"67220";"468"
"27974";"67494";"67";"6725";;"TRIMBACH";"67470";"519"
"27975";"67495";"67";"6731";;"TRUCHTERSHEIM";"67370";"2946"
"27976";"67496";"67";"6715";;"UBERACH";"67350";"1225"
"27977";"67497";"67";"6709";;"UHLWILLER";"67350";"718"
"27978";"67498";"67";"6715";;"UHRWILLER";"67350";"703"
"27979";"67499";"67";"6732";;"URBEIS";"67220";"328"
"27980";"67500";"67";"6714";;"URMATT";"67280";"1463"
"27981";"67501";"67";"6707";;"UTTENHEIM";"67150";"580"
"27982";"67502";"67";"6715";;"UTTENHOFFEN";"67110";"174"
"27983";"67503";"67";"6704";;"UTTWILLER";"67330";"172"
"27984";"67504";"67";"6716";;"VALFF";"67210";"1318"
"27985";"67505";"67";"6724";"(LA)";"VANCELLE";"67730";"409"
"27986";"67506";"67";"6705";;"VENDENHEIM";"67550";"5661"
"27987";"67507";"67";"6732";;"VILLE";"67220";"1896"
"27988";"67508";"67";"6720";;"VOELLERDINGEN";"67430";"440"
"27989";"67509";"67";"6706";;"VOLKSBERG";"67290";"355"
"27990";"67510";"67";"6709";;"WAHLENHEIM";"67170";"394"
"27991";"67511";"67";"6735";;"WALBOURG";"67360";"1100"
"27992";"67512";"67";"6715";"(LA)";"WALCK";"67350";"1168"
"27993";"67513";"67";"6723";;"WALDERSBACH";"67130";"143"
"27994";"67514";"67";"6706";;"WALDHAMBACH";"67430";"668"
"27995";"67515";"67";"6721";;"WALDOLWISHEIM";"67700";"544"
"27996";"67516";"67";"6710";;"WALTENHEIM-SUR-ZORN";"67670";"742"
"27997";"67517";"67";"6733";;"WANGEN";"67520";"739"
"27998";"67519";"67";"6705";"(LA)";"WANTZENAU";"67610";"6050"
"27999";"67520";"67";"6733";;"WASSELONNE";"67310";"5613"
"28000";"67521";"67";"6704";;"WEINBOURG";"67340";"439"
"28001";"67522";"67";"6706";;"WEISLINGEN";"67290";"575"
"28002";"67523";"67";"6709";;"WEITBRUCH";"67500";"2703"
"28003";"67524";"67";"6717";;"WEITERSWILLER";"67340";"591"
"28004";"67525";"67";"6733";;"WESTHOFFEN";"67310";"1647"
"28005";"67526";"67";"6707";;"WESTHOUSE";"67230";"1427"
"28006";"67527";"67";"6713";;"WESTHOUSE-MARMOUTIER";"67440";"259"
"28007";"67528";"67";"6706";;"WEYER";"67320";"611"
"28008";"67529";"67";"6705";;"WEYERSHEIM";"67720";"3398"
"28009";"67530";"67";"6710";;"WICKERSHEIM-WILSHAUSEN";"67270";"446"
"28010";"67531";"67";"6723";;"WILDERSBACH";"67130";"330"
"28011";"67532";"67";"6731";;"WILLGOTTHEIM";"67370";"1104"
"28012";"67534";"67";"6710";;"WILWISHEIM";"67270";"697"
"28013";"67535";"67";"6717";;"WIMMENAU";"67290";"1162"
"28014";"67536";"67";"6715";;"WINDSTEIN";"67110";"173"
"28015";"67537";"67";"6734";;"WINGEN";"67510";"461"
"28016";"67538";"67";"6717";;"WINGEN-SUR-MODER";"67290";"1596"
"28017";"67539";"67";"6710";;"WINGERSHEIM";"67170";"1186"
"28018";"67540";"67";"6709";;"WINTERSHOUSE";"67590";"870"
"28019";"67541";"67";"6725";;"WINTZENBACH";"67470";"598"
"28020";"67542";"67";"6731";;"WINTZENHEIM-KOCHERSBERG";"67370";"330"
"28021";"67543";"67";"6723";;"WISCHES";"67130";"2212"
"28022";"67544";"67";"6734";;"WISSEMBOURG";"67160";"8090"
"28023";"67545";"67";"6702";;"WITTERNHEIM";"67230";"525"
"28024";"67546";"67";"6709";;"WITTERSHEIM";"67670";"625"
"28025";"67547";"67";"6712";;"WITTISHEIM";"67820";"2067"
"28026";"67548";"67";"6731";;"WIWERSHEIM";"67370";"818"
"28027";"67550";"67";"6735";;"WOERTH";"67360";"1861"
"28028";"67551";"67";"6743";;"WOLFISHEIM";"67202";"4027"
"28029";"67552";"67";"6720";;"WOLFSKIRCHEN";"67260";"361"
"28030";"67553";"67";"6721";;"WOLSCHHEIM";"67700";"319"
"28031";"67554";"67";"6714";;"WOLXHEIM";"67120";"892"
"28032";"67555";"67";"6713";;"ZEHNACKER";"67310";"271"
"28033";"67556";"67";"6713";;"ZEINHEIM";"67310";"191"
"28034";"67557";"67";"6716";;"ZELLWILLER";"67140";"731"
"28035";"67558";"67";"6715";;"ZINSWILLER";"67110";"819"
"28036";"67559";"67";"6717";;"ZITTERSHEIM";"67290";"268"
"28037";"67560";"67";"6710";;"ZOEBERSDORF";"67270";"189"
"28038";"68001";"68";"6819";;"ALGOLSHEIM";"68600";"1135"
"28039";"68002";"68";"6805";;"ALTENACH";"68210";"398"
"28040";"68004";"68";"6801";;"ALTKIRCH";"68130";"5947"
"28041";"68005";"68";"6812";;"AMMERSCHWIHR";"68770";"1955"
"28042";"68006";"68";"6805";;"AMMERZWILLER";"68210";"359"
"28043";"68007";"68";"6802";;"ANDOLSHEIM";"68280";"2287"
"28044";"68008";"68";"6819";;"APPENWIHR";"68280";"558"
"28045";"68009";"68";"6802";;"ARTZENHEIM";"68320";"822"
"28046";"68010";"68";"6801";;"ASPACH";"68130";"1189"
"28047";"68011";"68";"6803";;"ASPACH-LE-BAS";"68700";"1385"
"28048";"68012";"68";"6825";;"ASPACH-LE-HAUT";"68700";"1506"
"28049";"68013";"68";"6811";;"ATTENSCHWILLER";"68220";"914"
"28050";"68014";"68";"6823";;"AUBURE";"68150";"435"
"28051";"68015";"68";"6831";;"BALDERSHEIM";"68390";"2573"
"28052";"68016";"68";"6819";;"BALGAU";"68740";"905"
"28053";"68017";"68";"6801";;"BALLERSDORF";"68210";"847"
"28054";"68018";"68";"6805";;"BALSCHWILLER";"68210";"838"
"28055";"68019";"68";"6802";;"BALTZENHEIM";"68320";"592"
"28056";"68020";"68";"6831";;"BANTZENHEIM";"68490";"1663"
"28057";"68021";"68";"6813";;"BARTENHEIM";"68870";"3649"
"28058";"68022";"68";"6831";;"BATTENHEIM";"68390";"1361"
"28059";"68023";"68";"6812";;"BEBLENHEIM";"68980";"974"
"28060";"68024";"68";"6805";;"BELLEMAGNY";"68210";"198"
"28061";"68025";"68";"6807";;"BENDORF";"68480";"233"
"28062";"68026";"68";"6812";;"BENNWIHR";"68630";"1344"
"28063";"68027";"68";"6801";;"BERENTZWILLER";"68130";"333"
"28064";"68028";"68";"6820";;"BERGHEIM";"68750";"1940"
"28065";"68029";"68";"6808";;"BERGHOLTZ";"68500";"1081"
"28066";"68030";"68";"6808";;"BERGHOLTZZELL";"68500";"455"
"28067";"68031";"68";"6803";;"BERNWILLER";"68210";"665"
"28068";"68032";"68";"6824";;"BERRWILLER";"68500";"1158"
"28069";"68033";"68";"6810";;"BETTENDORF";"68560";"492"
"28070";"68034";"68";"6807";;"BETTLACH";"68480";"334"
"28071";"68035";"68";"6807";;"BIEDERTHAL";"68480";"344"
"28072";"68036";"68";"6819";;"BIESHEIM";"68600";"2432"
"28073";"68037";"68";"6806";;"BILTZHEIM";"68250";"380"
"28074";"68038";"68";"6802";;"BISCHWIHR";"68320";"1001"
"28075";"68039";"68";"6810";;"BISEL";"68580";"581"
"28076";"68040";"68";"6825";;"BITSCHWILLER-LES-THANN";"68620";"2125"
"28077";"68041";"68";"6806";;"BLODELSHEIM";"68740";"1712"
