"code";"wording";"supplementaryUnit";"parentCode"
"8407 21 99";"Spark-ignition reciprocating or rotary internal combustion piston engines > Marine propulsion engines > Outboard motors > Of a cylinder capacity exceeding 325 cm³ > Of a power exceeding 30 kW";"p/st";"8407 21"
"8407 29 00";"Spark-ignition reciprocating or rotary internal combustion piston engines > Marine propulsion engines > Other";"p/st";"8407"
"8407 31 00";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity not exceeding 50 cm³";"p/st";"8407"
"8407 32";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 50 cm³ but not exceeding 250 cm³";"";"8407"
"8407 32 10";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 50 cm³ but not exceeding 250 cm³ > Of a cylinder capacity exceeding 50 cm³ but not exceeding 125 cm³";"p/st";"8407 32"
"8407 32 90";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 50 cm³ but not exceeding 250 cm³ > Of a cylinder capacity exceeding 125 cm³ but not exceeding 250 cm³";"p/st";"8407 32"
"8407 33";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 250 cm³ but not exceeding 1000 cm³";"";"8407"
"8407 33 20";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 250 cm³ but not exceeding 1000 cm³ > Of a cylinder capacity exceeding 250 cm³ but not exceeding 500 cm³";"p/st";"8407 33"
"8407 33 80";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 250 cm³ but not exceeding 1000 cm³ > Of a cylinder capacity exceeding 500 cm³ but not exceeding 1000 cm³";"p/st";"8407 33"
"8407 34";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 1000 cm³";"";"8407"
"8407 34 10";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 1000 cm³ > For the industrial assembly of: pedestrian-controlled tractors of subheading 870110; motor vehicles of heading 8703; motor vehicles of heading 8704 with an engine of a cylinder capacity of less than 2800 cm³; motor vehicles of heading 8705";"p/st";"8407 34"
"8407 34 30";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 1000 cm³ > Other > Used";"p/st";"8407 34"
"8407 34 91";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 1000 cm³ > Other > New, of a cylinder capacity > Not exceeding 1500 cm³";"p/st";"8407 34"
"8407 34 99";"Spark-ignition reciprocating or rotary internal combustion piston engines > Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 > Of a cylinder capacity exceeding 1000 cm³ > Other > New, of a cylinder capacity > Exceeding 1500 cm³";"p/st";"8407 34"
"8407 90";"Spark-ignition reciprocating or rotary internal combustion piston engines > Other engines";"";"8407"
"8407 90 10";"Spark-ignition reciprocating or rotary internal combustion piston engines > Other engines > Of a cylinder capacity not exceeding 250 cm³";"p/st";"8407 90"
"8407 90 50";"Spark-ignition reciprocating or rotary internal combustion piston engines > Other engines > Of a cylinder capacity exceeding 250 cm³ > For the industrial assembly of: pedestrian-controlled tractors of subheading 870110; motor vehicles of heading 8703; motor vehicles of heading 8704 with an engine of a cylinder capacity of less than 2800 cm³; motor vehicles of heading 8705";"p/st";"8407 90"
"8407 90 80";"Spark-ignition reciprocating or rotary internal combustion piston engines > Other engines > Of a cylinder capacity exceeding 250 cm³ > Other > Of a power not exceeding 10 kW";"p/st";"8407 90"
"8407 90 90";"Spark-ignition reciprocating or rotary internal combustion piston engines > Other engines > Of a cylinder capacity exceeding 250 cm³ > Other > Of a power exceeding 10 kW";"p/st";"8407 90"
"8408";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines)";"";"84"
"8408 10";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines";"";"8408"
"8408 10 11";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > Used > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 19";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > Used > Other";"p/st";"8408 10"
"8408 10 23";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Not exceeding 50 kW > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 27";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Not exceeding 50 kW > Other";"p/st";"8408 10"
"8408 10 31";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 50 kW but not exceeding 100 kW > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 39";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 50 kW but not exceeding 100 kW > Other";"p/st";"8408 10"
"8408 10 41";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 100 kW but not exceeding 200 kW > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 49";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 100 kW but not exceeding 200 kW > Other";"p/st";"8408 10"
"8408 10 51";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 200 kW but not exceeding 300 kW > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 59";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 200 kW but not exceeding 300 kW > Other";"p/st";"8408 10"
"8408 10 61";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 300 kW but not exceeding 500 kW > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 69";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 300 kW but not exceeding 500 kW > Other";"p/st";"8408 10"
"8408 10 71";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 500 kW but not exceeding 1000 kW > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 79";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 500 kW but not exceeding 1000 kW > Other";"p/st";"8408 10"
"8408 10 81";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 1000 kW but not exceeding 5000 kW > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 89";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 1000 kW but not exceeding 5000 kW > Other";"p/st";"8408 10"
"8408 10 91";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 5000 kW > For seagoing vessels of headings 8901 to 8906, tugs of subheading 89040010 and warships of subheading 89061000";"p/st";"8408 10"
"8408 10 99";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Marine propulsion engines > New, of a power > Exceeding 5000 kW > Other";"p/st";"8408 10"
"8408 20";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87";"";"8408"
"8408 20 10";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87 > For the industrial assembly of: pedestrian-controlled tractors of subheading 870110; motor vehicles of heading 8703; motor vehicles of heading 8704 with an engine of a cylinder capacity of less than 2500 cm³; motor vehicles of heading 8705";"p/st";"8408 20"
"8408 20 31";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87 > Other > For wheeled agricultural or forestry tractors, of a power > Not exceeding 50 kW";"p/st";"8408 20"
"8408 20 35";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87 > Other > For wheeled agricultural or forestry tractors, of a power > Exceeding 50 kW but not exceeding 100 kW";"p/st";"8408 20"
"8408 20 37";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87 > Other > For wheeled agricultural or forestry tractors, of a power > Exceeding 100 kW";"p/st";"8408 20"
"8408 20 51";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87 > Other > For other vehicles of Chapter 87, of a power > Not exceeding 50 kW";"p/st";"8408 20"
"8408 20 55";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87 > Other > For other vehicles of Chapter 87, of a power > Exceeding 50 kW but not exceeding 100 kW";"p/st";"8408 20"
"8408 20 57";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87 > Other > For other vehicles of Chapter 87, of a power > Exceeding 100 kW but not exceeding 200 kW";"p/st";"8408 20"
"8408 20 99";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Engines of a kind used for the propulsion of vehicles of Chapter 87 > Other > For other vehicles of Chapter 87, of a power > Exceeding 200 kW";"p/st";"8408 20"
"8408 90";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines";"";"8408"
"8408 90 21";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > For rail traction";"p/st";"8408 90"
"8408 90 27";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > Used";"p/st";"8408 90"
"8408 90 41";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Not exceeding 15 kW";"p/st";"8408 90"
"8408 90 43";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 15 kW but not exceeding 30 kW";"p/st";"8408 90"
"8408 90 45";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 30 kW but not exceeding 50 kW";"p/st";"8408 90"
"8408 90 47";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 50 kW but not exceeding 100 kW";"p/st";"8408 90"
"8408 90 61";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 100 kW but not exceeding 200 kW";"p/st";"8408 90"
"8408 90 65";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 200 kW but not exceeding 300 kW";"p/st";"8408 90"
"8408 90 67";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 300 kW but not exceeding 500 kW";"p/st";"8408 90"
"8408 90 81";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 500 kW but not exceeding 1000 kW";"p/st";"8408 90"
"8408 90 85";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 1000 kW but not exceeding 5000 kW";"p/st";"8408 90"
"8408 90 89";"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines) > Other engines > Other > New, of a power > Exceeding 5000 kW";"p/st";"8408 90"
"8409";"Parts suitable for use solely or principally with the engines of heading 8407 or 8408";"";"84"
"8409 10 00";"Parts suitable for use solely or principally with the engines of heading 8407 or 8408 > For aircraft engines";"-";"8409"
"8409 91 00";"Parts suitable for use solely or principally with the engines of heading 8407 or 8408 > Other > Suitable for use solely or principally with spark-ignition internal combustion piston engines";"-";"8409"
"8409 99 00";"Parts suitable for use solely or principally with the engines of heading 8407 or 8408 > Other > Other";"-";"8409"
"8410";"Hydraulic turbines, water wheels, and regulators therefor";"";"84"
"8410 11 00";"Hydraulic turbines, water wheels, and regulators therefor > Hydraulic turbines and water wheels > Of a power not exceeding 1000 kW";"-";"8410"
"8410 12 00";"Hydraulic turbines, water wheels, and regulators therefor > Hydraulic turbines and water wheels > Of a power exceeding 1000 kW but not exceeding 10000 kW";"-";"8410"
"8410 13 00";"Hydraulic turbines, water wheels, and regulators therefor > Hydraulic turbines and water wheels > Of a power exceeding 10000 kW";"-";"8410"
"8410 90 00";"Hydraulic turbines, water wheels, and regulators therefor > Parts, including regulators";"-";"8410"
"8411";"Turbojets, turbopropellers and other gas turbines";"";"84"
"8411 11 00";"Turbojets, turbopropellers and other gas turbines > Turbojets > Of a thrust not exceeding 25 kN";"p/st";"8411"
"8411 12";"Turbojets, turbopropellers and other gas turbines > Turbojets > Of a thrust exceeding 25 kN";"";"8411"
"8411 12 10";"Turbojets, turbopropellers and other gas turbines > Turbojets > Of a thrust exceeding 25 kN > Of a thrust exceeding 25 kN but not exceeding 44 kN";"p/st";"8411 12"
"8411 12 30";"Turbojets, turbopropellers and other gas turbines > Turbojets > Of a thrust exceeding 25 kN > Of a thrust exceeding 44 kN but not exceeding 132 kN";"p/st";"8411 12"
"8411 12 80";"Turbojets, turbopropellers and other gas turbines > Turbojets > Of a thrust exceeding 25 kN > Of a thrust exceeding 132 kN";"p/st";"8411 12"
"8411 21 00";"Turbojets, turbopropellers and other gas turbines > Turbopropellers > Of a power not exceeding 1100 kW";"p/st";"8411"
"8411 22";"Turbojets, turbopropellers and other gas turbines > Turbopropellers > Of a power exceeding 1100 kW";"";"8411"
"8411 22 20";"Turbojets, turbopropellers and other gas turbines > Turbopropellers > Of a power exceeding 1100 kW > Of a power exceeding 1100 kW but not exceeding 3730 kW";"p/st";"8411 22"
"8411 22 80";"Turbojets, turbopropellers and other gas turbines > Turbopropellers > Of a power exceeding 1100 kW > Of a power exceeding 3730 kW";"p/st";"8411 22"
"8411 81 00";"Turbojets, turbopropellers and other gas turbines > Other gas turbines > Of a power not exceeding 5000 kW";"p/st";"8411"
"8411 82";"Turbojets, turbopropellers and other gas turbines > Other gas turbines > Of a power exceeding 5000 kW";"";"8411"
"8411 82 20";"Turbojets, turbopropellers and other gas turbines > Other gas turbines > Of a power exceeding 5000 kW > Of a power exceeding 5000 kW but not exceeding 20000 kW";"p/st";"8411 82"
"8411 82 60";"Turbojets, turbopropellers and other gas turbines > Other gas turbines > Of a power exceeding 5000 kW > Of a power exceeding 20000 kW but not exceeding 50000 kW";"p/st";"8411 82"
"8411 82 80";"Turbojets, turbopropellers and other gas turbines > Other gas turbines > Of a power exceeding 5000 kW > Of a power exceeding 50000 kW";"p/st";"8411 82"
"8411 91 00";"Turbojets, turbopropellers and other gas turbines > Parts > Of turbojets or turbopropellers";"-";"8411"
"8411 99 00";"Turbojets, turbopropellers and other gas turbines > Parts > Other";"-";"8411"
"8412";"Other engines and motors";"";"84"
"8412 10 00";"Other engines and motors > Reaction engines other than turbojets";"p/st";"8412"
"8412 21";"Other engines and motors > Hydraulic power engines and motors > Linear acting (cylinders)";"";"8412"
"8412 21 20";"Other engines and motors > Hydraulic power engines and motors > Linear acting (cylinders) > Hydraulic systems";"-";"8412 21"
"8412 21 80";"Other engines and motors > Hydraulic power engines and motors > Linear acting (cylinders) > Other";"-";"8412 21"
"8412 29";"Other engines and motors > Hydraulic power engines and motors > Other";"";"8412"
"8412 29 20";"Other engines and motors > Hydraulic power engines and motors > Other > Hydraulic systems";"-";"8412 29"
"8412 29 81";"Other engines and motors > Hydraulic power engines and motors > Other > Other > Hydraulic fluid power motors";"-";"8412 29"
"8412 29 89";"Other engines and motors > Hydraulic power engines and motors > Other > Other > Other";"-";"8412 29"
"8412 31 00";"Other engines and motors > Pneumatic power engines and motors > Linear acting (cylinders)";"-";"8412"
"8412 39 00";"Other engines and motors > Pneumatic power engines and motors > Other";"-";"8412"
"8412 80";"Other engines and motors > Other";"";"8412"
"8412 80 10";"Other engines and motors > Other > Steam or other vapour power engines";"-";"8412 80"
"8412 80 80";"Other engines and motors > Other > Other";"-";"8412 80"
"8412 90";"Other engines and motors > Parts";"";"8412"
"8412 90 20";"Other engines and motors > Parts > Of reaction engines other than turbojets";"-";"8412 90"
"8412 90 40";"Other engines and motors > Parts > Of hydraulic power engines and motors";"-";"8412 90"
"8412 90 80";"Other engines and motors > Parts > Other";"-";"8412 90"
"8413";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators";"";"84"
"8413 11 00";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Pumps fitted or designed to be fitted with a measuring device > Pumps for dispensing fuel or lubricants, of the type used in filling stations or in garages";"p/st";"8413"
"8413 19 00";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Pumps fitted or designed to be fitted with a measuring device > Other";"p/st";"8413"
"8413 20 00";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Handpumps, other than those of subheading 841311 or 841319";"p/st";"8413"
"8413 30";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Fuel, lubricating or cooling medium pumps for internal combustion piston engines";"";"8413"
"8413 30 20";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Fuel, lubricating or cooling medium pumps for internal combustion piston engines > Injection pumps";"p/st";"8413 30"
"8413 30 80";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Fuel, lubricating or cooling medium pumps for internal combustion piston engines > Other";"p/st";"8413 30"
"8413 40 00";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Concrete pumps";"p/st";"8413"
"8413 50";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other reciprocating positive displacement pumps";"";"8413"
"8413 50 20";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other reciprocating positive displacement pumps > Hydraulic units";"-";"8413 50"
"8413 50 40";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other reciprocating positive displacement pumps > Dosing and proportioning pumps";"p/st";"8413 50"
"8413 50 61";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other reciprocating positive displacement pumps > Other > Piston pumps > Hydraulic fluid power";"p/st";"8413 50"
"8413 50 69";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other reciprocating positive displacement pumps > Other > Piston pumps > Other";"p/st";"8413 50"
"8413 50 80";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other reciprocating positive displacement pumps > Other > Other";"p/st";"8413 50"
"8413 60";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other rotary positive displacement pumps";"";"8413"
"8413 60 20";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other rotary positive displacement pumps > Hydraulic units";"-";"8413 60"
"8413 60 31";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other rotary positive displacement pumps > Other > Gear pumps > Hydraulic fluid power";"p/st";"8413 60"
"8413 60 39";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other rotary positive displacement pumps > Other > Gear pumps > Other";"p/st";"8413 60"
"8413 60 61";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other rotary positive displacement pumps > Other > Vane pumps > Hydraulic fluid power";"p/st";"8413 60"
"8413 60 69";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other rotary positive displacement pumps > Other > Vane pumps > Other";"p/st";"8413 60"
"8413 60 70";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other rotary positive displacement pumps > Other > Screw pumps";"p/st";"8413 60"
"8413 60 80";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other rotary positive displacement pumps > Other > Other";"p/st";"8413 60"
"8413 70";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps";"";"8413"
"8413 70 21";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Submersible pumps > Single-stage";"p/st";"8413 70"
"8413 70 29";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Submersible pumps > Multi-stage";"p/st";"8413 70"
"8413 70 30";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Glandless impeller pumps for heating systems and warm water supply";"p/st";"8413 70"
"8413 70 35";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Other, with a discharge outlet diameter > Not exceeding 15 mm";"p/st";"8413 70"
"8413 70 45";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Other, with a discharge outlet diameter > Exceeding 15 mm > Channel impeller pumps and side channel pumps";"p/st";"8413 70"
"8413 70 51";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Other, with a discharge outlet diameter > Exceeding 15 mm > Radial flow pumps > Single-stage > With single entry impeller > Monobloc";"p/st";"8413 70"
"8413 70 59";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Other, with a discharge outlet diameter > Exceeding 15 mm > Radial flow pumps > Single-stage > With single entry impeller > Other";"p/st";"8413 70"
"8413 70 65";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Other, with a discharge outlet diameter > Exceeding 15 mm > Radial flow pumps > Single-stage > With more than one entry impeller";"p/st";"8413 70"
"8413 70 75";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Other, with a discharge outlet diameter > Exceeding 15 mm > Radial flow pumps > Multi-stage";"p/st";"8413 70"
"8413 70 81";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Other, with a discharge outlet diameter > Exceeding 15 mm > Other centrifugal pumps > Single-stage";"p/st";"8413 70"
"8413 70 89";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other centrifugal pumps > Other, with a discharge outlet diameter > Exceeding 15 mm > Other centrifugal pumps > Multi-stage";"p/st";"8413 70"
"8413 81 00";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other pumps; liquid elevators > Pumps";"p/st";"8413"
"8413 82 00";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Other pumps; liquid elevators > Liquid elevators";"p/st";"8413"
"8413 91 00";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Parts > Of pumps";"-";"8413"
"8413 92 00";"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators > Parts > Of liquid elevators";"-";"8413"
"8414";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters";"";"84"
"8414 10";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Vacuum pumps";"";"8414"
"8414 10 10";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Vacuum pumps > Of a kind used solely or principally for the manufacture of semiconductors or flat panel displays";"p/st";"8414 10"
"8414 10 20";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Vacuum pumps > For use in semiconductor production";"p/st";"8414 10"
"8414 10 25";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Vacuum pumps > Other > Rotary piston pumps, sliding vane rotary pumps, molecular drag pumps and Roots pumps";"p/st";"8414 10"
"8414 10 81";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Vacuum pumps > Other > Other > Diffusion pumps, cryopumps and adsorption pumps";"p/st";"8414 10"
"8414 10 89";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Vacuum pumps > Other > Other > Other";"p/st";"8414 10"
"8414 20";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Hand- or foot-operated air pumps";"";"8414"
"8414 20 20";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Hand- or foot-operated air pumps > Handpumps for cycles";"p/st";"8414 20"
"8414 20 80";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Hand- or foot-operated air pumps > Other";"p/st";"8414 20"
"8414 30";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Compressors of a kind used in refrigerating equipment";"";"8414"
"8414 30 20";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Compressors of a kind used in refrigerating equipment > Of a power not exceeding 0,4 kW";"p/st";"8414 30"
"8414 30 81";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Compressors of a kind used in refrigerating equipment > Of a power exceeding 0,4 kW > Hermetic or semi-hermetic";"p/st";"8414 30"
"8414 30 89";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Compressors of a kind used in refrigerating equipment > Of a power exceeding 0,4 kW > Other";"p/st";"8414 30"
"8414 40";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Air compressors mounted on a wheeled chassis for towing";"";"8414"
"8414 40 10";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Air compressors mounted on a wheeled chassis for towing > Giving a flow per minute not exceeding 2 m³";"p/st";"8414 40"
"8414 40 90";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Air compressors mounted on a wheeled chassis for towing > Giving a flow per minute exceeding 2 m³";"p/st";"8414 40"
"8414 51 00";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Fans > Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125 W";"p/st";"8414"
"8414 59";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Fans > Other";"";"8414"
"8414 59 15";"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters > Fans > Other > Fans of a kind used solely or principally for cooling microprocessors, telecommunication apparatus, automatic data processing machines or units of automatic data processing machines";"p/st";"8414 59"
