"code";"wording";"supplementaryUnit";"parentCode"
"2306";"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils, other than those of heading 2304 or 2305";"";"23"
"2309";"Preparations of a kind used in animal feeding";"";"23"
"2401";"Unmanufactured tobacco; tobacco refuse";"";"24"
"2402";"Cigars, cheroots, cigarillos and cigarettes, of tobacco or of tobacco substitutes";"";"24"
"2403";"Other manufactured tobacco and manufactured tobacco substitutes; ‘homogenised’ or ‘reconstituted’ tobacco; tobacco extracts and essences";"";"24"
"2504";"Natural graphite";"";"25"
"2505";"Natural sands of all kinds, whether or not coloured, other than metal-bearing sands of Chapter 26";"";"25"
"2506";"Quartz (other than natural sands); quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape";"";"25"
"2508";"Other clays (not including expanded clays of heading 6806), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earths";"";"25"
"2510";"Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk";"";"25"
"2511";"Natural barium sulphate (barytes); natural barium carbonate (witherite), whether or not calcined, other than barium oxide of heading 2816";"";"25"
"2513";"Pumice stone; emery; natural corundum, natural garnet and other natural abrasives, whether or not heat-treated";"";"25"
"2515";"Marble, travertine, ecaussine and other calcareous monumental or building stone of an apparent specific gravity of 2,5 or more, and alabaster, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape";"";"25"
"2516";"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape";"";"25"
"2517";"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated";"";"25"
"2518";"Dolomite, whether or not calcined or sintered, including dolomite roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; dolomite ramming mix";"";"25"
"2519";"Natural magnesium carbonate (magnesite); fused magnesia; dead-burned (sintered) magnesia, whether or not containing small quantities of other oxides added before sintering; other magnesium oxide, whether or not pure";"";"25"
"2520";"Gypsum; anhydrite; plasters (consisting of calcined gypsum or calcium sulphate) whether or not coloured, with or without small quantities of accelerators or retarders";"";"25"
"2522";"Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 2825";"";"25"
"2523";"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers";"";"25"
"2524";"Asbestos";"";"25"
"2525";"Mica, including splittings; mica waste";"";"25"
"2526";"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; talc";"";"25"
"2529";"Feldspar; leucite; nepheline and nepheline syenite; fluorspar";"";"25"
"2530";"Mineral substances not elsewhere specified or included";"";"25"
"2601";"Iron ores and concentrates, including roasted iron pyrites";"";"26"
"2612";"Uranium or thorium ores and concentrates";"";"26"
"2613";"Molybdenum ores and concentrates";"";"26"
"2615";"Niobium, tantalum, vanadium or zirconium ores and concentrates";"";"26"
"2616";"Precious-metal ores and concentrates";"";"26"
"2617";"Other ores and concentrates";"";"26"
"2620";"Slag, ash and residues (other than from the manufacture of iron or steel), containing metals, arsenic or their compounds";"";"26"
"2621";"Other slag and ash, including seaweed ash (kelp); ash and residues from the incineration of municipal waste";"";"26"
"2701";"Coal; briquettes, ovoids and similar solid fuels manufactured from coal";"";"27"
"2702";"Lignite, whether or not agglomerated, excluding jet";"";"27"
"2707";"Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents";"";"27"
"2708";"Pitch and pitch coke, obtained from coal tar or from other mineral tars";"";"27"
"2710";"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations; waste oils";"";"27"
"2711";"Petroleum gases and other gaseous hydrocarbons";"";"27"
"2712";"Petroleum jelly; paraffin wax, microcrystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products obtained by synthesis or by other processes, whether or not coloured";"";"27"
"2713";"Petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous minerals";"";"27"
"2714";"Bitumen and asphalt, natural; bituminous or oil-shale and tar sands; asphaltites and asphaltic rocks";"";"27"
"2801";"Fluorine, chlorine, bromine and iodine";"";"28"
"2804";"Hydrogen, rare gases and other non-metals";"";"28"
"2805";"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed; mercury";"";"28"
"2806";"Hydrogen chloride (hydrochloric acid); chlorosulphuric acid";"";"28"
"2809";"Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined";"";"28"
"2811";"Other inorganic acids and other inorganic oxygen compounds of non-metals";"";"28"
"2812";"Halides and halide oxides of non-metals";"";"28"
"2813";"Sulphides of non-metals; commercial phosphorus trisulphide";"";"28"
"2814";"Ammonia, anhydrous or in aqueous solution";"";"28"
"2815";"Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash); peroxides of sodium or potassium";"";"28"
"2816";"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium";"";"28"
"2818";"Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide";"";"28"
"2819";"Chromium oxides and hydroxides";"";"28"
"2820";"Manganese oxides";"";"28"
"2821";"Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3";"";"28"
"2824";"Lead oxides; red lead and orange lead";"";"28"
"2825";"Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hydroxides and peroxides";"";"28"
"2826";"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts";"";"28"
"2827";"Chlorides, chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide oxides";"";"28"
"2828";"Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites";"";"28"
"2829";"Chlorates and perchlorates; bromates and perbromates; iodates and periodates";"";"28"
"2830";"Sulphides; polysulphides, whether or not chemically defined";"";"28"
"2831";"Dithionites and sulphoxylates";"";"28"
"2832";"Sulphites; thiosulphates";"";"28"
"2833";"Sulphates; alums; peroxosulphates (persulphates)";"";"28"
"2834";"Nitrites; nitrates";"";"28"
"2835";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined";"";"28"
"2836";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate";"";"28"
"2837";"Cyanides, cyanide oxides and complex cyanides";"";"28"
"2839";"Silicates; commercial alkali metal silicates";"";"28"
"2840";"Borates; peroxoborates (perborates)";"";"28"
"2841";"Salts of oxometallic or peroxometallic acids";"";"28"
"2842";"Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides";"";"28"
"2843";"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals";"";"28"
"2844";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products";"";"28"
"2845";"Isotopes other than those of heading 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined";"";"28"
"2846";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals";"";"28"
"2849";"Carbides, whether or not chemically defined";"";"28"
"2852";"Inorganic or organic compounds of mercury, whether or not chemically defined, excluding amalgams";"";"28"
"2853";"Phosphides, whether or not chemically defined, excluding ferrophosphorus; other inorganic compounds (including distilled or conductivity water and water of similar purity); liquid air (whether or not rare gases have been removed); compressed air; amalgams, other than amalgams of precious metals";"";"28"
"2901";"Acyclic hydrocarbons";"";"29"
"2902";"Cyclic hydrocarbons";"";"29"
"2903";"Halogenated derivatives of hydrocarbons";"";"29"
"2904";"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated";"";"29"
"2905";"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2906";"Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2907";"Phenols; phenol-alcohols";"";"29"
"2908";"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols";"";"29"
"2909";"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol peroxides, ether peroxides, ketone peroxides (whether or not chemically defined), and their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2910";"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2912";"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; paraformaldehyde";"";"29"
"2914";"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2915";"Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2916";"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2917";"Polycarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2918";"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2919";"Phosphoric esters and their salts, including lactophosphates; their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2920";"Esters of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives";"";"29"
"2921";"Amine-function compounds";"";"29"
"2922";"Oxygen-function amino-compounds";"";"29"
"2923";"Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined";"";"29"
"2924";"Carboxyamide-function compounds; amide-function compounds of carbonic acid";"";"29"
"2925";"Carboxyimide-function compounds (including saccharin and its salts) and imine-function compounds";"";"29"
"2926";"Nitrile-function compounds";"";"29"
"2929";"Compounds with other nitrogen function";"";"29"
"2930";"Organo-sulphur compounds";"";"29"
"2931";"Other organo-inorganic compounds";"";"29"
"2932";"Heterocyclic compounds with oxygen hetero-atom(s) only";"";"29"
"2933";"Heterocyclic compounds with nitrogen hetero-atom(s) only";"";"29"
"2934";"Nucleic acids and their salts, whether or not chemically defined; other heterocyclic compounds";"";"29"
"2935";"Sulphonamides";"";"29"
"2936";"Provitamins and vitamins, natural or reproduced by synthesis (including natural concentrates), derivatives thereof used primarily as vitamins, and intermixtures of the foregoing, whether or not in any solvent";"";"29"
"2937";"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones";"";"29"
"2938";"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives";"";"29"
"2939";"Alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives";"";"29"
"2941";"Antibiotics";"";"29"
"3001";"Glands and other organs for organo-therapeutic uses, dried, whether or not powdered; extracts of glands or other organs or of their secretions for organo-therapeutic uses; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, not elsewhere specified or included";"";"30"
"3002";"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) and similar products";"";"30"
"3003";"Medicaments (excluding goods of heading 3002, 3005 or 3006) consisting of two or more constituents which have been mixed together for therapeutic or prophylactic uses, not put up in measured doses or in forms or packings for retail sale";"";"30"
"3004";"Medicaments (excluding goods of heading 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses (including those in the form of transdermal administration systems) or in forms or packings for retail sale";"";"30"
"3005";"Wadding, gauze, bandages and similar articles (for example, dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or put up in forms or packings for retail sale for medical, surgical, dental or veterinary purposes";"";"30"
"3006";"Pharmaceutical goods specified in note 4 to this chapter";"";"30"
"3102";"Mineral or chemical fertilisers, nitrogenous";"";"31"
"3103";"Mineral or chemical fertilisers, phosphatic";"";"31"
"3104";"Mineral or chemical fertilisers, potassic";"";"31"
"3105";"Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen, phosphorus and potassium; other fertilisers; goods of this chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg";"";"31"
"3201";"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives";"";"32"
"3202";"Synthetic organic tanning substances; inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances; enzymatic preparations for pre-tanning";"";"32"
"3204";"Synthetic organic colouring matter, whether or not chemically defined; preparations as specified in note 3 to this chapter based on synthetic organic colouring matter; synthetic organic products of a kind used as fluorescent brightening agents or as luminophores, whether or not chemically defined";"";"32"
"3206";"Other colouring matter; preparations as specified in note 3 to this chapter, other than those of heading 3203, 3204 or 3205; inorganic products of a kind used as luminophores, whether or not chemically defined";"";"32"
"3207";"Prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes, engobes (slips), liquid lustres and similar preparations, of a kind used in the ceramic, enamelling or glass industry; glass frit and other glass, in the form of powder, granules or flakes";"";"32"
"3208";"Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium; solutions as defined in note 4 to this chapter";"";"32"
