"code";"parent_code";"name";"accountType.technicalTypeSelect";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"commonPosition";"serviceType.code";"defaultTax.code";"statusSelect";"manageCutOffPeriod";"isRegulatoryAccount";"isRetrievedOnPaymentSession";"vatSystemSelect"
647300;647000;"Versements aux comités d'hygiène et de sécurité";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
647400;647000;"Versements aux autres oeuvres sociales";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
647500;647000;"Médecine du travail pharmacie";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
648000;640;"Autres charges de personnel";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
650;"CL6";"Autres charges de gestion courante";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
651000;650;"Redevances pour concessions, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
651100;651000;"Redevances pour concessions brevets, licences, marques, procédés, logiciels ";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
651600;651000;"Droits d'auteur et de reproduction";"charge";;;;"true";"true";2;"DAUT";"N_D";1;"true";"false";"false";2
651800;651000;"Autres droits et valeurs similaires";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
653000;650;"Jetons de présence";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
654000;650;"Pertes sur créances irrécouvrables";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
654100;654000;"Créances de l'exercice";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
654400;654000;"Créances des exercices antérieurs";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
655000;650;"Quotes-parts de résultat sur opérations faites en commun";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
655100;655000;"Quote-part de bénéfice transférée (comptabilité du gérant)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
655500;655000;"Quote-part de perte supportée (comptabilité des associés non gérants)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
658000;650;"Charges diverses de gestion courante";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
660;"CL6";"Charges financières";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
661000;660;"Charges d'intérêt";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661100;661000;"Intérêts des emprunts et dettes";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661160;661100;"Intérêts des emprunts et dettes assimilées";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661170;661100;"Intérêts des dettes rattachées à des participations";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661500;661000;"Intérêts des comptes courants et des dépôts créditeurs";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661600;661000;"Intérêts bancaires et sur opérations de financement (escompte, ...)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661700;661000;"Intérêts des obligations cautionnées";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661800;661000;"Intérêts des autres dettes";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
661810;661800;"Intérêts des dettes commerciales";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";2
661880;661800;"Intérêts des dettes diverses";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
664000;660;"Pertes sur créances liées à des participations";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
665000;660;"Escomptes accordés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
666000;660;"Pertes de change";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
667000;660;"Charges nettes sur cessions de valeurs mobilières de placement";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
668000;660;"Autres charges financières";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";2
670;"CL6";"Charges exceptionnelles";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
671000;670;"Charges exceptionnelles sur opérations de gestion";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
671100;671000;"Pénalités sur marchés (et dédits payés sur achats et ventes)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
671200;671000;"Pénalités, amendes fiscales et pénales ";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
671300;671000;"Dons, libéralités";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
671400;671000;"Créances devenues irrécouvrables dans l'exercice";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
671500;671000;"Subventions accordées";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
671700;671000;"Rappels d'impôts (autres qu'impôts sur les bénéfices)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
671800;671000;"Autres charges exceptionnelles sur opération de gestion";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
672000;670;"Charges sur exercices antérieurs (en cours d'exercice seulement)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
675000;670;"Valeurs comptables des éléments d'actif cédés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
675100;675000;"Immobilisations incorporelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
675200;675000;"Immobilisations corporelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
675600;675000;"Immobilisations financières";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
675800;675000;"Autres éléments d'actif";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
678000;670;"Autres charges exceptionnelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
678100;678000;"Malis provenant de clauses d'indexation ";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
678200;678000;"Lots";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
678300;678000;"Malis provenant du rachat par l'entreprise d'actions et obligations émises par elle-même";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
678800;678000;"Charges exceptionnelles diverses";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
680;"CL6";"Dotations aux amortissements, dépréciations et provisions";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
681000;680;"Dotations aux amortissements, dépréciations et provisions - Charges d'exploitation, Amortisation, depreciation and provisions - Operating expenses";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681100;681000;"Dotations aux amortissements des immobilisations incorporelles et corporelles ";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681110;681100;"Immobilisations incorporelles";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
681120;681100;"Immobilisations corporelles";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
681200;681000;"Dotations aux amortissements des charges d'exploitation à répartir";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681500;681000;"Dotations aux provisions pour risques et charges d'exploitation";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681600;681000;"Dotations pour dépréciations des immobilisations incorporelles et corporelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681610;681600;"Immobilisations incorporelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681620;681600;"Immobilisations corporelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681700;681000;"Dotations aux provisions pour dépréciation des actifs circulants";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681730;681700;"Stocks et en-cours";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
681740;681700;"Créances";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
686000;680;"Dotations aux amortissements, dépréciations et provisions - Charges financières";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
686100;686000;"Dotations aux amortissements des primes de remboursement des obligations";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
686500;686000;"Dotations aux provisions pour risques et charges financiers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
686600;686000;"Dotations aux dépréciation des éléments financiers";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
686620;686600;"Immobilisations financières";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
686650;686600;"Valeurs mobilières de placement";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
686800;686000;"Autres dotations";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
687000;680;"Dotations aux amortissements, dépréciations et provisions - Charges exceptionnelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
687100;687000;"Dotations aux amortissements exceptionnels des immobilisations";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
687200;687000;"Dotations aux provisions réglementées (immobilisations)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
687250;687200;"Amortissements dérogatoires";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
687300;687000;"Dotations aux provisions réglementées (stocks)";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
687400;687000;"Dotations aux autres provisions réglementées";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
687500;687000;"Dotations aux provisions exceptionnelles";"charge";;;;"true";"true";0;"NDAS";"N_D";1;"true";"false";"false";0
687600;687000;"Dotations aux dépréciations exceptionnelles";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
690;"CL6";"Participation des salariés - Impôts sur les bénéfices et assimilés";"view";;;;"true";"true";2;"NDAS";"N_D";1;"true";"true";"false";0
691000;690;"Participation des salariés aux résultats";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
695000;690;"Impôts sur les bénéfices";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
695100;695000;"Impôts dus en France";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
695200;695000;"Contribution additionnelle à l'impôt sur les bénéfices";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
695400;695000;"Impôts dus à l'étranger";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
696000;690;"Supplément d'impôt sur les sociétés lié aux distributions";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
697000;690;"Imposition forfaitaire annuelle des sociétés";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
698000;690;"Intégration fiscale";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
698100;698000;"Intégration fiscale - Charges";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
698900;698000;"Intégration fiscale - Produits";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
699000;690;"Produits, Reports en arrière des déficits";"charge";;;;"true";"true";2;"NDAS";"N_D";1;"true";"false";"false";0
700;"CL7";"Ventes de produits fabriqués - Prestations de service - Marchandises";"view";;;;"true";"true";0;"NDAS";"N_C";1;"true";"true";"false";0
701000;700;"Ventes de produits finis";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
701200;701000;"Produits finis (ou groupe) B";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
702000;700;"Ventes de produits intermédiaires";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
703000;700;"Ventes de produits résiduels";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
704000;700;"Travaux";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
704100;704000;"Travaux de catégorie (ou activité) A";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
704200;704000;"Travaux de catégorie (ou activité) B";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
705000;700;"Études";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
706000;700;"Prestations de services";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
707000;700;"Ventes de marchandises";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
707100;707000;"Marchandises (ou groupe) A";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
707200;707000;"Marchandises (ou groupe) B";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
707210;707200;"Ventes de produits textiles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
707300;707000;"Marchandises à l'exportation";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708000;700;"Produits des activités annexes";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708100;708000;"Produits des services exploités dans l'intérêt du personnel";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708200;708000;"Commissions et courtages";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708300;708000;"Locations diverses";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708400;708000;"Mise à disposition de personnel facturée ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708500;708000;"Ports et frais accessoires facturés";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708600;708000;"Bonis sur reprises d'emballages consignés";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708700;708000;"Bonifications obtenues des clients et primes sur ventes";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
708800;708000;"Autres produits d'activités annexes (cessions d'approvisionnements...)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
709000;700;"Rabais, remises et ristournes accordés par l'entreprise";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
709100;709000;"- sur ventes de produits finis";"income";;;;"true";"true";2;"NDAS";"N_C";1;"true";"false";"false";1
709200;709000;"- sur ventes de produits intermédiaires ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
709400;709000;"- sur travaux";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
709500;709000;"- sur études";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
709600;709000;"- sur prestations de services";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
709700;709000;"- sur ventes de marchandises";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
709800;709000;"- sur produits des activités annexes";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
710;"CL7";"Production stockée (ou déstockage)";"view";;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
713000;710;"Variation des stocks (en-cours de production, produits)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
713300;713000;"Variation des en-cours de production de biens";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
713310;713300;"Produits en cours";"income";;;;"true";"true";0;"NDAS";"N_C";1;"true";"false";"false";0
713350;713300;"Travaux en cours";"income";;;;"true";"true";0;"NDAS";"N_C";1;"true";"false";"false";0
713400;713000;"Variation des en-cours de production de services";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
713410;713400;"Études en cours";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
713450;713400;"Prestations de services en cours";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
713500;713000;"Variation des stocks de produits";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
713510;713500;"Produits intermédiaires ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
713550;713500;"Produits finis";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
713580;713500;"Produits résiduels";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
720;"CL7";"Production immobilisée";"view";;;;"true";"true";1;"NDAS";"N_C";1;"true";"true";"false";0
721000;720;"Immobilisations incorporelles ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
722000;720;"Immobilisations corporelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";1
740;"CL7";"Subventions d'exploitation";"view";;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
750;"CL7";"Autres produits de gestion courante";"view";;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
751000;750;"Redevances pour concessions, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
751100;751000;"Redevances pour concessions, brevets, licences, marques, procédés, logiciels ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
751600;751000;"Droits d'auteur et de reproduction";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
751800;751000;"Autres droits et valeurs similaires";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";2
752000;750;"Revenus des immeubles non affectés aux activités professionnelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
753000;750;"Jetons de présence et rémunérations d'administrateurs, gérants...";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
754000;750;"Ristournes perçues des coopératives (provenant des excédents)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
755000;750;"Quotes-parts de résultats sur opérations faites en commun";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
755100;755000;"Quote-part de perte transférée (comptabilité du gérant)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
755500;755000;"Quote-part de bénéfice attribuée (comptabilité des associés non-gérants)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
758000;750;"Produits divers de gestion courante";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
760;"CL7";"Produits financiers";"view";;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
761000;760;"Produits de participations";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
761100;761000;"Revenus des titres de participation";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
761600;761000;"Revenus sur autres formes de participation ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
761700;761000;"Revenus des créances rattachées à des participations";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
762000;760;"Produits des autres immobilisations financières";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
762100;762000;"Revenus des titres immobilisés";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
762600;762000;"Revenus des prêts";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
762700;762000;"Revenus des créances immobilisées";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
763000;760;"Revenus des autres créances";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
763100;763000;"Revenus des créances commerciales ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
763800;763000;"Revenus des créances diverses";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
764000;760;"Revenus des valeurs mobilières de placement";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
765000;760;"Escomptes obtenus";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
766000;760;"Gains de change";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
767000;760;"Produits nets sur cessions de valeurs mobilières de placement";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
768000;760;"Autres produits financiers";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
770;"CL7";"Produits exceptionnels";"view";;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
771000;770;"Produits exceptionnels sur opérations de gestion";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
771100;771000;"Dédits et pénalités perçus sur achats et sur ventes";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
771300;771000;"Libéralités reçues";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
771400;771000;"Rentrées sur créances amorties";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
771500;771000;"Subventions d'équilibre";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
771700;771000;"Dégrèvements d'impôts autres qu'impôts sur les bénéfices";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
771800;771000;"Autres produits exceptionnels sur opérations de gestion";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
772000;770;"Produits sur exercices antérieurs (en cours d'exercice seulement)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
775000;770;"Produits des cessions d'éléments d'actif";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
775100;775000;"Immobilisations incorporelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
775200;775000;"Immobilisations corporelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
775600;775000;"Immobilisations financières";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
775800;775000;"Autres éléments d'actif";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
777000;770;"Quote-part des subventions d'investissement virée au résultat de l'exercice";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
778000;770;"Autres produits exceptionnels";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
778100;778000;"Bonis provenant de clauses d'indexation ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
778200;778000;"Lots";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
778300;778000;"Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
778800;778000;"Produits exceptionnels divers";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
780;"CL7";"Reprises sur amortissements, dépréciations et provisions";"view";;;;"true";"true";1;"NDAS";"N_C";1;"true";"true";"false";0
781000;780;"Reprises sur amortissements, dépréciations et provisions (à inscrire dans les produits d'exploitation)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781100;781000;"Reprises sur amortissements des immobilisations incorporelles et corporelles ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781110;781100;"Immobilisations incorporelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781120;781100;"Immobilisations corporelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781500;781000;"Reprises sur provisions d'exploitation";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781600;781000;"Reprises sur dépréciations des immobilisations corporelles et incorporelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781610;781600;"Immobilisations incorporelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781620;781600;"Immobilisations corporelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781700;781000;"Reprises sur dépréciations des actifs circulants";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781730;781700;"Stocks et en-cours";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
781740;781700;"Créances";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
786000;780;"Reprises sur dépréciations et provisions (à inscrire dans les produits financiers)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
786500;786000;"Reprises sur provisions financiers";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
786600;786000;"Reprises sur dépréciations des éléments financiers";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
786620;786600;"Immobilisations financières";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
786650;786600;"Valeurs mobilières de placement";"income";;;;"true";"true";0;"NDAS";"N_C";1;"true";"false";"false";0
787000;780;"Reprises sur dépréciations et provisions (à inscrire dans les produits exceptionnels)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
787200;787000;"Reprises sur provisions réglementées (immobilisations)";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
787250;787200;"Amortissements dérogatoires";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
787260;787200;"Provision spéciale de réévaluation";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
787270;787200;"Plus-values réinvesties";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
787300;787000;"Reprises sur provisions réglementées (stocks) ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
787400;787000;"Reprises sur autres provisions réglementées ";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
787500;787000;"Reprises sur provisions exceptionnelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
787600;787000;"Reprises pour dépréciations exceptionnelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
790;"CL7";"Transferts de charges";"view";;;;"true";"true";2;"NDAS";"N_C";1;"true";"true";"false";0
791000;790;"Transferts de charges d'exploitation";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
796000;790;"Transferts de charges financières";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
797000;790;"Transferts de charges exceptionnelles";"income";;;;"true";"true";1;"NDAS";"N_C";1;"true";"false";"false";0
800;"CL8";"Engagements";"view";;;;;;2;"NDAS";;1;"false";"true";"false";0
801000;800;"Engagements donnés par l'entité";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
801100;801000;"Avals, cautions, garanties";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
801400;801000;"Effets circulant sous l'endos de l'entité";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
801600;801000;"Redevances crédit-bail restant à courir";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
801610;801600;"Crédit-bail mobilier";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
801650;801600;"Crédit-bail immobilier";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
