"importId";"department.code";"code";"artmin";"name";"inhabitantsNbr "
1844;88;"8807";;"GERARDMER";
1845;88;"8808";;"GOLBEY";
1846;88;"8809";;"MIRECOURT";
1847;88;"8810";;"NEUFCHATEAU";
1848;88;"8811";;"RAON-L'ETAPE";
1849;88;"8812";;"REMIREMONT";
1850;88;"8813";;"SAINT-DIE-DES-VOSGES-1";
1851;88;"8814";;"SAINT-DIE-DES-VOSGES-2";
1852;88;"8815";"(LE)";"THILLOT";
1853;88;"8816";"(LE)";"VAL-D'AJOL";
1854;88;"8817";;"VITTEL";
1855;89;"8901";;"AUXERRE-1";
1856;89;"8902";;"AUXERRE-2";
1857;89;"8903";;"AUXERRE-3";
1858;89;"8904";;"AUXERRE-4";
1859;89;"8905";;"AVALLON";
1860;89;"8906";;"BRIENON-SUR-ARMANCON";
1861;89;"8907";;"CHABLIS";
1862;89;"8908";;"CHARNY";
1863;89;"8909";;"CﾌUR DE PUISAYE";
1864;89;"8910";;"GATINAIS EN BOURGOGNE";
1865;89;"8911";;"JOIGNY";
1866;89;"8912";;"JOUX-LA-VILLE";
1867;89;"8913";;"MIGENNES";
1868;89;"8914";;"PONT-SUR-YONNE";
1869;89;"8915";;"SAINT-FLORENTIN";
1870;89;"8916";;"SENS-1";
1871;89;"8917";;"SENS-2";
1872;89;"8918";;"THORIGNY-SUR-OREUSE";
1873;89;"8919";;"TONNERROIS";
1874;89;"8920";;"VILLENEUVE-SUR-YONNE";
1875;89;"8921";;"VINCELLES";
1876;90;"9001";;"BAVILLIERS";
1877;90;"9002";;"BELFORT-1";
1878;90;"9003";;"BELFORT-2";
1879;90;"9004";;"BELFORT-3";
1880;90;"9005";;"CHATENOIS-LES-FORGES";
1881;90;"9006";;"DELLE";
1882;90;"9007";;"GIROMAGNY";
1883;90;"9008";;"GRANDVILLARS";
1884;90;"9009";;"VALDOIE";
1885;91;"9101";;"ARPAJON";
1886;91;"9102";;"ATHIS-MONS";
1887;91;"9103";;"BRETIGNY-SUR-ORGE";
1888;91;"9104";;"CORBEIL-ESSONNES";
1889;91;"9105";;"DOURDAN";
1890;91;"9106";;"DRAVEIL";
1891;91;"9107";;"EPINAY-SOUS-SENART";
1892;91;"9108";;"ETAMPES";
1893;91;"9109";;"EVRY";
1894;91;"9110";;"GIF-SUR-YVETTE";
1895;91;"9111";;"LONGJUMEAU";
1896;91;"9112";;"MASSY";
1897;91;"9113";;"MENNECY";
1898;91;"9114";;"PALAISEAU";
1899;91;"9115";;"RIS-ORANGIS";
1900;91;"9116";;"SAINTE-GENEVIEVE-DES-BOIS";
1901;91;"9117";;"SAVIGNY-SUR-ORGE";
1902;91;"9118";"(LES)";"ULIS";
1903;91;"9119";;"VIGNEUX-SUR-SEINE";
1904;91;"9120";;"VIRY-CHATILLON";
1905;91;"9121";;"YERRES";
1906;92;"9201";;"ANTONY";
1907;92;"9202";;"ASNIERES-SUR-SEINE";
1908;92;"9203";;"BAGNEUX";
1909;92;"9204";;"BOULOGNE-BILLANCOURT-1";
1910;92;"9205";;"BOULOGNE-BILLANCOURT-2";
1911;92;"9206";;"CHATENAY-MALABRY";
1912;92;"9207";;"CHATILLON";
1913;92;"9208";;"CLAMART";
1914;92;"9209";;"CLICHY";
1915;92;"9210";;"COLOMBES-1";
1916;92;"9211";;"COLOMBES-2";
1917;92;"9212";;"COURBEVOIE-1";
1918;92;"9213";;"COURBEVOIE-2";
1919;92;"9214";;"GENNEVILLIERS";
1920;92;"9215";;"ISSY-LES-MOULINEAUX";
1921;92;"9216";;"LEVALLOIS-PERRET";
1922;92;"9217";;"MEUDON";
1923;92;"9218";;"MONTROUGE";
1924;92;"9219";;"NANTERRE-1";
1925;92;"9220";;"NANTERRE-2";
1926;92;"9221";;"NEUILLY-SUR-SEINE";
1927;92;"9222";;"RUEIL-MALMAISON";
1928;92;"9223";;"SAINT-CLOUD";
1929;93;"9301";;"AUBERVILLIERS";
1930;93;"9302";;"AULNAY-SOUS-BOIS";
1931;93;"9303";;"BAGNOLET";
1932;93;"9304";"(LE)";"BLANC-MESNIL";
1933;93;"9305";;"BOBIGNY";
1934;93;"9306";;"BONDY";
1935;93;"9307";"(LA)";"COURNEUVE";
1936;93;"9308";;"DRANCY";
1937;93;"9309";;"EPINAY-SUR-SEINE";
1938;93;"9310";;"GAGNY";
1939;93;"9311";;"LIVRY-GARGAN";
1940;93;"9312";;"MONTREUIL-1";
1941;93;"9313";;"MONTREUIL-2";
1942;93;"9314";;"NOISY-LE-GRAND";
1943;93;"9315";;"PANTIN";
1944;93;"9316";;"SAINT-DENIS-1";
1945;93;"9317";;"SAINT-DENIS-2";
1946;93;"9318";;"SAINT-OUEN";
1947;93;"9319";;"SEVRAN";
1948;93;"9320";;"TREMBLAY-EN-FRANCE";
1949;93;"9321";;"VILLEMOMBLE";
1950;94;"9401";;"ALFORTVILLE";
1951;94;"9402";;"CACHAN";
1952;94;"9403";;"CHAMPIGNY-SUR-MARNE-1";
1953;94;"9404";;"CHAMPIGNY-SUR-MARNE-2";
1954;94;"9405";;"CHARENTON-LE-PONT";
1955;94;"9406";;"CHOISY-LE-ROI";
1956;94;"9407";;"CRETEIL-1";
1957;94;"9408";;"CRETEIL-2";
1958;94;"9409";;"FONTENAY-SOUS-BOIS";
1959;94;"9410";"(L')";"HAY-LES-ROSES";
1960;94;"9411";;"IVRY-SUR-SEINE";
1961;94;"9412";"(LE)";"KREMLIN-BICETRE";
1962;94;"9413";;"MAISONS-ALFORT";
1963;94;"9414";;"NOGENT-SUR-MARNE";
1964;94;"9415";;"ORLY";
1965;94;"9416";;"PLATEAU BRIARD";
1966;94;"9417";;"SAINT-MAUR-DES-FOSSES-1";
1967;94;"9418";;"SAINT-MAUR-DES-FOSSES-2";
1968;94;"9419";;"THIAIS";
1969;94;"9420";;"VILLEJUIF";
1970;94;"9421";;"VILLENEUVE-SAINT-GEORGES";
1971;94;"9422";;"VILLIERS-SUR-MARNE";
1972;94;"9423";;"VINCENNES";
1973;94;"9424";;"VITRY-SUR-SEINE-1";
1974;94;"9425";;"VITRY-SUR-SEINE-2";
1975;95;"9501";;"ARGENTEUIL-1";
1976;95;"9502";;"ARGENTEUIL-2";
1977;95;"9503";;"ARGENTEUIL-3";
1978;95;"9504";;"CERGY-1";
1979;95;"9505";;"CERGY-2";
1980;95;"9506";;"DEUIL-LA-BARRE";
1981;95;"9507";;"DOMONT";
1982;95;"9508";;"ERMONT";
1983;95;"9509";;"FOSSES";
1984;95;"9510";;"FRANCONVILLE";
1985;95;"9511";;"GARGES-LES-GONESSE";
1986;95;"9512";;"GOUSSAINVILLE";
1987;95;"9513";;"HERBLAY";
1988;95;"9514";"(L')";"ISLE-ADAM";
1989;95;"9515";;"MONTMORENCY";
1990;95;"9516";;"PONTOISE";
1991;95;"9517";;"SAINT-OUEN-L'AUMONE";
1992;95;"9518";;"SARCELLES";
1993;95;"9519";;"TAVERNY";
1994;95;"9520";;"VAUREAL";
1995;95;"9521";;"VILLIERS-LE-BEL";
1996;971;"97101";"(LES)";"ABYMES-1";
1997;971;"97102";"(LES)";"ABYMES-2";
1998;971;"97103";"(LES)";"ABYMES-3";
1999;971;"97104";;"BAIE-MAHAULT-1";
2000;971;"97105";;"BAIE-MAHAULT-2";
2001;971;"97106";;"BASSE-TERRE";
2002;971;"97107";;"CAPESTERRE-BELLE-EAU";
2003;971;"97108";"(LE)";"GOSIER";
2004;971;"97109";;"LAMENTIN";
2005;971;"97110";;"MARIE-GALANTE";
2006;971;"97111";"(LE)";"MOULE";
2007;971;"97112";;"MORNE-A-L'EAU";
2008;971;"97113";;"PETIT-BOURG";
2009;971;"97114";;"PETIT-CANAL";
2010;971;"97115";;"POINTE-A-PITRE";
2011;971;"97116";;"SAINT-FRANCOIS";
2012;971;"97117";;"SAINTE-ANNE";
2013;971;"97118";;"SAINTE-ROSE-1";
2014;971;"97119";;"SAINTE-ROSE-2";
2015;971;"97120";;"TROIS-RIVIERES";
2016;971;"97121";;"VIEUX-HABITANTS";
2017;974;"97401";"(L')";"ETANG-SALE";
2018;974;"97402";"(LE)";"PORT";
2019;974;"97403";"(LA)";"POSSESSION";
2020;974;"97404";;"SAINT-ANDRE-1";
2021;974;"97405";;"SAINT-ANDRE-2";
2022;974;"97406";;"SAINT-ANDRE-3";
2023;974;"97407";;"SAINT-BENOIT-1";
2024;974;"97408";;"SAINT-BENOIT-2";
2025;974;"97409";;"SAINT-DENIS-1";
2026;974;"97410";;"SAINT-DENIS-2";
2027;974;"97411";;"SAINT-DENIS-3";
2028;974;"97412";;"SAINT-DENIS-4";
2029;974;"97413";;"SAINT-JOSEPH";
2030;974;"97414";;"SAINT-LEU";
2031;974;"97415";;"SAINT-LOUIS-1";
2032;974;"97416";;"SAINT-LOUIS-2";
2033;974;"97417";;"SAINT-PAUL-1";
2034;974;"97418";;"SAINT-PAUL-2";
2035;974;"97419";;"SAINT-PAUL-3";
2036;974;"97420";;"SAINT-PIERRE-1";
2037;974;"97421";;"SAINT-PIERRE-2";
2038;974;"97422";;"SAINT-PIERRE-3";
2039;974;"97423";;"SAINTE-MARIE";
2040;974;"97424";"(LE)";"TAMPON-1";
2041;974;"97425";"(LE)";"TAMPON-2";
2042;976;"97601";;"BANDRABOUA";
2043;976;"97602";;"BOUENI";
2044;976;"97603";;"DEMBENI";
2045;976;"97604";;"DZAOUDZI";
2046;976;"97605";;"KOUNGOU";
2047;976;"97606";;"MAMOUDZOU-1";
2048;976;"97607";;"MAMOUDZOU-2";
2049;976;"97608";;"MAMOUDZOU-3";
2050;976;"97609";;"MTSAMBORO";
2051;976;"97610";;"OUANGANI";
2052;976;"97611";;"PAMANDZI";
2053;976;"97612";;"SADA";
2054;976;"97613";;"TSINGONI";
